dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,date,batt1volts,lastRain,local_time
1765353000000,0.0,0.0,0,0,1,190,51.1,81,45.47,51.1,30.03,30.1284,0,0,0,2910600,America/Los_Angeles,True,2025-12-09,,,2025-12-09 23:50:00-08:00
1765352100000,0.0,0.0,0,0,1,190,50.7,84,46.04,50.7,30.03,30.1285,0,0,3234,2910600,,,2025-12-09,4.24,2025-10-14T14:47:00.000Z,2025-12-09 23:35:00-08:00
1765351200000,0.0,0.0,0,0,1,190,51.3,82,45.99,51.3,30.03,30.1284,0,0,3234,2910600,,,2025-12-09,,2025-10-14T14:47:00.000Z,2025-12-09 23:20:00-08:00
1765350300000,0.0,0.0,0,0,1,190,51.8,81,46.16,51.8,30.03,30.1283,0,0,3234,2910600,,,2025-12-09,,2025-10-14T14:47:00.000Z,2025-12-09 23:05:00-08:00
1765349400000,0.0,0.0,0,0,1,190,52.9,79,46.57,52.9,30.02,30.1181,0,0,3234,2910600,,,2025-12-09,,2025-10-14T14:47:00.000Z,2025-12-09 22:50:00-08:00
1765348500000,0.0,0.0,0,0,1,190,52.3,81,46.64,52.3,30.02,30.1182,0,0,3234,2910600,,,2025-12-09,4.25,2025-10-14T14:47:00.000Z,2025-12-09 22:35:00-08:00
1765347600000,0.0,0.0,0,0,1,190,51.6,84,46.92,51.6,30.02,30.1183,0,0,3234,2910600,,,2025-12-09,,2025-10-14T14:47:00.000Z,2025-12-09 22:20:00-08:00
1765346700000,0.0,0.0,0,0,1,190,51.6,85,47.24,51.6,30.02,30.1183,0,0,3234,2910600,,,2025-12-09,,2025-10-14T14:47:00.000Z,2025-12-09 22:05:00-08:00
1765345800000,0.0,0.0,0,0,1,190,52.0,83,47.0,52.0,30.02,30.1182,0,0,3234,2910600,,,2025-12-09,,2025-10-14T14:47:00.000Z,2025-12-09 21:50:00-08:00
1765344900000,0.0,0.0,0,0,1,190,52.5,83,47.49,52.5,30.02,30.1181,0,0,3234,2910600,America/Los_Angeles,True,2025-12-09,4.24,,2025-12-09 21:35:00-08:00
1765344000000,0.0,0.0,0,0,1,190,53.1,82,47.75,53.1,30.02,30.118,0,0,3234,2910600,,,2025-12-09,,2025-10-14T14:47:00.000Z,2025-12-09 21:20:00-08:00
1765343100000,0.0,0.0,0,0,1,190,54.0,80,47.97,54.0,30.02,30.1179,0,0,3234,2910600,America/Los_Angeles,True,2025-12-09,,,2025-12-09 21:05:00-08:00
1765342200000,0.0,0.0,0,0,1,190,54.5,79,48.12,54.5,30.01,30.1077,0,0,3234,2910600,,,2025-12-09,4.25,2025-10-14T14:47:00.000Z,2025-12-09 20:50:00-08:00
1765341300000,0.0,0.0,0,0,1,190,54.9,79,48.51,54.9,30.01,30.1076,0,0,3234,2910600,,,2025-12-09,,2025-10-14T14:47:00.000Z,2025-12-09 20:35:00-08:00
1765340400000,0.0,1.1185,0,0,1,190,55.2,78,48.46,55.2,30.01,30.1076,0,0,3234,2910600,,,2025-12-09,,2025-10-14T14:47:00.000Z,2025-12-09 20:20:00-08:00
1765339500000,0.0,1.3422,0,0,1,190,54.1,80,48.07,54.1,30.01,30.1078,0,0,3234,2910600,,,2025-12-09,,2025-10-14T14:47:00.000Z,2025-12-09 20:05:00-08:00
1765338600000,0.0,0.0,0,0,1,190,54.1,79,47.73,54.1,30.01,30.1078,0,0,3234,2910600,,,2025-12-09,4.25,2025-10-14T14:47:00.000Z,2025-12-09 19:50:00-08:00
1765337700000,0.4474,2.6843,0,0,1,190,54.3,80,48.26,54.3,30.01,30.1078,0,0,3234,2910600,,,2025-12-09,,2025-10-14T14:47:00.000Z,2025-12-09 19:35:00-08:00
1765336800000,0.0,0.0,0,0,1,190,54.9,80,48.85,54.9,30.01,30.1076,0,0,3234,2910600,,,2025-12-09,,2025-10-14T14:47:00.000Z,2025-12-09 19:20:00-08:00
1765335900000,0.0,0.0,0,0,1,190,55.4,79,49.0,55.4,30.01,30.1076,0,0,3234,2910600,,,2025-12-09,,2025-10-14T14:47:00.000Z,2025-12-09 19:05:00-08:00
1765335000000,0.0,0.0,0,0,1,190,55.6,78,48.85,55.6,30.01,30.1075,0,0,3234,2910600,,,2025-12-09,4.26,2025-10-14T14:47:00.000Z,2025-12-09 18:50:00-08:00
1765334100000,0.0,0.0,0,0,1,190,56.1,76,48.64,56.1,30.01,30.1074,0,0,3234,2910600,,,2025-12-09,,2025-10-14T14:47:00.000Z,2025-12-09 18:35:00-08:00
1765333200000,0.0,0.0,0,0,1,190,56.5,75,48.67,56.5,30.01,30.1073,0,0,3234,2910600,,,2025-12-09,,2025-10-14T14:47:00.000Z,2025-12-09 18:20:00-08:00
1765332300000,0.0,0.0,0,0,1,190,57.6,75,49.73,57.6,30.01,30.1071,0,0,3234,2910600,,,2025-12-09,,2025-10-14T14:47:00.000Z,2025-12-09 18:05:00-08:00
1765331400000,0.0,0.0,0,0,1,190,58.3,73,49.68,58.3,30.01,30.107,0,0,3234,2910600,,,2025-12-09,4.27,2025-10-14T14:47:00.000Z,2025-12-09 17:50:00-08:00
1765330500000,0.0,0.0,0,0,1,190,59.5,72,50.46,59.5,30.01,30.1068,0,0,3234,2910600,,,2025-12-09,,2025-10-14T14:47:00.000Z,2025-12-09 17:35:00-08:00
1765329600000,0.0,0.0,0,0,1,190,61.2,69,50.94,61.2,30.0,30.0964,0,0,3233,2909700,,,2025-12-09,,2025-10-14T14:47:00.000Z,2025-12-09 17:20:00-08:00
1765328700000,0.0,0.0,0,0,1,190,62.8,65,50.86,62.8,30.01,30.1062,0,0,3233,2910600,America/Los_Angeles,True,2025-12-09,,,2025-12-09 17:05:00-08:00
