dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1784789460000,0.4474,4.4739,0,0,1,114,71.6,62,4.27,57.88,29.85,29.9214,0,0,27550,24795000,71.37,2026-06-06T17:21:00.000Z,2026-07-22,,,2026-07-22 23:51:00-07:00
1784788560000,0.0,2.6843,0,0,1,120,72.7,62,,58.91,29.85,29.9213,0,0,27550,24795000,72.58,2026-06-06T17:21:00.000Z,2026-07-22,,,2026-07-22 23:36:00-07:00
1784787660000,2.2369,8.7241,0,0,1,119,73.6,58,,57.9,29.85,29.9212,0,0,27550,24795000,73.39,2026-06-06T17:21:00.000Z,2026-07-22,,,2026-07-22 23:21:00-07:00
1784786760000,1.5659,6.7108,0,0,1,104,74.7,54,,56.93,29.85,29.921,0,0,27550,24795000,74.41,2026-06-06T17:21:00.000Z,2026-07-22,,,2026-07-22 23:06:00-07:00
1784785860000,1.3422,4.4739,0,0,1,115,75.6,51,4.28,56.18,29.84,29.9109,0,0,27550,24795000,75.26,2026-06-06T17:21:00.000Z,2026-07-22,,,2026-07-22 22:51:00-07:00
1784784960000,1.5659,6.4871,0,0,1,149,75.4,51,,56.0,29.84,29.9109,0,0,27550,24795000,75.04,2026-06-06T17:21:00.000Z,2026-07-22,,,2026-07-22 22:36:00-07:00
1784784060000,1.5659,6.2634,0,0,1,358,77.9,43,,53.58,29.84,29.9106,0,0,27550,24795000,77.41,2026-06-06T17:21:00.000Z,2026-07-22,,,2026-07-22 22:21:00-07:00
1784782260000,1.1185,6.9345,0,0,1,281,78.3,43,4.29,53.94,29.84,29.9105,0,0,27550,24795000,77.85,2026-06-06T17:21:00.000Z,2026-07-22,,,2026-07-22 21:51:00-07:00
1784781360000,1.1185,5.5923,0,0,1,312,80.4,38,,52.44,29.84,29.9102,0,0,27550,24795000,80.04,2026-06-06T17:21:00.000Z,2026-07-22,,,2026-07-22 21:36:00-07:00
1784780460000,2.4606,9.1714,0,0,1,358,81.3,37,,52.51,29.83,29.9001,0,0,27550,24795000,80.59,2026-06-06T17:21:00.000Z,2026-07-22,,,2026-07-22 21:21:00-07:00
1784779560000,3.5791,14.5401,0,0,1,353,81.7,36,,52.12,29.82,29.89,0,0,27550,24795000,80.8,2026-06-06T17:21:00.000Z,2026-07-22,,,2026-07-22 21:06:00-07:00
1784778660000,3.8028,10.5136,0,0,1,344,81.7,35,4.29,51.36,29.82,29.89,0,0,27550,24795000,80.7,2026-06-06T17:21:00.000Z,2026-07-22,,,2026-07-22 20:51:00-07:00
1784777760000,3.1317,16.1059,0,0,1,324,81.7,32,,48.94,29.82,29.89,0,0,27550,24795000,80.44,2026-06-06T17:21:00.000Z,2026-07-22,,,2026-07-22 20:36:00-07:00
1784776860000,1.3422,6.0397,0,0,1,277,81.9,27,,44.61,29.82,29.89,0,0,27550,24795000,80.19,2026-06-06T17:21:00.000Z,2026-07-22,,,2026-07-22 20:21:00-07:00
1784775960000,2.0132,8.2767,0,0,1,218,80.6,35,4.3,50.39,29.82,29.8902,5,4500,27545,24795000,79.93,2026-06-06T17:21:00.000Z,2026-07-22,,,2026-07-22 20:06:00-07:00
