dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1779605520000,0.0,0.0,0,0,1,198,51.4,91,4.25,48.86,30.01,30.1083,0,0,6584,5925600,51.4,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 23:52:00-07:00
1779604620000,0.0,0.0,0,0,1,198,52.0,92,,49.75,30.01,30.1082,0,0,6584,5925600,52.0,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 23:37:00-07:00
1779603720000,0.0,0.0,0,0,1,198,52.0,91,,49.45,30.01,30.1082,0,0,6584,5925600,52.0,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 23:22:00-07:00
1779602820000,0.0,0.0,0,0,1,198,52.2,90,,49.36,30.01,30.1082,0,0,6584,5925600,52.2,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 23:07:00-07:00
1779601920000,0.0,0.0,0,0,1,198,52.5,90,4.25,49.65,30.01,30.1081,0,0,6584,5925600,52.5,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 22:52:00-07:00
1779601020000,0.0,0.0,0,0,1,198,53.2,90,,50.34,30.01,30.108,0,0,6584,5925600,53.2,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 22:37:00-07:00
1779600120000,0.0,0.0,0,0,1,198,53.8,90,,50.94,30.01,30.1079,0,0,6584,5925600,53.8,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 22:22:00-07:00
1779599220000,0.0,0.0,0,0,1,198,54.1,89,,50.93,30.01,30.1078,0,0,6584,5925600,54.1,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 22:07:00-07:00
1779598320000,0.0,0.0,0,0,1,198,55.0,89,4.25,51.82,30.01,30.1076,0,0,6584,5925600,55.0,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 21:52:00-07:00
1779597420000,0.0,0.0,0,0,1,198,55.9,90,,53.01,30.01,30.1075,0,0,6584,5925600,55.9,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 21:37:00-07:00
1779596520000,0.0,0.0,0,0,1,198,56.5,90,,53.6,30.0,30.0973,0,0,6584,5925600,56.5,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 21:22:00-07:00
1779595620000,0.4474,1.5659,0,0,1,198,56.8,89,,53.59,30.0,30.0973,0,0,6584,5925600,56.8,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 21:07:00-07:00
1779594720000,0.0,1.5659,0,0,1,198,57.0,88,4.24,53.48,29.99,30.0872,0,0,6584,5925600,57.0,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 20:52:00-07:00
1779593820000,0.0,0.0,0,0,1,198,57.6,87,,53.76,29.99,30.0871,0,0,6584,5925600,57.6,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 20:37:00-07:00
1779592920000,0.0,1.3422,0,0,1,198,57.9,87,,54.05,29.98,30.077,0,0,6584,5925600,57.9,,2026-05-23,America/Los_Angeles,True,2026-05-23 20:22:00-07:00
1779592020000,0.0,1.7895,0,0,1,198,58.3,86,4.26,54.13,29.98,30.0769,0,0,6584,5925600,58.3,,2026-05-23,America/Los_Angeles,True,2026-05-23 20:07:00-07:00
1779591120000,0.0,2.0132,0,0,1,198,58.5,85,,54.0,29.97,30.0668,3,2700,6581,5925600,58.5,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 19:52:00-07:00
1779590220000,0.2237,2.6843,0,0,1,198,58.8,84,,53.97,29.97,30.0668,7,6300,6574,5922900,58.8,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 19:37:00-07:00
1779589320000,0.0,2.2369,0,0,1,198,59.2,84,4.26,54.37,29.97,30.0667,12,10800,6562,5916600,59.2,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 19:22:00-07:00
1779588420000,0.4474,2.908,0,0,1,198,59.2,83,,54.04,29.97,30.0667,20,18000,6542,5905800,59.2,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 19:07:00-07:00
1779587520000,0.2237,2.2369,0,0,1,198,59.7,84,,54.86,29.97,30.0666,29,26100,6513,5887800,59.7,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 18:52:00-07:00
1779586620000,0.2237,3.3554,0,0,1,198,60.1,84,,55.25,29.97,30.0665,39,35100,6474,5861700,60.1,2026-05-07T15:52:00.000Z,2026-05-23,,,2026-05-23 18:37:00-07:00
