dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1745909400000,0.0,0.0,0,0,1,130,51.3,90,30.02,30.0947,0,0,28111,25299900,51.3,48.47,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 23:50:00-07:00
1745908500000,0.0,0.0,0,0,1,130,51.3,90,30.03,30.1047,0,0,28111,25299900,51.3,48.47,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 23:35:00-07:00
1745907600000,0.0,0.0,0,0,1,130,51.6,90,30.03,30.1047,0,0,28111,25299900,51.6,48.76,2025-04-26T15:20:00.000Z,2025-04-28,4.29,,,2025-04-28 23:20:00-07:00
1745906700000,0.0,0.0,0,0,1,130,52.2,90,30.02,30.0946,0,0,28111,25299900,52.2,49.36,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 23:05:00-07:00
1745905800000,0.0,0.0,0,0,1,130,52.3,90,30.01,30.0845,0,0,28111,25299900,52.3,49.45,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 22:50:00-07:00
1745904900000,0.0,0.0,0,0,1,130,53.2,89,30.01,30.0844,0,0,28111,25299900,53.2,50.04,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 22:35:00-07:00
1745904000000,0.0,0.0,0,0,1,130,53.2,89,30.01,30.0844,0,0,28111,25299900,53.2,50.04,2025-04-26T15:20:00.000Z,2025-04-28,4.3,,,2025-04-28 22:20:00-07:00
1745903100000,0.0,0.0,0,0,1,130,53.6,88,30.01,30.0843,0,0,28111,25299900,53.6,50.13,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 22:05:00-07:00
1745902200000,0.0,0.0,0,0,1,130,53.8,88,30.01,30.0843,0,0,28111,25299900,53.8,50.33,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 21:50:00-07:00
1745901300000,0.0,0.0,0,0,1,130,54.1,87,30.01,30.0843,0,0,28111,25299900,54.1,50.32,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 21:35:00-07:00
1745900400000,0.0,1.1185,0,0,1,130,54.9,86,30.0,30.0741,0,0,28111,25299900,54.9,50.79,2025-04-26T15:20:00.000Z,2025-04-28,4.31,,,2025-04-28 21:20:00-07:00
1745899500000,0.0,0.0,0,0,1,130,55.2,86,30.0,30.0741,0,0,28111,25299900,55.2,51.09,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 21:05:00-07:00
1745898600000,0.0,0.0,0,0,1,130,55.6,85,29.99,30.064,0,0,28111,25299900,55.6,51.16,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 20:50:00-07:00
1745897700000,0.0,1.1185,0,0,1,130,55.8,84,29.99,30.064,0,0,28111,25299900,55.8,51.04,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 20:35:00-07:00
1745896800000,0.0,0.0,0,0,1,130,55.9,83,29.99,30.0639,0,0,28111,25299900,55.9,50.81,2025-04-26T15:20:00.000Z,2025-04-28,4.31,,,2025-04-28 20:20:00-07:00
1745895900000,0.0,1.1185,0,0,1,130,55.9,83,29.99,30.0639,0,0,28111,25299900,55.9,50.81,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 20:05:00-07:00
1745895000000,1.1185,3.5791,0,0,1,130,56.1,82,29.98,30.0539,3,2700,28108,25299900,56.1,50.68,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 19:50:00-07:00
1745894100000,2.6843,4.6976,0,0,1,130,57.4,80,29.98,30.0537,12,10800,28096,25297200,57.4,51.28,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 19:35:00-07:00
1745893200000,3.1317,6.2634,0,0,1,130,58.5,78,29.98,30.0536,40,36000,28056,25286400,58.5,51.66,2025-04-26T15:20:00.000Z,2025-04-28,4.32,,,2025-04-28 19:20:00-07:00
1745892300000,3.3554,6.0397,0,0,1,114,59.5,76,29.98,30.0534,75,67500,27981,25250400,59.5,51.93,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 19:05:00-07:00
1745891400000,3.1317,5.5923,0,0,1,114,59.9,75,29.98,30.0534,112,100800,27869,25182900,59.9,51.95,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 18:50:00-07:00
1745890500000,3.5791,6.9345,0,0,1,122,59.9,76,29.98,30.0534,154,138600,27715,25082100,59.9,52.31,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 18:35:00-07:00
1745889600000,3.8028,6.2634,0,0,1,156,60.1,75,29.98,30.0533,199,179100,27516,24943500,60.1,52.15,2025-04-26T15:20:00.000Z,2025-04-28,4.36,,,2025-04-28 18:20:00-07:00
1745888700000,4.0265,6.2634,0,0,1,168,60.4,73,29.98,30.0533,246,221400,27270,24764400,60.4,51.7,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 18:05:00-07:00
1745887800000,3.8028,6.0397,0,0,1,174,60.4,72,29.98,30.0533,294,264600,26976,24543000,60.4,51.33,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 17:50:00-07:00
1745886900000,4.0265,6.7108,0,0,1,175,60.3,73,29.98,30.0533,343,308700,26633,24278400,60.3,51.61,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 17:35:00-07:00
1745886000000,4.2502,6.7108,0,0,1,176,60.3,73,29.98,30.0533,392,352800,25799,23571900,60.3,51.61,2025-04-26T15:20:00.000Z,2025-04-28,4.38,,,2025-04-28 17:20:00-07:00
1745885100000,4.4739,7.1582,0,0,1,165,60.8,71,29.98,30.0532,442,397800,26191,23616900,60.8,51.33,,2025-04-28,,America/Los_Angeles,True,2025-04-28 17:05:00-07:00
1745884200000,4.6976,7.1582,0,0,1,168,61.3,67,29.98,30.0532,488,439200,25311,23219100,61.3,50.25,2025-04-26T15:20:00.000Z,2025-04-28,,,,2025-04-28 16:50:00-07:00
1745883300000,4.4739,7.3819,0,0,1,157,61.2,62,29.99,30.0632,534,480600,24777,22779900,61.2,48.07,2025-04-26T15:20:00.000Z,2025-04-28,4.38,,,2025-04-28 16:35:00-07:00
