dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,tz,historical,local_time
1748736300000,6.0397,8.2767,0,0,1,203,63.0,83,,29.9,29.9727,463,416700,17962,16582500,63.0,57.75,2025-05-31,,,2025-05-31 17:05:00-07:00
1748735400000,1.3422,6.9345,0,0,1,281,63.7,81,4.38,29.91,29.9826,387,348300,17575,16165800,63.7,57.76,2025-05-31,,,2025-05-31 16:50:00-07:00
1748734500000,1.3422,5.3686,0,0,1,235,62.1,84,,29.91,29.9829,320,288000,17255,15817500,62.1,57.2,2025-05-31,,,2025-05-31 16:35:00-07:00
1748733600000,3.5791,6.2634,0,0,1,208,61.5,85,,29.91,29.983,251,225900,17004,15529500,61.5,56.95,2025-05-31,,,2025-05-31 16:20:00-07:00
1748732700000,4.9213,8.9477,0,0,1,219,61.9,84,,29.89,29.9629,282,253800,16722,15303600,61.9,57.01,2025-05-31,,,2025-05-31 16:05:00-07:00
1748731800000,4.9213,8.7241,0,0,1,235,62.8,83,4.38,29.88,29.9527,373,335700,16349,15049800,62.8,57.56,2025-05-31,,,2025-05-31 15:50:00-07:00
1748730900000,5.5923,8.9477,0,0,1,223,62.8,83,,29.88,29.9527,402,361800,15947,14714100,62.8,57.56,2025-05-31,,,2025-05-31 15:35:00-07:00
1748730000000,5.3686,7.8293,0,0,1,209,62.4,84,,29.88,29.9528,430,387000,15517,14352300,62.4,57.5,2025-05-31,,,2025-05-31 15:20:00-07:00
1748729100000,4.2502,6.2634,0,0,1,205,62.8,83,,29.89,29.9627,465,418500,15052,13965300,62.8,57.56,2025-05-31,,,2025-05-31 15:05:00-07:00
1748728200000,4.0265,6.9345,0,0,1,171,62.6,83,4.39,29.9,29.9728,405,364500,14647,13546800,62.6,57.36,2025-05-31,,,2025-05-31 14:50:00-07:00
1748727300000,3.8028,7.1582,0,0,1,182,62.8,83,,29.91,29.9828,387,348300,14260,13182300,62.8,57.56,2025-05-31,,,2025-05-31 14:35:00-07:00
1748726400000,4.6976,7.1582,0,0,1,188,62.6,83,,29.91,29.9828,416,374400,13844,12834000,62.6,57.36,2025-05-31,,,2025-05-31 14:20:00-07:00
1748725500000,4.9213,7.8293,0,0,1,198,63.3,82,,29.91,29.9827,454,408600,13390,12459600,63.3,57.71,2025-05-31,,,2025-05-31 14:05:00-07:00
1748724600000,4.9213,8.5004,0,0,1,180,64.2,81,4.4,29.91,29.9826,535,481500,12855,12051000,64.2,58.24,2025-05-31,,,2025-05-31 13:50:00-07:00
1748723700000,5.5923,8.9477,0,0,1,171,64.0,81,,29.92,29.9926,643,578700,12212,11569500,64.0,58.05,2025-05-31,,,2025-05-31 13:35:00-07:00
1748722800000,6.0397,8.9477,0,0,1,161,64.4,81,,29.92,29.9926,670,603000,11542,10990800,64.4,58.44,2025-05-31,,,2025-05-31 13:20:00-07:00
1748721900000,5.816,9.8425,0,0,1,163,65.1,79,,29.93,30.0025,673,605700,10869,10387800,65.1,58.42,2025-05-31,,,2025-05-31 13:05:00-07:00
1748721000000,7.3819,11.8558,0,0,1,164,66.7,77,4.4,29.93,30.0023,820,738000,10049,9782100,66.7,59.25,2025-05-31,,,2025-05-31 12:50:00-07:00
1748720100000,6.7108,13.1979,0,0,1,133,67.6,76,,29.93,30.0022,931,837900,9118,9044100,67.6,59.76,2025-05-31,,,2025-05-31 12:35:00-07:00
1748719200000,7.3819,13.6453,0,0,1,135,67.5,77,,29.93,30.0022,852,766800,8266,8206200,67.5,60.03,2025-05-31,,,2025-05-31 12:20:00-07:00
1748718300000,7.8293,12.7505,0,0,1,128,66.4,78,,29.94,30.0123,713,641700,7553,7439400,66.4,59.32,2025-05-31,,,2025-05-31 12:05:00-07:00
1748717400000,8.7241,14.7638,0,0,1,135,67.8,76,4.44,29.93,30.0021,812,730800,6741,6797700,67.8,59.95,2025-05-31,,,2025-05-31 11:50:00-07:00
1748716500000,6.9345,13.6453,0,0,1,123,68.7,75,,29.94,30.012,876,788400,5865,6066900,68.8,60.45,2025-05-31,,,2025-05-31 11:35:00-07:00
1748715600000,6.0397,14.9875,0,0,1,117,68.4,76,,29.94,30.0121,865,778500,5000,5278500,68.51,60.53,2025-05-31,,,2025-05-31 11:20:00-07:00
1748714700000,6.9345,12.9742,0,0,1,121,66.6,79,,29.94,30.0123,684,615600,4316,4500000,66.6,59.88,2025-05-31,,,2025-05-31 11:05:00-07:00
1748713800000,7.3819,14.0927,0,0,1,124,65.8,80,4.51,29.95,30.0225,577,519300,3739,3884400,65.8,59.45,2025-05-31,,,2025-05-31 10:50:00-07:00
1748712900000,6.9345,14.0927,0,0,1,124,64.6,82,,29.95,30.0226,429,386100,3310,3365100,64.6,58.98,2025-05-31,,,2025-05-31 10:35:00-07:00
1748712000000,7.3819,12.9742,0,0,1,130,65.5,81,,29.95,30.0225,478,430200,2832,2979000,65.5,59.51,2025-05-31,,,2025-05-31 10:20:00-07:00
1748711100000,4.4739,9.1714,0,0,1,128,65.3,82,,29.95,30.0225,495,445500,2337,2548800,65.3,59.66,2025-05-31,,,2025-05-31 10:05:00-07:00
1748710200000,4.0265,9.6188,0,0,1,119,63.7,86,4.43,29.95,30.0227,349,314100,1988,2103300,63.7,59.43,2025-05-31,,,2025-05-31 09:50:00-07:00
1748709300000,4.2502,9.1714,0,0,1,112,63.0,87,,29.96,30.0329,300,270000,1688,1789200,63.0,59.07,2025-05-31,,,2025-05-31 09:35:00-07:00
1748708400000,5.145,9.6188,0,0,1,121,62.4,88,,29.96,30.033,222,199800,1466,1519200,62.4,58.8,2025-05-31,,,2025-05-31 09:20:00-07:00
1748707500000,4.2502,8.9477,0,0,1,118,61.9,89,,29.95,30.023,208,187200,1258,1319400,61.9,58.62,2025-05-31,,,2025-05-31 09:05:00-07:00
1748706600000,4.4739,9.3951,0,0,1,127,61.9,89,4.31,29.94,30.013,216,194400,1042,1132200,61.9,58.62,2025-05-31,,,2025-05-31 08:50:00-07:00
1748705700000,4.6976,8.9477,0,0,1,153,62.1,89,,29.94,30.0129,192,172800,850,937800,62.1,58.82,2025-05-31,,,2025-05-31 08:35:00-07:00
1748704800000,4.0265,6.4871,0,0,1,156,62.2,88,,29.94,30.0129,204,183600,646,765000,62.2,58.6,2025-05-31,,,2025-05-31 08:20:00-07:00
1748703900000,1.7895,4.6976,0,0,1,111,61.7,89,,29.94,30.013,242,217800,404,581400,61.7,58.42,2025-05-31,,,2025-05-31 08:05:00-07:00
1748703000000,1.5659,4.6976,0,0,1,111,61.0,91,4.25,29.94,30.0131,135,121500,269,363600,61.0,58.35,2025-05-31,,,2025-05-31 07:50:00-07:00
1748702100000,2.2369,5.145,0,0,1,111,60.4,92,,29.94,30.0132,97,87300,172,242100,60.4,58.06,2025-05-31,,,2025-05-31 07:35:00-07:00
1748701200000,1.7895,5.145,0,0,1,111,60.3,92,,29.94,30.0132,67,60300,105,154800,60.3,57.96,2025-05-31,,,2025-05-31 07:20:00-07:00
1748700300000,2.2369,7.1582,0,0,1,111,60.1,93,,29.93,30.0032,53,47700,52,94500,60.1,58.07,2025-05-31,,,2025-05-31 07:05:00-07:00
1748699400000,1.7895,5.816,0,0,1,111,60.1,93,4.24,29.93,30.0032,31,27900,21,46800,60.1,58.07,2025-05-31,,,2025-05-31 06:50:00-07:00
1748698500000,2.2369,4.4739,0,0,1,111,59.9,93,,29.93,30.0032,13,11700,8,18900,59.9,57.87,2025-05-31,,,2025-05-31 06:35:00-07:00
1748697600000,0.2237,2.6843,0,0,1,111,59.7,93,,29.92,29.9932,7,6300,1,7200,59.7,57.67,2025-05-31,,,2025-05-31 06:20:00-07:00
1748696700000,2.0132,6.0397,0,0,1,112,59.7,93,,29.92,29.9932,1,900,0,900,59.7,57.67,2025-05-31,,,2025-05-31 06:05:00-07:00
1748695800000,2.908,6.0397,0,0,1,114,59.7,93,4.25,29.91,29.9832,0,0,0,0,59.7,57.67,2025-05-31,,,2025-05-31 05:50:00-07:00
1748694900000,2.4606,6.2634,0,0,1,100,59.9,93,,29.91,29.9832,0,0,0,0,59.9,57.87,2025-05-31,,,2025-05-31 05:35:00-07:00
1748694000000,1.1185,5.5923,0,0,1,88,59.9,94,,29.91,29.9832,0,0,0,0,59.9,58.17,2025-05-31,,,2025-05-31 05:20:00-07:00
1748693100000,1.5659,5.816,0,0,1,93,59.7,94,,29.91,29.9832,0,0,0,0,59.7,57.97,2025-05-31,,,2025-05-31 05:05:00-07:00
1748692200000,3.5791,9.1714,0,0,1,109,59.7,93,4.26,29.91,29.9832,0,0,0,0,59.7,57.67,2025-05-31,,,2025-05-31 04:50:00-07:00
1748691300000,3.5791,9.6188,0,0,1,96,60.1,93,,29.91,29.9832,0,0,0,0,60.1,58.07,2025-05-31,,,2025-05-31 04:35:00-07:00
1748690400000,4.0265,6.7108,0,0,1,110,60.3,92,,29.9,29.9731,0,0,0,0,60.3,57.96,2025-05-31,America/Los_Angeles,True,2025-05-31 04:20:00-07:00
1748689500000,3.3554,6.2634,0,0,1,112,60.4,92,,29.9,29.9731,0,0,0,0,60.4,58.06,2025-05-31,,,2025-05-31 04:05:00-07:00
1748688600000,2.4606,6.7108,0,0,1,112,60.6,92,4.27,29.9,29.9731,0,0,0,0,60.6,58.26,2025-05-31,,,2025-05-31 03:50:00-07:00
1748687700000,3.1317,8.2767,0,0,1,112,60.8,91,,29.91,29.9831,0,0,0,0,60.8,58.15,2025-05-31,,,2025-05-31 03:35:00-07:00
1748686800000,3.1317,8.5004,0,0,1,112,61.0,91,,29.91,29.983,0,0,0,0,61.0,58.35,2025-05-31,,,2025-05-31 03:20:00-07:00
1748685900000,3.3554,9.8425,0,0,1,109,61.0,91,,29.91,29.983,0,0,0,0,61.0,58.35,2025-05-31,,,2025-05-31 03:05:00-07:00
1748685000000,2.6843,8.9477,0,0,1,96,60.8,90,4.28,29.91,29.9831,0,0,0,0,60.8,57.85,2025-05-31,,,2025-05-31 02:50:00-07:00
1748684100000,2.0132,9.6188,0,0,1,95,60.6,90,,29.91,29.9831,0,0,0,0,60.6,57.65,2025-05-31,,,2025-05-31 02:35:00-07:00
1748683200000,2.0132,5.816,0,0,1,97,60.3,91,,29.92,29.9931,0,0,0,0,60.3,57.66,2025-05-31,,,2025-05-31 02:20:00-07:00
1748682300000,2.2369,6.0397,0,0,1,103,59.9,91,,29.92,29.9932,0,0,0,0,59.9,57.26,2025-05-31,,,2025-05-31 02:05:00-07:00
1748681400000,1.5659,5.145,0,0,1,90,59.7,91,4.28,29.93,30.0033,0,0,0,0,59.7,57.07,2025-05-31,,,2025-05-31 01:50:00-07:00
1748680500000,2.0132,9.1714,0,0,1,56,59.7,91,,29.92,29.9932,0,0,0,0,59.7,57.07,2025-05-31,,,2025-05-31 01:35:00-07:00
1748679600000,2.2369,8.2767,0,0,1,82,59.5,92,,29.93,30.0033,0,0,0,0,59.5,57.17,2025-05-31,,,2025-05-31 01:20:00-07:00
1748678700000,2.6843,8.2767,0,0,1,107,59.2,92,,29.93,30.0033,0,0,0,0,59.2,56.88,2025-05-31,,,2025-05-31 01:05:00-07:00
1748677800000,4.0265,11.4084,0,0,1,113,59.0,92,4.28,29.93,30.0034,0,0,0,0,59.0,56.68,2025-05-31,,,2025-05-31 00:50:00-07:00
1748676900000,4.2502,9.1714,0,0,1,117,58.1,93,,29.93,30.0035,0,0,0,0,58.1,56.09,2025-05-31,,,2025-05-31 00:35:00-07:00
1748676000000,2.2369,7.3819,0,0,1,120,57.0,93,,29.92,29.9936,0,0,0,0,57.0,54.99,2025-05-31,,,2025-05-31 00:20:00-07:00
1748675100000,1.7895,6.4871,0,0,1,121,56.8,93,,29.91,29.9836,0,0,0,0,56.8,54.8,2025-05-31,,,2025-05-31 00:05:00-07:00
