dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,local_time
1764705000000,1.7895,3.5791,0,0,1,222,62.8,72,53.63,62.8,30.06,30.1563,236,113280,741,879300,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 11:50:00-08:00
1764704100000,1.5659,2.908,0,0,1,222,63.0,72,53.83,63.0,30.06,30.1563,125,52500,616,666900,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 11:35:00-08:00
1764703200000,1.7895,3.5791,0,0,1,222,62.6,73,53.82,62.6,30.06,30.1564,129,61920,487,554400,2025-10-14T14:47:00.000Z,2025-12-02,4.21,2025-12-02 11:20:00-08:00
1764702300000,1.7895,4.2502,0,0,1,222,62.2,71,52.68,62.2,30.07,30.1665,50,21000,437,438300,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 11:05:00-08:00
1764701400000,1.7895,3.1317,0,0,1,222,61.9,71,52.39,61.9,30.08,30.1766,38,18240,399,393300,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 10:50:00-08:00
1764700500000,1.7895,3.8028,0,0,1,222,61.9,72,52.77,61.9,30.09,30.1866,37,15540,362,359100,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 10:35:00-08:00
1764699600000,1.7895,3.3554,0,0,1,222,61.3,72,52.19,61.3,30.09,30.1867,31,14880,331,325800,2025-10-14T14:47:00.000Z,2025-12-02,4.23,2025-12-02 10:20:00-08:00
1764698700000,1.5659,2.908,0,0,1,222,60.6,73,51.9,60.6,30.09,30.1868,31,13020,300,297900,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 10:05:00-08:00
1764697800000,1.5659,2.2369,0,0,1,222,59.0,79,52.49,59.0,30.09,30.1871,69,33120,231,270000,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 09:50:00-08:00
1764696900000,0.2237,2.2369,0,0,1,222,55.9,89,52.7,55.9,30.09,30.1877,39,16380,192,207900,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 09:35:00-08:00
1764696000000,0.0,0.0,0,0,1,222,53.6,90,50.74,53.6,30.09,30.1882,75,36000,117,172800,2025-10-14T14:47:00.000Z,2025-12-02,4.2,2025-12-02 09:20:00-08:00
1764695100000,0.0,0.0,0,0,1,222,51.4,90,48.57,51.4,30.08,30.1785,25,10500,92,105300,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 09:05:00-08:00
1764694200000,0.0,0.0,0,0,1,222,49.5,90,46.69,49.5,30.08,30.1789,23,11040,69,82800,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 08:50:00-08:00
1764693300000,0.0,0.0,0,0,1,222,47.5,93,45.58,47.5,30.07,30.1693,18,7560,51,62100,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 08:35:00-08:00
1764692400000,0.0,0.0,0,0,1,222,45.9,94,44.27,45.9,30.06,30.1596,15,7200,36,45900,2025-10-14T14:47:00.000Z,2025-12-02,4.19,2025-12-02 08:20:00-08:00
1764691500000,0.0,0.0,0,0,1,222,44.6,95,43.26,44.6,30.06,30.1598,14,5880,22,32400,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 08:05:00-08:00
1764690600000,0.0,0.0,0,0,1,222,43.9,95,42.56,43.9,30.06,30.16,10,4800,12,19800,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 07:50:00-08:00
1764689700000,0.0,0.0,0,0,1,222,43.3,95,41.97,43.3,30.05,30.15,7,2940,5,10800,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 07:35:00-08:00
1764688800000,0.0,0.0,0,0,1,222,43.2,95,41.87,43.2,30.05,30.1501,4,1920,1,4500,2025-10-14T14:47:00.000Z,2025-12-02,4.2,2025-12-02 07:20:00-08:00
1764687900000,0.0,0.0,0,0,1,222,43.0,95,41.67,43.0,30.05,30.1501,1,420,0,900,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 07:05:00-08:00
1764687000000,0.0,0.0,0,0,1,222,43.3,95,41.97,43.3,30.05,30.15,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 06:50:00-08:00
1764686100000,0.0,0.0,0,0,1,222,43.5,94,41.89,43.5,30.05,30.15,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 06:35:00-08:00
1764685200000,0.0,0.0,0,0,1,222,43.5,94,41.89,43.5,30.04,30.14,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,4.2,2025-12-02 06:20:00-08:00
1764684300000,0.0,0.0,0,0,1,222,43.3,94,41.69,43.3,30.03,30.13,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 06:05:00-08:00
1764683400000,0.0,0.0,0,0,1,222,43.5,95,42.16,43.5,30.03,30.1299,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 05:50:00-08:00
1764682500000,0.0,0.0,0,0,1,222,43.7,95,42.36,43.7,30.03,30.1299,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 05:35:00-08:00
1764681600000,0.0,0.0,0,0,1,222,43.7,94,42.09,43.7,30.02,30.1199,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,4.2,2025-12-02 05:20:00-08:00
1764680700000,0.0,0.0,0,0,1,222,43.7,94,42.09,43.7,30.02,30.1199,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 05:05:00-08:00
1764679800000,0.0,0.0,0,0,1,222,43.9,94,42.29,43.9,30.02,30.1198,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 04:50:00-08:00
1764678900000,0.0,0.0,0,0,1,222,43.9,94,42.29,43.9,30.02,30.1198,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 04:35:00-08:00
1764678000000,0.0,0.0,0,0,1,222,43.9,95,42.56,43.9,30.02,30.1198,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,4.21,2025-12-02 04:20:00-08:00
1764677100000,0.0,0.0,0,0,1,222,44.1,96,43.03,44.1,30.03,30.1298,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 04:05:00-08:00
1764676200000,0.0,0.0,0,0,1,222,44.2,95,42.86,44.2,30.04,30.1398,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 03:50:00-08:00
1764675300000,0.0,0.0,0,0,1,222,44.4,95,43.06,44.4,30.04,30.1398,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 03:35:00-08:00
1764674400000,0.0,0.0,0,0,1,222,44.4,95,43.06,44.4,30.04,30.1398,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,4.21,2025-12-02 03:20:00-08:00
1764673500000,0.0,0.0,0,0,1,222,44.4,95,43.06,44.4,30.05,30.1498,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 03:05:00-08:00
1764672600000,0.0,0.0,0,0,1,222,44.8,96,43.73,44.8,30.05,30.1497,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 02:50:00-08:00
1764671700000,0.0,0.0,0,0,1,222,44.8,96,43.73,44.8,30.06,30.1598,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 02:35:00-08:00
1764670800000,0.0,0.0,0,0,1,222,44.8,95,43.46,44.8,30.05,30.1497,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,4.22,2025-12-02 02:20:00-08:00
1764669900000,0.0,0.0,0,0,1,222,45.0,95,43.65,45.0,30.05,30.1497,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 02:05:00-08:00
1764669000000,0.0,0.0,0,0,1,222,45.0,95,43.65,45.0,30.05,30.1497,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 01:50:00-08:00
1764668100000,0.0,0.0,0,0,1,222,45.3,96,44.23,45.3,30.05,30.1496,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 01:35:00-08:00
1764667200000,0.0,0.0,0,0,1,222,45.5,95,44.15,45.5,30.05,30.1496,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,4.22,2025-12-02 01:20:00-08:00
1764666300000,0.0,0.0,0,0,1,222,45.5,95,44.15,45.5,30.05,30.1496,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 01:05:00-08:00
1764665400000,0.0,0.0,0,0,1,222,45.9,95,44.55,45.9,30.05,30.1495,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 00:50:00-08:00
1764664500000,0.0,0.0,0,0,1,222,46.0,95,44.65,46.0,30.05,30.1495,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 00:35:00-08:00
1764663600000,0.0,0.0,0,0,1,222,46.0,95,44.65,46.0,30.05,30.1495,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,4.23,2025-12-02 00:20:00-08:00
1764662700000,0.0,0.0,0,0,1,222,46.6,95,45.25,46.6,30.05,30.1494,0,0,0,0,2025-10-14T14:47:00.000Z,2025-12-02,,2025-12-02 00:05:00-08:00
