dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1755327000000,0.0,1.3422,0.0,0.01,1,286,59.0,90,56.07,59.0,29.95,30.0234,0,0,12432,11188800,2025-08-16T03:20:00.000Z,2025-08-15,,,,2025-08-15 23:50:00-07:00
1755326100000,0.0,0.0,0.0,0.01,1,286,59.2,90,56.27,59.2,29.95,30.0234,0,0,12432,11188800,2025-08-16T03:20:00.000Z,2025-08-15,4.29,,,2025-08-15 23:35:00-07:00
1755325200000,0.0,0.8948,0.0,0.01,1,286,59.4,90,56.46,59.4,29.95,30.0234,0,0,12432,11188800,2025-08-16T03:20:00.000Z,2025-08-15,,,,2025-08-15 23:20:00-07:00
1755324300000,0.0,0.0,0.0,0.01,1,286,59.5,90,56.56,59.5,29.94,30.0133,0,0,12432,11188800,2025-08-16T03:20:00.000Z,2025-08-15,,,,2025-08-15 23:05:00-07:00
1755323400000,0.4474,1.3422,0.0,0.01,1,286,59.4,90,56.46,59.4,29.94,30.0133,0,0,12432,11188800,2025-08-16T03:20:00.000Z,2025-08-15,,,,2025-08-15 22:50:00-07:00
1755322500000,0.0,1.1185,0.0,0.01,1,286,59.9,90,56.96,59.9,29.94,30.0133,0,0,12432,11188800,,2025-08-15,4.3,America/Los_Angeles,True,2025-08-15 22:35:00-07:00
1755321600000,0.0,0.0,0.0,0.01,1,286,60.4,90,57.45,60.4,29.94,30.0132,0,0,12432,11188800,2025-08-16T03:20:00.000Z,2025-08-15,,,,2025-08-15 22:20:00-07:00
1755320700000,0.0,0.0,0.0,0.01,1,286,60.4,90,57.45,60.4,29.94,30.0132,0,0,12432,11188800,2025-08-16T03:20:00.000Z,2025-08-15,,,,2025-08-15 22:05:00-07:00
1755319800000,0.0,0.0,0.0,0.01,1,286,61.0,90,58.04,61.0,29.94,30.0131,0,0,12432,11188800,2025-08-16T03:20:00.000Z,2025-08-15,4.3,,,2025-08-15 21:50:00-07:00
1755318900000,0.0,0.0,0.0,0.01,1,286,61.5,90,58.54,61.5,29.94,30.013,0,0,12432,11188800,,2025-08-15,,America/Los_Angeles,True,2025-08-15 21:35:00-07:00
1755318000000,0.0,0.0,0.0,0.01,1,286,61.9,89,58.62,61.9,29.94,30.013,0,0,12432,11188800,2025-08-16T03:20:00.000Z,2025-08-15,,,,2025-08-15 21:20:00-07:00
1755317100000,0.0,2.2369,0.0,0.01,1,286,62.2,89,58.91,62.2,29.93,30.0029,0,0,12432,11188800,2025-08-16T03:20:00.000Z,2025-08-15,,,,2025-08-15 21:05:00-07:00
1755316200000,1.1185,3.5791,0.0,0.01,1,286,62.6,89,59.31,62.6,29.93,30.0029,0,0,12432,11188800,2025-08-16T03:20:00.000Z,2025-08-15,4.31,,,2025-08-15 20:50:00-07:00
1755315300000,2.2369,5.3686,0.0,0.01,1,286,62.8,88,59.19,62.8,29.93,30.0028,0,0,12432,11188800,2025-08-16T03:20:00.000Z,2025-08-15,,,,2025-08-15 20:35:00-07:00
1755314400000,3.3554,7.6056,0.03,0.0,1,291,63.1,87,59.16,63.1,29.93,30.0028,0,0,12432,11188800,2025-08-16T03:20:00.000Z,2025-08-15,,,,2025-08-15 20:20:00-07:00
1755313500000,3.5791,7.8293,0.0,0.0,1,283,63.3,86,59.04,63.3,29.93,30.0028,0,0,12432,11188800,2025-08-11T13:35:00.000Z,2025-08-15,,,,2025-08-15 20:05:00-07:00
1755312600000,3.3554,7.3819,0.0,0.0,1,281,63.7,85,59.1,63.7,29.93,30.0027,4,3600,12428,11188800,2025-08-11T13:35:00.000Z,2025-08-15,4.32,,,2025-08-15 19:50:00-07:00
1755311700000,3.5791,7.6056,0.0,0.0,1,278,64.2,83,58.92,64.2,29.93,30.0026,17,15300,12365,11143800,2025-08-11T13:35:00.000Z,2025-08-15,,,,2025-08-15 19:35:00-07:00
1755310800000,4.2502,8.5004,0.0,0.0,1,278,64.8,82,59.17,64.8,29.93,30.0025,46,41400,12382,11169900,,2025-08-15,,America/Los_Angeles,True,2025-08-15 19:20:00-07:00
1755309900000,4.9213,10.5136,0.0,0.0,1,283,65.1,82,59.46,65.1,29.93,30.0025,76,68400,12027,10892700,2025-08-11T13:35:00.000Z,2025-08-15,,,,2025-08-15 19:05:00-07:00
1755309000000,5.816,10.961,0.0,0.0,1,279,65.5,81,59.51,65.5,29.92,29.9924,111,99900,12103,11060100,,2025-08-15,4.33,America/Los_Angeles,True,2025-08-15 18:50:00-07:00
1755308100000,6.0397,12.5268,0.0,0.0,1,277,66.2,79,59.49,66.2,29.92,29.9923,151,135900,12103,10960200,,2025-08-15,,America/Los_Angeles,True,2025-08-15 18:35:00-07:00
1755307200000,5.145,11.4084,0.0,0.0,1,279,66.9,78,59.81,66.9,29.91,29.9822,196,176400,11831,10824300,2025-08-11T13:35:00.000Z,2025-08-15,4.37,,,2025-08-15 18:20:00-07:00
1755306300000,6.4871,12.0795,0.0,0.0,1,268,67.1,78,60.0,67.1,29.92,29.9922,241,216900,11590,10647900,2025-08-11T13:35:00.000Z,2025-08-15,,,,2025-08-15 18:05:00-07:00
1755305400000,6.2634,11.6321,0.0,0.0,1,270,67.8,77,60.32,67.8,29.92,29.9921,291,261900,11299,10431000,2025-08-11T13:35:00.000Z,2025-08-15,,,,2025-08-15 17:50:00-07:00
1755304500000,6.0397,10.961,0.0,0.0,1,265,68.5,74,59.88,68.53,29.93,30.002,339,305100,10960,10169100,2025-08-11T13:35:00.000Z,2025-08-15,,,,2025-08-15 17:35:00-07:00
1755303600000,5.816,10.961,0.0,0.0,1,268,68.0,74,59.39,68.0,29.93,30.0021,272,244800,10688,9864000,2025-08-11T13:35:00.000Z,2025-08-15,4.38,,,2025-08-15 17:20:00-07:00
1755302700000,6.0397,10.961,0.0,0.0,1,270,68.0,75,59.77,68.0,29.93,30.0021,293,263700,10395,9619200,2025-08-11T13:35:00.000Z,2025-08-15,,,,2025-08-15 17:05:00-07:00
1755301800000,5.5923,10.7373,0.0,0.0,1,279,67.5,76,59.66,67.5,29.93,30.0022,325,292500,10070,9355500,2025-08-11T13:35:00.000Z,2025-08-15,,,,2025-08-15 16:50:00-07:00
1755300900000,5.816,10.961,0.0,0.0,1,278,67.3,77,59.83,67.3,29.93,30.0022,320,288000,9750,9063000,2025-08-11T13:35:00.000Z,2025-08-15,,,,2025-08-15 16:35:00-07:00
1755300000000,5.816,12.0795,0.0,0.0,1,277,67.1,78,60.0,67.1,29.94,30.0123,259,233100,9491,8775000,2025-08-11T13:35:00.000Z,2025-08-15,4.38,,,2025-08-15 16:20:00-07:00
