dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1743663000000,4.0265,6.4871,0,0,1,247,48.7,73,29.86,29.9347,0,0,25100,22590000,47.35,40.44,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 23:50:00-07:00
1743662100000,1.3422,3.5791,0,0,1,280,49.6,71,29.86,29.9345,0,0,25100,22590000,49.6,40.59,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 23:35:00-07:00
1743661200000,2.2369,6.4871,0,0,1,287,50.2,69,29.87,29.9445,0,0,25100,22590000,50.2,40.43,2025-04-01T21:20:00.000Z,2025-04-02,4.29,,,2025-04-02 23:20:00-07:00
1743660300000,1.5659,6.0397,0,0,1,293,50.4,67,29.87,29.9444,0,0,25100,22590000,50.4,39.86,,2025-04-02,,America/Los_Angeles,True,2025-04-02 23:05:00-07:00
1743659400000,2.2369,8.9477,0,0,1,286,50.2,68,29.87,29.9445,0,0,25100,22590000,50.2,40.05,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 22:50:00-07:00
1743658500000,1.3422,6.7108,0,0,1,266,50.7,67,29.87,29.9444,0,0,25100,22590000,50.7,40.15,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 22:35:00-07:00
1743657600000,4.2502,12.0795,0,0,1,297,51.1,66,29.87,29.9443,0,0,25100,22590000,51.1,40.14,2025-04-01T21:20:00.000Z,2025-04-02,4.29,,,2025-04-02 22:20:00-07:00
1743656700000,5.5923,17.8955,0,0,1,285,51.4,66,29.87,29.9443,0,0,25100,22590000,51.4,40.43,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 22:05:00-07:00
1743655800000,7.1582,17.6718,0,0,1,286,51.8,67,29.87,29.9442,0,0,25100,22590000,51.8,41.2,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 21:50:00-07:00
1743654900000,8.9477,22.5931,0,0,1,284,52.2,67,29.86,29.9342,0,0,25100,22590000,52.2,41.58,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 21:35:00-07:00
1743654000000,9.6188,20.8035,0,0,1,285,52.2,68,29.86,29.9342,0,0,25100,22590000,52.2,41.96,2025-04-01T21:20:00.000Z,2025-04-02,4.3,,,2025-04-02 21:20:00-07:00
1743653100000,9.3951,19.4613,0,0,1,267,51.6,69,29.85,29.9242,0,0,25100,22590000,51.6,41.77,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 21:05:00-07:00
1743652200000,8.053,14.0927,0,0,1,261,51.8,68,29.85,29.9242,0,0,25100,22590000,51.8,41.58,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 20:50:00-07:00
1743651300000,7.3819,17.6718,0,0,1,278,52.3,64,29.85,29.9241,0,0,25100,22590000,52.3,40.49,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 20:35:00-07:00
1743650400000,3.1317,11.8558,0,0,1,301,52.5,61,29.84,29.9141,0,0,25100,22590000,52.5,39.44,2025-04-01T21:20:00.000Z,2025-04-02,4.3,,,2025-04-02 20:20:00-07:00
1743649500000,4.9213,13.869,0,0,1,316,52.9,59,29.82,29.894,0,0,25100,22590000,52.9,38.97,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 20:05:00-07:00
1743648600000,5.816,17.6718,0,0,1,320,53.2,58,29.82,29.8939,0,0,25100,22590000,53.2,38.81,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 19:50:00-07:00
1743647700000,6.0397,19.685,0,0,1,311,53.8,60,29.83,29.9039,0,0,25100,22590000,53.8,40.24,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 19:35:00-07:00
1743646800000,5.5923,14.9875,0,0,1,321,54.5,58,29.83,29.9038,8,7200,25092,22590000,54.5,40.03,2025-04-01T21:20:00.000Z,2025-04-02,4.31,,,2025-04-02 19:20:00-07:00
1743645900000,5.5923,17.6718,0,0,1,312,55.4,58,29.83,29.9036,23,20700,25069,22582800,55.4,40.87,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 19:05:00-07:00
1743645000000,4.4739,15.8822,0,0,1,319,55.9,58,29.83,29.9036,33,29700,25036,22562100,55.9,41.34,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 18:50:00-07:00
1743644100000,3.5791,13.1979,0,0,1,293,56.5,58,29.83,29.9035,34,30600,25002,22532400,56.5,41.9,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 18:35:00-07:00
1743643200000,3.1317,9.8425,0,0,1,314,57.7,57,29.83,29.9033,43,38700,24443,22037400,57.7,42.57,2025-04-01T21:20:00.000Z,2025-04-02,4.33,,,2025-04-02 18:20:00-07:00
1743642300000,2.4606,6.9345,0,0,1,333,58.6,56,29.83,29.9032,83,74700,24486,22463100,58.6,42.95,,2025-04-02,,America/Los_Angeles,True,2025-04-02 18:05:00-07:00
1743641400000,6.7108,21.4746,0,0,1,296,57.6,61,29.83,29.9033,151,135900,24486,22388400,57.6,44.25,,2025-04-02,,America/Los_Angeles,True,2025-04-02 17:50:00-07:00
1743640500000,12.9742,24.1589,0,0,1,281,57.7,61,29.82,29.8933,282,253800,24486,22252500,57.7,44.34,,2025-04-02,4.36,America/Los_Angeles,True,2025-04-02 17:35:00-07:00
1743639600000,15.2112,24.6063,0,0,1,270,57.4,64,29.81,29.8833,316,284400,24127,21998700,57.4,45.32,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 17:20:00-07:00
1743638700000,16.5533,28.6328,0,0,1,270,58.3,62,29.8,29.8731,384,345600,23743,21714300,58.3,45.34,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 17:05:00-07:00
1743637800000,15.6586,25.7248,0,0,1,272,58.6,62,29.8,29.8731,433,389700,23310,21368700,58.6,45.62,2025-04-01T21:20:00.000Z,2025-04-02,4.38,,,2025-04-02 16:50:00-07:00
1743636900000,14.7638,24.3826,0,0,1,272,59.0,62,29.8,29.873,481,432900,22829,20979000,59.0,46.0,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 16:35:00-07:00
1743636000000,16.3296,25.5011,0,0,1,270,59.2,62,29.79,29.863,531,477900,22298,20546100,59.2,46.19,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 16:20:00-07:00
1743635100000,15.4349,26.3958,0,0,1,267,59.5,62,29.79,29.8629,574,516600,21724,20068200,59.5,46.47,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 16:05:00-07:00
1743634200000,16.5533,29.0802,0,0,1,266,59.0,64,29.79,29.863,617,555300,21107,19551600,59.0,46.84,2025-04-01T21:20:00.000Z,2025-04-02,4.38,,,2025-04-02 15:50:00-07:00
1743633300000,15.4349,27.738,0,0,1,268,59.7,63,29.79,29.8629,655,589500,20452,18996300,59.7,47.08,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 15:35:00-07:00
1743632400000,14.9875,25.5011,0,0,1,268,60.4,61,29.79,29.8628,689,620100,19036,17752500,60.4,46.89,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 15:20:00-07:00
1743631500000,13.6453,23.2641,0,0,1,275,61.5,57,29.8,29.8727,727,654300,19725,17786700,61.5,46.12,,2025-04-02,,America/Los_Angeles,True,2025-04-02 15:05:00-07:00
1743630600000,10.961,21.2509,0,0,1,274,62.4,53,29.8,29.8726,769,692100,18267,17132400,62.4,45.04,2025-04-01T21:20:00.000Z,2025-04-02,4.39,,,2025-04-02 14:50:00-07:00
1743629700000,11.6321,25.9485,0,0,1,274,63.7,49,29.8,29.8724,822,739800,17445,16440300,63.7,44.18,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 14:35:00-07:00
1743628800000,10.2899,22.5931,0,0,1,282,65.5,42,29.8,29.8721,814,732600,16631,15700500,65.5,41.79,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 14:20:00-07:00
1743627900000,7.1582,20.1324,0,0,1,284,66.2,40,29.8,29.872,809,728100,15822,14967900,66.2,41.16,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 14:05:00-07:00
1743627000000,3.5791,13.1979,0,0,1,322,67.1,37,29.81,29.8819,862,775800,14960,14239800,67.1,39.95,2025-04-01T21:20:00.000Z,2025-04-02,4.4,,,2025-04-02 13:50:00-07:00
1743626100000,5.816,21.0272,0,0,1,313,65.7,41,29.81,29.8821,901,810900,14059,13464000,65.7,41.35,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 13:35:00-07:00
1743625200000,4.6976,17.2244,0,0,1,293,66.2,37,29.82,29.8921,885,796500,13174,12653100,66.2,39.15,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 13:20:00-07:00
1743624300000,3.3554,11.8558,0,0,1,288,66.6,37,29.82,29.892,885,796500,12289,11856600,66.6,39.51,2025-04-01T21:20:00.000Z,2025-04-02,,,,2025-04-02 13:05:00-07:00
