dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,tz,historical,local_time
1747616460000,1.3422,3.1317,0,0,1,199,61.5,77,,29.91,30.0061,29,13920,8707,7862400,61.5,54.22,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 18:01:00-07:00
1747615560000,1.7895,2.6843,0,0,1,199,61.7,78,4.3,29.91,30.0061,36,15120,8671,7836300,61.7,54.77,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 17:46:00-07:00
1747614660000,1.5659,3.5791,0,0,1,199,62.1,79,,29.91,30.006,38,18240,8633,7803900,62.1,55.51,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 17:31:00-07:00
1747613760000,2.0132,3.1317,0,0,1,199,62.6,77,,29.91,30.0059,41,17220,8592,7769700,62.6,55.28,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 17:16:00-07:00
1747612860000,2.2369,3.8028,0,0,1,199,63.1,75,,29.92,30.0158,43,20640,8503,7691400,63.1,55.04,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 17:01:00-07:00
1747611960000,2.4606,3.8028,0,0,1,199,64.2,68,4.3,29.92,30.0156,46,19320,8546,7694100,64.2,53.41,,2025-05-18,America/Los_Angeles,True,2025-05-18 16:46:00-07:00
1747611060000,2.2369,3.3554,0,0,1,199,63.9,70,,29.93,30.0257,57,27360,8446,7652700,63.9,53.92,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 16:31:00-07:00
1747610160000,2.4606,3.5791,0,0,1,199,64.6,68,,29.93,30.0256,77,32340,8369,7601400,64.6,53.79,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 16:16:00-07:00
1747609260000,2.2369,3.8028,0,0,1,199,63.9,70,,29.93,30.0257,57,27360,8312,7532100,63.9,53.92,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 16:01:00-07:00
1747608360000,2.2369,3.8028,0,0,1,199,64.6,66,4.31,29.94,30.0356,129,54180,8183,7480800,64.6,52.98,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 15:46:00-07:00
1747607460000,2.2369,3.5791,0,0,1,199,64.4,63,,29.94,30.0357,273,131040,7910,7364700,64.4,51.52,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 15:31:00-07:00
1747606560000,1.3422,4.0265,0,0,1,199,64.2,66,,29.95,30.0457,255,107100,7655,7119000,64.2,52.6,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 15:16:00-07:00
1747605660000,1.7895,4.2502,0,0,1,208,63.7,71,,29.96,30.0558,99,47520,7382,6732900,63.7,54.12,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 15:01:00-07:00
1747604760000,2.4606,5.3686,0,0,1,222,63.7,71,4.31,29.96,30.0558,70,29400,7481,6800400,63.7,54.12,,2025-05-18,America/Los_Angeles,True,2025-05-18 14:46:00-07:00
1747603860000,2.2369,4.4739,0,0,1,222,63.9,68,,29.97,30.0658,104,49920,7481,6737400,63.9,53.13,,2025-05-18,America/Los_Angeles,True,2025-05-18 14:31:00-07:00
1747602960000,2.4606,5.145,0,0,1,222,63.3,70,4.36,29.97,30.066,98,41160,7284,6643800,63.3,53.34,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 14:16:00-07:00
1747602060000,2.0132,4.9213,0,0,1,202,63.9,72,,29.97,30.0658,346,166080,6938,6555600,63.9,54.69,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 14:01:00-07:00
1747601160000,2.6843,4.6976,0,0,1,196,64.0,74,,29.98,30.0759,306,128520,6632,6244200,64.0,55.54,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 13:46:00-07:00
1747600260000,2.4606,4.6976,0,0,1,193,64.4,72,,29.98,30.0758,78,37440,6554,5968800,64.4,55.17,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 13:31:00-07:00
1747599360000,2.2369,5.145,0,0,1,193,64.9,70,4.34,29.98,30.0757,207,86940,6347,5898600,64.9,54.88,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 13:16:00-07:00
1747598460000,2.2369,4.0265,0,0,1,193,65.1,69,,29.98,30.0757,112,53760,6235,5712300,65.1,54.67,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 13:01:00-07:00
1747597560000,2.2369,4.6976,0,0,1,193,65.5,68,,29.98,30.0756,170,71400,6065,5611500,65.5,54.65,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 12:46:00-07:00
1747596660000,2.2369,4.2502,0,0,1,193,65.1,69,,29.99,30.0857,647,310560,5418,5458500,65.1,54.67,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 12:31:00-07:00
1747595760000,2.4606,4.2502,0,0,1,193,64.9,69,4.49,29.99,30.0857,868,364560,4550,4876200,64.9,54.48,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 12:16:00-07:00
1747594860000,2.908,4.4739,0,0,1,193,63.9,70,,29.99,30.0859,856,410880,3694,4095000,63.9,53.92,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 12:01:00-07:00
1747593960000,3.1317,4.4739,0,0,1,189,64.6,69,,29.99,30.0858,843,354060,2851,3324600,64.6,54.19,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 11:46:00-07:00
1747593060000,2.2369,4.9213,0,0,1,164,64.9,69,,30.0,30.0958,806,386880,2045,2565900,64.9,54.48,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 11:31:00-07:00
1747592160000,2.4606,4.6976,0,0,1,164,64.0,71,4.26,30.0,30.0959,336,141120,1709,1840500,64.0,54.4,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 11:16:00-07:00
1747591260000,2.6843,4.6976,0,0,1,164,64.2,71,,29.99,30.0858,97,46560,1612,1538100,64.2,54.59,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 11:01:00-07:00
1747590360000,2.4606,4.9213,0,0,1,164,64.0,71,,29.99,30.0859,232,97440,1380,1450800,64.0,54.4,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 10:46:00-07:00
1747589460000,2.4606,4.4739,0,0,1,170,63.9,72,,29.99,30.0859,257,123360,1123,1242000,63.9,54.69,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 10:31:00-07:00
1747588560000,1.7895,3.5791,0,0,1,191,63.1,73,4.22,30.0,30.0961,95,39900,1028,1010700,63.1,54.3,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 10:16:00-07:00
1747587660000,1.7895,3.5791,0,0,1,191,63.1,74,,30.0,30.0961,72,34560,956,925200,63.1,54.67,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 10:01:00-07:00
1747586760000,1.7895,3.1317,0,0,1,191,62.4,76,,29.99,30.0862,88,36960,868,860400,62.4,54.73,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 09:46:00-07:00
1747585860000,1.7895,3.5791,0,0,1,191,62.2,77,,29.99,30.0862,157,75360,711,781200,62.2,54.9,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 09:31:00-07:00
1747584960000,1.1185,3.1317,0,0,1,191,61.5,79,4.22,29.99,30.0863,153,64260,558,639900,61.5,54.92,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 09:16:00-07:00
1747584060000,0.8948,2.6843,0,0,1,191,60.6,81,,29.99,30.0865,52,24960,506,502200,60.6,54.73,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 09:01:00-07:00
1747583160000,1.3422,3.8028,0,0,1,195,60.1,82,,29.99,30.0866,48,20160,458,455400,60.1,54.58,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 08:46:00-07:00
1747582260000,0.0,0.0,0,0,1,356,58.6,79,,29.98,30.0769,62,29760,396,412200,58.6,52.11,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 08:31:00-07:00
1747581360000,0.0,0.0,0,0,1,356,57.2,77,4.21,29.98,30.0771,108,45360,288,356400,57.2,50.05,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 08:16:00-07:00
1747580460000,0.0,0.0,0,0,1,356,55.9,78,,29.98,30.0774,92,44160,196,259200,55.9,49.14,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 08:01:00-07:00
1747579560000,0.0,0.0,0,0,1,356,55.0,82,,29.98,30.0775,129,54180,67,176400,55.0,49.61,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 07:46:00-07:00
1747578660000,0.0,0.0,0,0,1,356,54.5,89,,29.97,30.0676,21,10080,46,60300,54.5,51.32,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 07:31:00-07:00
1747577760000,0.0,0.0,0,0,1,356,52.7,90,4.21,29.97,30.0679,17,7140,29,41400,52.7,49.85,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 07:16:00-07:00
1747576860000,0.0,0.0,0,0,1,356,50.5,88,,29.97,30.0684,13,6240,16,26100,50.5,47.08,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 07:01:00-07:00
1747575960000,0.0,0.0,0,0,1,356,50.0,87,,29.96,30.0584,9,3780,7,14400,50.0,46.28,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 06:46:00-07:00
1747575060000,0.0,0.0,0,0,1,356,50.0,88,,29.96,30.0584,5,2400,2,6300,50.0,46.59,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 06:31:00-07:00
1747574160000,0.0,1.1185,0,0,1,356,50.0,88,4.21,29.95,30.0484,2,840,0,1800,50.0,46.59,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 06:16:00-07:00
1747573260000,0.0,1.3422,0,0,1,356,50.2,88,,29.95,30.0484,0,0,0,0,50.2,46.78,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 06:01:00-07:00
1747572360000,0.0,1.5659,0,0,1,356,50.2,89,,29.95,30.0484,0,0,0,0,50.2,47.08,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 05:46:00-07:00
1747571460000,0.0,1.3422,0,0,1,356,50.2,88,,29.94,30.0383,0,0,0,0,50.2,46.78,,2025-05-18,America/Los_Angeles,True,2025-05-18 05:31:00-07:00
1747570560000,0.0,1.5659,0,0,1,356,50.5,86,4.21,29.94,30.0383,0,0,0,0,50.5,46.47,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 05:16:00-07:00
1747569660000,0.0,0.0,0,0,1,356,51.1,86,,29.94,30.0381,0,0,0,0,51.1,47.06,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 05:01:00-07:00
1747568760000,0.0,2.0132,0,0,1,356,51.3,86,,29.95,30.0481,0,0,0,0,51.3,47.26,,2025-05-18,America/Los_Angeles,True,2025-05-18 04:46:00-07:00
1747567860000,0.0,1.1185,0,0,1,356,51.6,84,,29.94,30.0381,0,0,0,0,51.6,46.92,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 04:31:00-07:00
1747566960000,0.0,0.0,0,0,1,356,52.2,84,4.21,29.94,30.0379,0,0,0,0,52.2,47.51,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 04:16:00-07:00
1747566060000,0.4474,2.6843,0,0,1,356,52.5,84,,29.94,30.0379,0,0,0,0,52.5,47.81,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 04:01:00-07:00
1747565160000,0.0,1.3422,0,0,1,356,52.9,84,,29.94,30.0378,0,0,0,0,52.9,48.2,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 03:46:00-07:00
1747564260000,0.4474,2.4606,0,0,1,356,52.7,83,,29.94,30.0378,0,0,0,0,52.7,47.68,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 03:31:00-07:00
1747563360000,0.0,0.0,0,0,1,356,52.7,84,4.22,29.94,30.0378,0,0,0,0,52.7,48.0,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 03:16:00-07:00
1747562460000,0.0,0.0,0,0,1,356,52.9,83,,29.94,30.0378,0,0,0,0,52.9,47.88,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 03:01:00-07:00
1747561560000,0.0,1.1185,0,0,1,356,53.2,83,,29.94,30.0377,0,0,0,0,53.2,48.17,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 02:46:00-07:00
1747560660000,0.0,2.0132,0,0,1,356,53.8,82,,29.94,30.0376,0,0,0,0,53.8,48.43,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 02:31:00-07:00
1747559760000,0.0,1.5659,0,0,1,356,53.6,82,4.22,29.94,30.0377,0,0,0,0,53.6,48.24,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 02:16:00-07:00
1747558860000,0.0,0.0,0,0,1,356,53.8,81,,29.94,30.0376,0,0,0,0,53.8,48.11,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 02:01:00-07:00
1747557960000,0.0,0.0,0,0,1,356,54.9,79,,29.94,30.0374,0,0,0,0,54.9,48.51,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 01:46:00-07:00
1747557060000,0.0,1.1185,0,0,1,356,55.9,78,,29.94,30.0372,0,0,0,0,55.9,49.14,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 01:31:00-07:00
1747556160000,2.2369,6.0397,0,0,1,356,56.7,77,4.22,29.94,30.0371,0,0,0,0,56.7,49.57,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 01:16:00-07:00
1747555260000,2.6843,5.816,0,0,1,356,57.0,76,,29.95,30.0471,0,0,0,0,57.0,49.51,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 01:01:00-07:00
1747554360000,3.1317,6.0397,0,0,1,356,57.0,77,,29.95,30.0471,0,0,0,0,57.0,49.86,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 00:46:00-07:00
1747553460000,3.5791,6.2634,0,0,1,356,57.0,77,,29.95,30.0471,0,0,0,0,57.0,49.86,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 00:31:00-07:00
1747552560000,3.5791,6.2634,0,0,1,356,57.2,77,4.22,29.95,30.047,0,0,0,0,57.2,50.05,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 00:16:00-07:00
1747551660000,3.5791,8.2767,0,0,1,357,57.4,77,,29.95,30.047,0,0,0,0,57.4,50.25,2025-04-26T15:31:00.000Z,2025-05-18,,,2025-05-18 00:01:00-07:00
