dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1746945960000,0.0,0.0,0,0,1,203,59.5,92,29.88,29.9764,0,0,8621,7758900,59.5,57.17,2025-04-26T15:31:00.000Z,2025-05-10,,,,2025-05-10 23:46:00-07:00
1746945060000,0.0,0.8948,0,0,1,203,59.9,92,29.87,29.9663,0,0,8621,7758900,59.9,57.57,2025-04-26T15:31:00.000Z,2025-05-10,,,,2025-05-10 23:31:00-07:00
1746944160000,0.8948,1.5659,0,0,1,203,59.5,93,29.88,29.9764,0,0,8621,7758900,59.5,57.47,2025-04-26T15:31:00.000Z,2025-05-10,,,,2025-05-10 23:16:00-07:00
1746943260000,0.6711,2.2369,0,0,1,203,59.4,92,29.88,29.9764,0,0,8621,7758900,59.4,57.07,2025-04-26T15:31:00.000Z,2025-05-10,4.23,,,2025-05-10 23:01:00-07:00
1746942360000,0.0,1.3422,0,0,1,203,59.9,91,29.88,29.9763,0,0,8621,7758900,59.9,57.26,2025-04-26T15:31:00.000Z,2025-05-10,,,,2025-05-10 22:46:00-07:00
1746941460000,0.2237,1.7895,0,0,1,203,60.6,91,29.88,29.9762,0,0,8621,7758900,60.6,57.96,,2025-05-10,,America/Los_Angeles,True,2025-05-10 22:31:00-07:00
1746940560000,0.0,0.8948,0,0,1,203,61.0,91,29.87,29.9661,0,0,8621,7758900,61.0,58.35,2025-04-26T15:31:00.000Z,2025-05-10,4.24,,,2025-05-10 22:16:00-07:00
1746939660000,0.0,0.8948,0,0,1,203,60.6,92,29.86,29.9561,0,0,8621,7758900,60.6,58.26,2025-04-26T15:31:00.000Z,2025-05-10,,,,2025-05-10 22:01:00-07:00
1746938760000,0.0,0.0,0,0,1,203,60.4,92,29.86,29.9561,0,0,8621,7758900,60.4,58.06,2025-04-26T15:31:00.000Z,2025-05-10,,,,2025-05-10 21:46:00-07:00
1746937860000,0.0,0.0,0,0,1,203,60.3,93,29.86,29.9562,0,0,8621,7758900,60.3,58.27,2025-04-26T15:31:00.000Z,2025-05-10,,,,2025-05-10 21:31:00-07:00
1746936960000,0.0,0.0,0,0,1,203,60.3,92,29.86,29.9562,0,0,8621,7758900,60.3,57.96,2025-04-26T15:31:00.000Z,2025-05-10,4.24,,,2025-05-10 21:16:00-07:00
1746936060000,0.0,0.0,0,0,1,203,60.4,92,29.86,29.9561,0,0,8621,7758900,60.4,58.06,2025-04-26T15:31:00.000Z,2025-05-10,,,,2025-05-10 21:01:00-07:00
1746935160000,0.4474,2.0132,0,0,1,203,60.4,91,29.86,29.9561,0,0,8621,7758900,60.4,57.76,2025-04-26T15:31:00.000Z,2025-05-10,,,,2025-05-10 20:46:00-07:00
1746934260000,0.2237,2.0132,0,0,1,203,61.0,90,29.86,29.956,0,0,8621,7758900,61.0,58.04,2025-04-26T15:31:00.000Z,2025-05-10,,,,2025-05-10 20:31:00-07:00
1746933360000,0.2237,2.0132,0,0,1,203,61.5,90,29.86,29.9559,0,0,8621,7758900,61.5,58.54,2025-04-26T15:31:00.000Z,2025-05-10,4.25,,,2025-05-10 20:16:00-07:00
1746932460000,0.6711,1.7895,0,0,1,203,61.7,90,29.86,29.9559,0,0,8621,7758900,61.7,58.73,2025-04-26T15:31:00.000Z,2025-05-10,,,,2025-05-10 20:01:00-07:00
1746931560000,0.8948,2.0132,0,0,1,203,62.1,90,29.86,29.9558,3,1260,8618,7758900,62.1,59.13,2025-04-26T15:31:00.000Z,2025-05-10,,,,2025-05-10 19:46:00-07:00
1746930660000,1.7895,3.3554,0,0,1,203,62.6,89,29.85,29.9457,6,2880,8612,7756200,62.6,59.31,2025-04-26T15:31:00.000Z,2025-05-10,,,,2025-05-10 19:31:00-07:00
1746929760000,2.2369,2.908,0,0,1,203,63.7,87,29.85,29.9455,9,3780,8603,7750800,63.7,59.75,2025-04-26T15:31:00.000Z,2025-05-10,4.24,,,2025-05-10 19:16:00-07:00
