dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1752335160000,0.0,0.0,0,0,1,204,58.8,98,58.24,58.8,30.02,30.1169,27,4860,0,24300,2025-04-26T15:31:00.000Z,2025-07-12,,,,2025-07-12 08:46:00-07:00
1752334260000,0.0,1.3422,0,0,1,204,58.6,98,58.04,58.6,30.02,30.117,21,3780,73,91800,,2025-07-12,America/Los_Angeles,True,,2025-07-12 08:31:00-07:00
1752333360000,0.0,1.1185,0,0,1,204,58.5,98,57.94,58.5,30.01,30.107,19,3420,54,72900,,2025-07-12,America/Los_Angeles,True,4.26,2025-07-12 08:16:00-07:00
1752332460000,0.0,0.0,0,0,1,204,58.3,99,58.02,58.3,30.01,30.107,16,2880,37,55800,,2025-07-12,America/Los_Angeles,True,,2025-07-12 08:01:00-07:00
1752331560000,0.0,1.3422,0,0,1,204,58.1,99,57.82,58.1,30.01,30.107,17,3060,31,41400,,2025-07-12,America/Los_Angeles,True,,2025-07-12 07:46:00-07:00
1752330660000,0.0,1.1185,0,0,1,204,57.9,99,57.62,57.9,30.0,30.097,10,1800,37,26100,,2025-07-12,America/Los_Angeles,True,,2025-07-12 07:31:00-07:00
1752329760000,0.0,0.0,0,0,1,204,57.7,99,57.42,57.7,30.0,30.0971,9,1620,31,17100,,2025-07-12,America/Los_Angeles,True,4.26,2025-07-12 07:16:00-07:00
1752328860000,0.0,0.0,0,0,1,204,57.6,99,57.32,57.6,29.99,30.0871,6,1080,27,9000,,2025-07-12,America/Los_Angeles,True,,2025-07-12 07:01:00-07:00
1752327960000,0.0,1.3422,0,0,1,204,57.4,99,57.12,57.4,29.98,30.0771,3,540,27,3600,,2025-07-12,America/Los_Angeles,True,,2025-07-12 06:46:00-07:00
1752327060000,0.2237,1.5659,0,0,1,204,57.4,99,57.12,57.4,29.98,30.0771,1,180,27,900,,2025-07-12,America/Los_Angeles,True,,2025-07-12 06:31:00-07:00
1752326160000,0.0,0.0,0,0,1,204,57.4,99,57.12,57.4,29.98,30.0771,0,0,27,0,,2025-07-12,America/Los_Angeles,True,4.27,2025-07-12 06:16:00-07:00
1752325260000,0.0,0.0,0,0,1,204,57.4,99,57.12,57.4,29.98,30.0771,0,0,27,0,,2025-07-12,America/Los_Angeles,True,,2025-07-12 06:01:00-07:00
1752324360000,0.4474,1.7895,0,0,1,204,57.6,99,57.32,57.6,29.98,30.077,0,0,27,0,,2025-07-12,America/Los_Angeles,True,,2025-07-12 05:46:00-07:00
1752323460000,0.0,0.0,0,0,1,204,57.7,99,57.42,57.7,29.97,30.067,0,0,27,0,,2025-07-12,America/Los_Angeles,True,,2025-07-12 05:31:00-07:00
1752322560000,0.0,0.0,0,0,1,204,57.7,99,57.42,57.7,29.97,30.067,0,0,27,0,,2025-07-12,America/Los_Angeles,True,4.28,2025-07-12 05:16:00-07:00
1752321660000,0.0,0.0,0,0,1,204,57.7,99,57.42,57.7,29.96,30.057,0,0,27,0,,2025-07-12,America/Los_Angeles,True,,2025-07-12 05:01:00-07:00
1752320760000,0.0,0.0,0,0,1,204,57.6,99,57.32,57.6,29.96,30.057,0,0,27,0,,2025-07-12,America/Los_Angeles,True,,2025-07-12 04:46:00-07:00
1752319860000,1.1185,1.7895,0,0,1,204,57.6,99,57.32,57.6,29.95,30.0469,0,0,27,0,,2025-07-12,America/Los_Angeles,True,,2025-07-12 04:31:00-07:00
1752318960000,0.8948,1.7895,0,0,1,204,57.6,98,57.04,57.6,29.95,30.0469,0,0,27,0,,2025-07-12,America/Los_Angeles,True,4.27,2025-07-12 04:16:00-07:00
1752318060000,1.1185,1.5659,0,0,1,204,57.6,98,57.04,57.6,29.95,30.0469,0,0,27,0,,2025-07-12,America/Los_Angeles,True,,2025-07-12 04:01:00-07:00
1752317160000,0.4474,1.5659,0,0,1,204,57.6,98,57.04,57.6,29.95,30.0469,0,0,27,0,,2025-07-12,America/Los_Angeles,True,,2025-07-12 03:46:00-07:00
1752316260000,0.6711,1.5659,0,0,1,204,57.7,98,57.14,57.7,29.96,30.057,0,0,27,0,,2025-07-12,America/Los_Angeles,True,,2025-07-12 03:31:00-07:00
1752315360000,0.0,1.3422,0,0,1,204,57.7,98,57.14,57.7,29.96,30.057,0,0,27,0,,2025-07-12,America/Los_Angeles,True,4.27,2025-07-12 03:16:00-07:00
1752314460000,0.6711,1.5659,0,0,1,204,57.9,98,57.34,57.9,29.96,30.0569,0,0,27,0,,2025-07-12,America/Los_Angeles,True,,2025-07-12 03:01:00-07:00
1752313560000,0.0,1.3422,0,0,1,204,58.1,98,57.54,58.1,29.96,30.0569,0,0,27,0,,2025-07-12,America/Los_Angeles,True,,2025-07-12 02:46:00-07:00
