dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1747119000000,4.0265,12.0795,0,0,1,284,55.4,72,29.91,29.9838,0,0,29040,26136000,55.4,46.52,2025-05-12,,,,2025-05-12 23:50:00-07:00
1747118100000,5.145,19.685,0,0,1,288,55.6,72,29.9,29.9738,0,0,29040,26136000,55.6,46.72,2025-05-12,,,,2025-05-12 23:35:00-07:00
1747117200000,6.2634,16.5533,0,0,1,289,55.9,71,29.9,29.9737,0,0,29040,26136000,55.9,46.63,2025-05-12,4.29,,,2025-05-12 23:20:00-07:00
1747116300000,5.5923,17.2244,0,0,1,285,56.1,71,29.9,29.9737,0,0,29040,26136000,56.1,46.83,2025-05-12,,,,2025-05-12 23:05:00-07:00
1747115400000,5.5923,18.7903,0,0,1,291,56.5,71,29.9,29.9736,0,0,29040,26136000,56.5,47.21,2025-05-12,,,,2025-05-12 22:50:00-07:00
1747114500000,6.9345,17.6718,0,0,1,284,56.8,72,29.89,29.9636,0,0,29040,26136000,56.8,47.87,2025-05-12,,,,2025-05-12 22:35:00-07:00
1747113600000,8.2767,23.7115,0,0,1,286,57.0,73,29.89,29.9635,0,0,29040,26136000,57.0,48.43,2025-05-12,4.3,,,2025-05-12 22:20:00-07:00
1747112700000,8.7241,21.6983,0,0,1,281,57.2,73,29.88,29.9535,0,0,29040,26136000,57.2,48.62,2025-05-12,,,,2025-05-12 22:05:00-07:00
1747111800000,7.6056,25.2774,0,0,1,287,57.4,72,29.88,29.9535,0,0,29040,26136000,57.4,48.45,2025-05-12,,,,2025-05-12 21:50:00-07:00
1747110900000,8.2767,19.9087,0,0,1,285,57.9,70,29.88,29.9534,0,0,29040,26136000,57.9,48.17,2025-05-12,,,,2025-05-12 21:35:00-07:00
1747110000000,8.5004,24.3826,0,0,1,283,58.3,70,29.88,29.9533,0,0,29040,26136000,58.3,48.56,2025-05-12,4.3,,,2025-05-12 21:20:00-07:00
1747109100000,9.3951,21.2509,0,0,1,280,58.8,72,29.88,29.9533,0,0,29040,26136000,58.8,49.79,2025-05-12,,,,2025-05-12 21:05:00-07:00
1747108200000,8.9477,19.685,0,0,1,278,59.2,72,29.87,29.9432,0,0,29040,26136000,59.2,50.18,2025-05-12,,,,2025-05-12 20:50:00-07:00
1747107300000,6.9345,12.7505,0,0,1,275,59.4,70,29.87,29.9432,0,0,29040,26136000,59.4,49.61,2025-05-12,,,,2025-05-12 20:35:00-07:00
1747106400000,7.1582,18.5666,0,0,1,279,59.9,71,29.86,29.9331,0,0,29040,26136000,59.9,50.47,2025-05-12,4.31,,,2025-05-12 20:20:00-07:00
1747105500000,8.7241,20.3561,0,0,1,278,60.6,70,29.86,29.933,1,900,29039,26136000,60.6,50.76,2025-05-12,,,,2025-05-12 20:05:00-07:00
1747104600000,9.3951,18.5666,0,0,1,284,61.0,69,29.86,29.9329,7,6300,29032,26135100,61.0,50.75,2025-05-12,,,,2025-05-12 19:50:00-07:00
1747103700000,8.2767,20.8035,0,0,1,286,61.9,68,29.86,29.9328,22,19800,29010,26128800,61.9,51.22,2025-05-12,,,,2025-05-12 19:35:00-07:00
1747102800000,11.6321,22.8168,0,0,1,278,62.6,68,29.85,29.9227,64,57600,28946,26109000,62.6,51.89,2025-05-12,4.32,,,2025-05-12 19:20:00-07:00
1747101900000,10.7373,22.8168,0,0,1,274,61.5,74,29.85,29.9228,99,89100,28847,26051400,61.5,53.13,2025-05-12,,,,2025-05-12 19:05:00-07:00
1747101000000,10.7373,21.2509,0,0,1,265,61.0,76,29.85,29.9229,138,124200,28709,25962300,61.0,53.38,2025-05-12,,,,2025-05-12 18:50:00-07:00
1747100100000,11.1847,21.6983,0,0,1,267,62.1,74,29.85,29.9227,182,163800,28527,25838100,62.1,53.71,2025-05-12,,,,2025-05-12 18:35:00-07:00
1747099200000,11.4084,20.8035,0,0,1,262,62.6,73,29.85,29.9227,229,206100,28298,25674300,62.6,53.82,2025-05-12,4.35,,,2025-05-12 18:20:00-07:00
1747098300000,11.8558,21.922,0,0,1,260,62.2,74,29.84,29.9127,280,252000,28018,25468200,62.2,53.81,2025-05-12,,,,2025-05-12 18:05:00-07:00
1747097400000,11.8558,22.3694,0,0,1,262,63.1,72,29.84,29.9126,336,302400,27682,25216200,63.1,53.92,2025-05-12,,,,2025-05-12 17:50:00-07:00
1747096500000,13.6453,24.1589,0,0,1,263,63.1,72,29.84,29.9126,392,352800,27290,24913800,63.1,53.92,2025-05-12,,,,2025-05-12 17:35:00-07:00
1747095600000,12.3031,24.1589,0,0,1,261,64.0,71,29.84,29.9124,442,397800,26848,24561000,64.0,54.4,2025-05-12,4.38,,,2025-05-12 17:20:00-07:00
1747094700000,12.7505,21.922,0,0,1,264,64.4,69,29.84,29.9124,485,436500,26363,24163200,64.4,54.0,2025-05-12,,,,2025-05-12 17:05:00-07:00
1747093800000,12.0795,21.6983,0,0,1,262,64.6,70,29.85,29.9224,528,475200,25835,23726700,64.6,54.59,2025-05-12,,,,2025-05-12 16:50:00-07:00
1747092900000,13.1979,23.7115,0,0,1,263,64.6,70,29.85,29.9224,531,477900,25304,23251500,64.6,54.59,2025-05-12,,,,2025-05-12 16:35:00-07:00
1747092000000,13.4216,28.6328,0,0,1,262,64.8,69,29.85,29.9224,607,546300,24697,22773600,64.8,54.38,2025-05-12,4.38,,,2025-05-12 16:20:00-07:00
1747091100000,14.0927,25.0537,0,0,1,262,65.1,67,29.85,29.9223,637,573300,24060,22227300,65.1,53.86,2025-05-12,,,,2025-05-12 16:05:00-07:00
1747090200000,14.7638,26.1722,0,0,1,264,64.9,67,29.85,29.9223,682,613800,23378,21654000,64.9,53.67,2025-05-12,,,,2025-05-12 15:50:00-07:00
1747089300000,13.1979,24.3826,0,0,1,264,65.8,66,29.85,29.9222,725,652500,22653,21040200,65.8,54.12,2025-05-12,,,,2025-05-12 15:35:00-07:00
1747088400000,12.7505,24.1589,0,0,1,264,65.5,67,29.85,29.9223,762,685800,21891,20387700,65.5,54.25,2025-05-12,4.38,,,2025-05-12 15:20:00-07:00
1747087500000,13.1979,24.83,0,0,1,263,64.9,69,29.86,29.9324,797,717300,21094,19701900,64.9,54.48,2025-05-12,,,,2025-05-12 15:05:00-07:00
1747086600000,12.9742,25.0537,0,0,1,264,65.1,68,29.86,29.9323,817,735300,20277,18984600,65.1,54.27,2025-05-12,,,,2025-05-12 14:50:00-07:00
1747085700000,11.1847,22.3694,0,0,1,260,66.6,66,29.87,29.9422,852,766800,19425,18249300,66.6,54.88,2025-05-12,,,,2025-05-12 14:35:00-07:00
1747084800000,10.5136,20.5798,0,0,1,259,66.7,66,29.88,29.9522,885,796500,17647,16678800,66.7,54.97,2025-05-12,4.39,,,2025-05-12 14:20:00-07:00
1747083900000,10.0662,18.7903,0,0,1,258,67.3,66,29.88,29.9521,893,803700,18532,16686000,67.3,55.54,2025-05-12,,America/Los_Angeles,True,2025-05-12 14:05:00-07:00
1747083000000,9.1714,17.4481,0,0,1,247,67.8,65,29.89,29.962,867,780300,16780,15882300,67.8,55.6,2025-05-12,,,,2025-05-12 13:50:00-07:00
