dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1781333460000,4.9213,8.9477,0,0,1,114,60.1,89,56.84,29.88,29.9531,0,0,17329,15596100,60.1,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 23:51:00-07:00
1781332560000,4.4739,9.1714,0,0,1,122,60.3,89,57.04,29.88,29.9531,0,0,17329,15596100,60.3,2026-06-06T17:21:00.000Z,2026-06-12,4.28,,,2026-06-12 23:36:00-07:00
1781331660000,4.0265,8.2767,0,0,1,112,60.3,89,57.04,29.88,29.9531,0,0,17329,15596100,60.3,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 23:21:00-07:00
1781330760000,4.4739,9.1714,0,0,1,119,60.4,89,57.14,29.88,29.953,0,0,17329,15596100,60.4,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 23:06:00-07:00
1781329860000,3.8028,6.2634,0,0,1,119,60.6,89,57.34,29.88,29.953,0,0,17329,15596100,60.6,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 22:51:00-07:00
1781328960000,2.6843,5.145,0,0,1,126,60.4,89,57.14,29.88,29.953,0,0,17329,15596100,60.4,2026-06-06T17:21:00.000Z,2026-06-12,4.27,,,2026-06-12 22:36:00-07:00
1781328060000,0.4474,1.7895,0,0,1,255,60.6,89,57.34,29.87,29.943,0,0,17329,15596100,60.6,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 22:21:00-07:00
1781327160000,0.4474,2.2369,0,0,1,255,60.6,89,57.34,29.86,29.933,0,0,17329,15596100,60.6,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 22:06:00-07:00
1781326260000,0.0,2.0132,0,0,1,255,60.3,88,56.73,29.86,29.933,0,0,17329,15596100,60.3,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 21:51:00-07:00
1781325360000,0.0,0.0,0,0,1,255,60.3,88,56.73,29.85,29.923,0,0,17329,15596100,60.3,2026-06-06T17:21:00.000Z,2026-06-12,4.28,,,2026-06-12 21:36:00-07:00
1781324460000,0.8948,2.908,0,0,1,255,60.4,88,56.83,29.85,29.923,0,0,17329,15596100,60.4,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 21:21:00-07:00
1781323560000,1.3422,3.8028,0,0,1,255,60.3,88,56.73,29.85,29.923,0,0,17329,15596100,60.3,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 21:06:00-07:00
1781322660000,2.2369,4.6976,0,0,1,255,60.3,88,56.73,29.84,29.913,0,0,17329,15596100,60.3,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 20:51:00-07:00
1781321760000,3.3554,5.816,0,0,1,255,60.4,87,56.51,29.84,29.9129,0,0,17329,15596100,60.4,2026-06-06T17:21:00.000Z,2026-06-12,4.29,,,2026-06-12 20:36:00-07:00
1781320860000,4.0265,6.4871,0,0,1,255,60.6,86,56.39,29.84,29.9129,1,900,17328,15596100,60.6,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 20:21:00-07:00
1781319960000,3.5791,6.7108,0,0,1,255,60.8,86,56.58,29.83,29.9029,8,7200,17300,15577200,60.8,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 20:06:00-07:00
1781319060000,4.4739,7.8293,0,0,1,260,61.3,85,56.75,29.83,29.9028,20,18000,17308,15588000,61.3,,2026-06-12,,America/Los_Angeles,True,2026-06-12 19:51:00-07:00
1781318160000,4.9213,8.7241,0,0,1,254,61.7,84,56.81,29.83,29.9027,35,31500,17265,15570000,61.7,2026-06-06T17:21:00.000Z,2026-06-12,4.3,,,2026-06-12 19:36:00-07:00
1781317260000,4.6976,8.7241,0,0,1,258,62.1,84,57.2,29.83,29.9027,53,47700,17212,15538500,62.1,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 19:21:00-07:00
1781316360000,5.5923,9.6188,0,0,1,252,62.1,84,57.2,29.83,29.9027,69,62100,17143,15490800,62.1,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 19:06:00-07:00
1781315460000,6.0397,10.961,0,0,1,260,62.1,83,56.87,29.83,29.9027,92,82800,17051,15428700,62.1,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 18:51:00-07:00
1781314560000,6.4871,11.1847,0,0,1,262,62.1,83,56.87,29.83,29.9027,108,97200,16943,15345900,62.1,2026-06-06T17:21:00.000Z,2026-06-12,4.32,,,2026-06-12 18:36:00-07:00
1781313660000,6.7108,11.6321,0,0,1,263,62.4,82,56.83,29.83,29.9026,118,106200,16825,15248700,62.4,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 18:21:00-07:00
1781312760000,7.8293,14.0927,0,0,1,262,62.6,82,57.02,29.83,29.9026,159,143100,16666,15142500,62.6,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 18:06:00-07:00
1781311860000,7.8293,14.3164,0,0,1,263,63.1,80,56.83,29.82,29.8925,187,168300,16479,14999400,63.1,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 17:51:00-07:00
1781310960000,7.8293,14.5401,0,0,1,270,63.3,80,57.02,29.83,29.9025,238,214200,16241,14831100,63.3,2026-06-06T17:21:00.000Z,2026-06-12,4.36,,,2026-06-12 17:36:00-07:00
1781310060000,8.5004,16.1059,0,0,1,268,63.3,81,57.37,29.83,29.9025,243,218700,15998,14616900,63.3,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 17:21:00-07:00
1781309160000,8.5004,16.1059,0,0,1,270,63.7,81,57.76,29.83,29.9025,239,215100,15759,14398200,63.7,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 17:06:00-07:00
1781308260000,9.6188,17.4481,0,0,1,265,63.7,81,57.76,29.83,29.9025,305,274500,15454,14183100,63.7,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 16:51:00-07:00
1781307360000,8.7241,16.1059,0,0,1,276,63.7,81,57.76,29.83,29.9025,337,303300,15117,13908600,63.7,2026-06-06T17:21:00.000Z,2026-06-12,4.36,,,2026-06-12 16:36:00-07:00
1781306460000,8.053,16.3296,0,0,1,273,64.6,79,57.93,29.83,29.9023,325,292500,14792,13605300,64.6,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 16:21:00-07:00
1781305560000,8.2767,14.7638,0,0,1,267,64.9,79,58.23,29.84,29.9123,358,322200,14434,13312800,64.9,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 16:06:00-07:00
1781304660000,8.9477,15.4349,0,0,1,263,65.3,78,58.26,29.84,29.9123,369,332100,14065,12990600,65.3,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 15:51:00-07:00
1781303760000,9.3951,16.3296,0,0,1,263,66.0,76,58.21,29.84,29.9122,432,388800,13633,12658500,66.0,2026-06-06T17:21:00.000Z,2026-06-12,4.36,,,2026-06-12 15:36:00-07:00
1781302860000,9.3951,17.0007,0,0,1,270,66.9,75,58.71,29.84,29.912,558,502200,13075,12269700,66.9,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 15:21:00-07:00
1781301960000,9.1714,16.1059,0,0,1,266,66.9,75,58.71,29.84,29.912,574,516600,12501,11767500,66.9,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 15:06:00-07:00
1781301060000,9.6188,16.1059,0,0,1,269,67.1,75,58.9,29.83,29.902,648,583200,11853,11250900,67.1,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 14:51:00-07:00
1781300160000,8.9477,15.4349,0,0,1,263,66.6,75,58.42,29.84,29.9121,640,576000,11213,10667700,66.6,2026-06-06T17:21:00.000Z,2026-06-12,4.37,,,2026-06-12 14:36:00-07:00
1781299260000,10.2899,17.6718,0,0,1,252,66.2,75,58.03,29.84,29.9121,632,568800,10581,10091700,66.2,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 14:21:00-07:00
1781298360000,9.8425,15.6586,0,0,1,261,66.9,74,58.34,29.84,29.912,718,646200,9863,9522900,66.9,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 14:06:00-07:00
1781297460000,8.9477,15.4349,0,0,1,265,67.8,73,58.82,29.84,29.9119,765,688500,9098,8876700,67.8,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 13:51:00-07:00
1781296560000,8.9477,15.6586,0,0,1,265,67.6,73,58.63,29.85,29.922,801,720900,8297,8188200,67.6,2026-06-06T17:21:00.000Z,2026-06-12,4.39,,,2026-06-12 13:36:00-07:00
1781295660000,8.053,14.7638,0,0,1,274,67.8,73,58.82,29.85,29.9219,839,755100,7458,7467300,67.8,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 13:21:00-07:00
1781294760000,8.7241,16.777,0,0,1,266,66.9,75,58.71,29.86,29.9321,819,737100,6639,6712200,66.9,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 13:06:00-07:00
1781293860000,7.6056,13.1979,0,0,1,267,67.3,75,59.1,29.87,29.9421,793,713700,5846,5975100,67.3,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 12:51:00-07:00
1781292960000,6.7108,12.3031,0,0,1,266,67.1,76,59.27,29.88,29.9521,698,628200,5148,5261400,67.1,2026-06-06T17:21:00.000Z,2026-06-12,4.47,,,2026-06-12 12:36:00-07:00
1781292060000,7.6056,12.9742,0,0,1,249,65.8,79,59.1,29.88,29.9523,719,647100,4429,4633200,65.8,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 12:21:00-07:00
1781291160000,7.1582,12.3031,0,0,1,256,64.9,80,58.58,29.88,29.9524,572,514800,3857,3986100,64.9,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 12:06:00-07:00
1781290260000,7.3819,10.7373,0,0,1,241,64.2,82,58.58,29.89,29.9625,476,428400,3381,3471300,64.2,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 11:51:00-07:00
1781289360000,6.0397,9.8425,0,0,1,248,63.9,83,58.63,29.89,29.9626,464,417600,2917,3042900,63.9,2026-06-06T17:21:00.000Z,2026-06-12,4.46,,,2026-06-12 11:36:00-07:00
1781288460000,6.0397,9.1714,0,0,1,240,62.8,85,58.22,29.89,29.9627,381,342900,2536,2625300,62.8,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 11:21:00-07:00
1781287560000,6.0397,9.1714,0,0,1,242,62.6,86,58.35,29.89,29.9628,319,287100,2217,2282400,62.6,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 11:06:00-07:00
1781286660000,5.5923,8.7241,0,0,1,244,62.2,88,58.6,29.89,29.9628,300,270000,1917,1995300,62.2,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 10:51:00-07:00
1781285760000,4.6976,8.053,0,0,1,238,61.9,89,58.62,29.89,29.9629,262,235800,1655,1725300,61.9,2026-06-06T17:21:00.000Z,2026-06-12,4.43,,,2026-06-12 10:36:00-07:00
1781284860000,5.145,7.1582,0,0,1,247,61.5,91,58.85,29.89,29.9629,267,240300,1388,1489500,61.5,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 10:21:00-07:00
1781283960000,3.5791,7.6056,0,0,1,248,61.5,91,58.85,29.9,29.9729,213,191700,1175,1249200,61.5,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 10:06:00-07:00
1781283060000,2.2369,5.145,0,0,1,273,61.5,92,59.15,29.9,29.9729,180,162000,995,1057500,61.5,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 09:51:00-07:00
1781282160000,1.7895,4.0265,0,0,1,273,61.3,92,58.95,29.91,29.983,152,136800,843,895500,61.3,2026-06-06T17:21:00.000Z,2026-06-12,4.23,,,2026-06-12 09:36:00-07:00
1781281260000,0.8948,2.908,0,0,1,273,61.2,92,58.85,29.91,29.983,127,114300,716,758700,61.2,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 09:21:00-07:00
1781280360000,1.3422,3.5791,0,0,1,273,61.2,92,58.85,29.9,29.973,114,102600,602,644400,61.2,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 09:06:00-07:00
1781279460000,1.1185,2.4606,0,0,1,273,60.8,92,58.46,29.9,29.973,101,90900,501,541800,60.8,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 08:51:00-07:00
1781278560000,0.6711,2.6843,0,0,1,274,60.8,92,58.46,29.9,29.973,94,84600,407,450900,60.8,2026-06-06T17:21:00.000Z,2026-06-12,4.22,,,2026-06-12 08:36:00-07:00
1781277660000,0.8948,2.908,0,0,1,275,60.8,92,58.46,29.9,29.973,87,78300,320,366300,60.8,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 08:21:00-07:00
1781276760000,0.4474,2.4606,0,0,1,275,60.6,92,58.26,29.89,29.963,77,69300,243,288000,60.6,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 08:06:00-07:00
1781275860000,1.5659,3.8028,0,0,1,275,60.6,92,58.26,29.89,29.963,69,62100,174,218700,60.6,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 07:51:00-07:00
1781274960000,1.5659,3.1317,0,0,1,275,60.6,92,58.26,29.88,29.953,57,51300,117,156600,60.6,2026-06-06T17:21:00.000Z,2026-06-12,4.23,,,2026-06-12 07:36:00-07:00
1781274060000,0.2237,2.0132,0,0,1,275,60.6,92,58.26,29.88,29.953,46,41400,71,105300,60.6,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 07:21:00-07:00
1781273160000,0.0,0.0,0,0,1,275,60.4,92,58.06,29.88,29.953,33,29700,38,63900,60.4,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 07:06:00-07:00
1781272260000,0.0,0.0,0,0,1,275,60.3,92,57.96,29.88,29.9531,21,18900,17,34200,60.3,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 06:51:00-07:00
1781271360000,0.0,1.5659,0,0,1,275,60.1,92,57.77,29.88,29.9531,11,9900,6,15300,60.1,2026-06-06T17:21:00.000Z,2026-06-12,4.22,,,2026-06-12 06:36:00-07:00
1781270460000,0.0,0.0,0,0,1,275,60.1,92,57.77,29.88,29.9531,5,4500,1,5400,60.1,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 06:21:00-07:00
1781269560000,0.4474,2.2369,0,0,1,275,60.3,92,57.96,29.87,29.943,1,900,0,900,60.3,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 06:06:00-07:00
1781268660000,0.0,0.0,0,0,1,275,60.1,92,57.77,29.86,29.933,0,0,0,0,60.1,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 05:51:00-07:00
1781267760000,0.0,2.0132,0,0,1,275,60.1,92,57.77,29.86,29.933,0,0,0,0,60.1,2026-06-06T17:21:00.000Z,2026-06-12,4.24,,,2026-06-12 05:36:00-07:00
1781266860000,0.2237,1.5659,0,0,1,275,60.3,92,57.96,29.86,29.933,0,0,0,0,60.3,,2026-06-12,,America/Los_Angeles,True,2026-06-12 05:21:00-07:00
1781265960000,0.6711,2.4606,0,0,1,275,60.3,92,57.96,29.85,29.923,0,0,0,0,60.3,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 05:06:00-07:00
1781265060000,1.1185,3.1317,0,0,1,275,60.3,92,57.96,29.85,29.923,0,0,0,0,60.3,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 04:51:00-07:00
1781264160000,1.3422,3.1317,0,0,1,275,60.1,92,57.77,29.85,29.923,0,0,0,0,60.1,2026-06-06T17:21:00.000Z,2026-06-12,4.24,,,2026-06-12 04:36:00-07:00
1781263260000,0.0,1.7895,0,0,1,275,60.1,92,57.77,29.85,29.923,0,0,0,0,60.1,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 04:21:00-07:00
1781262360000,0.4474,2.908,0,0,1,275,60.3,92,57.96,29.85,29.923,0,0,0,0,60.3,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 04:06:00-07:00
1781261460000,0.6711,4.0265,0,0,1,275,60.3,92,57.96,29.85,29.923,0,0,0,0,60.3,2026-06-06T17:21:00.000Z,2026-06-12,,,,2026-06-12 03:51:00-07:00
1781260560000,1.1185,3.1317,0,0,1,275,60.3,92,57.96,29.85,29.923,0,0,0,0,60.3,2026-06-06T17:21:00.000Z,2026-06-12,4.25,,,2026-06-12 03:36:00-07:00
