dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1748069400000,1.1185,5.3686,0,0,1,106,57.6,81,29.91,29.9835,0,0,28655,25789500,57.6,51.81,2025-05-23,,,,2025-05-23 23:50:00-07:00
1748068500000,0.4474,3.5791,0,0,1,100,57.0,80,29.9,29.9736,0,0,28655,25789500,57.0,50.89,2025-05-23,,,,2025-05-23 23:35:00-07:00
1748067600000,0.0,1.5659,0,0,1,100,57.9,77,29.89,29.9634,0,0,28655,25789500,57.9,50.73,2025-05-23,4.29,,,2025-05-23 23:20:00-07:00
1748066700000,0.0,2.0132,0,0,1,100,58.3,75,29.89,29.9634,0,0,28655,25789500,58.3,50.41,2025-05-23,,,,2025-05-23 23:05:00-07:00
1748065800000,0.4474,3.1317,0,0,1,100,58.3,73,29.89,29.9634,0,0,28655,25789500,58.3,49.68,2025-05-23,,,,2025-05-23 22:50:00-07:00
1748064900000,0.2237,3.8028,0,0,1,100,58.6,79,29.89,29.9633,0,0,28655,25789500,58.6,52.11,2025-05-23,,,,2025-05-23 22:35:00-07:00
1748064000000,0.0,2.2369,0,0,1,100,59.7,80,29.88,29.9531,0,0,28655,25789500,59.7,53.52,2025-05-23,4.28,,,2025-05-23 22:20:00-07:00
1748063100000,0.0,3.5791,0,0,1,100,60.3,81,29.88,29.9531,0,0,28655,25789500,60.3,54.44,2025-05-23,,,,2025-05-23 22:05:00-07:00
1748062200000,2.2369,5.145,0,0,1,100,60.3,82,29.88,29.9531,0,0,28655,25789500,60.3,54.78,2025-05-23,,,,2025-05-23 21:50:00-07:00
1748061300000,2.0132,5.3686,0,0,1,100,60.4,79,29.88,29.953,0,0,28655,25789500,60.4,53.85,2025-05-23,,,,2025-05-23 21:35:00-07:00
1748060400000,1.5659,6.0397,0,0,1,85,60.6,79,29.88,29.953,0,0,28655,25789500,60.6,54.05,2025-05-23,4.31,,,2025-05-23 21:20:00-07:00
1748059500000,1.1185,4.2502,0,0,1,80,60.8,80,29.87,29.943,0,0,28655,25789500,60.8,54.59,2025-05-23,,,,2025-05-23 21:05:00-07:00
1748058600000,0.2237,2.6843,0,0,1,80,61.2,79,29.87,29.9429,0,0,28655,25789500,61.2,54.63,2025-05-23,,,,2025-05-23 20:50:00-07:00
1748057700000,1.7895,6.7108,0,0,1,80,61.9,77,29.87,29.9428,0,0,28655,25789500,61.9,54.61,2025-05-23,,,,2025-05-23 20:35:00-07:00
1748056800000,2.6843,7.3819,0,0,1,103,62.1,75,29.87,29.9428,0,0,28655,25789500,62.1,54.08,2025-05-23,4.31,,,2025-05-23 20:20:00-07:00
1748055900000,3.8028,7.3819,0,0,1,118,62.2,73,29.87,29.9428,2,1800,28653,25789500,62.2,53.43,2025-05-23,,,,2025-05-23 20:05:00-07:00
1748055000000,3.3554,7.1582,0,0,1,106,62.8,73,29.87,29.9427,13,11700,28640,25787700,62.8,54.01,2025-05-23,,,,2025-05-23 19:50:00-07:00
1748054100000,1.5659,6.0397,0,0,1,109,63.3,72,29.87,29.9426,24,21600,28616,25776000,63.3,54.11,2025-05-23,,,,2025-05-23 19:35:00-07:00
1748053200000,2.6843,7.1582,0,0,1,102,63.5,71,29.86,29.9326,41,36900,28575,25754400,63.5,53.92,2025-05-23,4.32,,,2025-05-23 19:20:00-07:00
1748052300000,5.3686,10.7373,0,0,1,114,64.0,71,29.86,29.9325,63,56700,28512,25717500,64.0,54.4,2025-05-23,,,,2025-05-23 19:05:00-07:00
1748051400000,5.3686,10.5136,0,0,1,126,65.5,66,29.85,29.9223,96,86400,28416,25660800,65.5,53.83,2025-05-23,,,,2025-05-23 18:50:00-07:00
1748050500000,4.9213,10.5136,0,0,1,119,66.7,64,29.85,29.9221,163,146700,28253,25574400,66.7,54.13,2025-05-23,,,,2025-05-23 18:35:00-07:00
1748049600000,4.6976,8.7241,0,0,1,125,68.4,63,29.85,29.9219,261,234900,27992,25427700,67.9,55.3,2025-05-23,4.37,,,2025-05-23 18:20:00-07:00
1748048700000,4.2502,8.2767,0,0,1,115,68.0,62,29.85,29.9219,319,287100,27673,25192800,68.0,54.49,2025-05-23,,,,2025-05-23 18:05:00-07:00
1748047800000,4.0265,7.8293,0,0,1,134,67.1,62,29.85,29.922,211,189900,27462,24905700,67.1,53.64,2025-05-23,,,,2025-05-23 17:50:00-07:00
1748046900000,4.4739,8.5004,0,0,1,133,68.2,62,29.85,29.9219,243,218700,27219,24715800,67.63,54.67,2025-05-23,,,,2025-05-23 17:35:00-07:00
1748046000000,4.0265,7.6056,0,0,1,154,67.5,64,29.85,29.922,319,287100,26900,24497100,67.5,54.89,2025-05-23,4.38,,,2025-05-23 17:20:00-07:00
1748045100000,3.1317,6.2634,0,0,1,174,66.2,67,29.85,29.9222,280,252000,26620,24210000,66.2,54.91,2025-05-23,,,,2025-05-23 17:05:00-07:00
1748044200000,3.3554,7.3819,0,0,1,174,66.2,67,29.85,29.9222,212,190800,26408,23958000,66.2,54.91,2025-05-23,,,,2025-05-23 16:50:00-07:00
1748043300000,4.6976,6.7108,0,0,1,175,67.5,66,29.86,29.932,538,484200,25870,23767200,67.5,55.73,2025-05-23,,,,2025-05-23 16:35:00-07:00
1748042400000,4.2502,6.9345,0,0,1,179,68.0,67,29.86,29.9319,612,550800,25258,23283000,68.0,56.62,2025-05-23,4.38,,,2025-05-23 16:20:00-07:00
1748041500000,4.4739,6.9345,0,0,1,196,67.6,67,29.86,29.932,654,588600,24604,22732200,67.6,56.24,2025-05-23,,,,2025-05-23 16:05:00-07:00
