dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1776322260000,0.0,0.8948,0,0,1,118,56.1,82,4.27,50.68,29.95,30.0238,0,0,25651,23085900,56.1,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 23:51:00-07:00
1776321360000,0.0,0.0,0,0,1,118,55.8,81,,50.06,29.95,30.0239,0,0,25651,23085900,55.8,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 23:36:00-07:00
1776320460000,0.0,0.0,0,0,1,118,56.3,81,,50.54,29.95,30.0238,0,0,25651,23085900,56.3,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 23:21:00-07:00
1776319560000,0.4474,2.6843,0,0,1,118,56.7,80,,50.6,29.95,30.0237,0,0,25651,23085900,56.7,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 23:06:00-07:00
1776318660000,0.0,0.0,0,0,1,118,56.5,79,4.28,50.06,29.95,30.0238,0,0,25651,23085900,56.5,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 22:51:00-07:00
1776317760000,0.0,0.8948,0,0,1,118,56.8,77,,49.67,29.95,30.0237,0,0,25651,23085900,56.8,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 22:36:00-07:00
1776316860000,0.0,1.5659,0,0,1,118,57.4,76,,49.9,29.96,30.0337,0,0,25651,23085900,57.4,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 22:21:00-07:00
1776315960000,0.0,1.1185,0,0,1,118,57.6,76,,50.09,29.96,30.0336,0,0,25651,23085900,57.6,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 22:06:00-07:00
1776315060000,0.2237,1.5659,0,0,1,118,58.1,74,4.29,49.85,29.96,30.0336,0,0,25651,23085900,58.1,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 21:51:00-07:00
1776314160000,0.0,1.3422,0,0,1,118,58.6,74,,50.34,29.96,30.0335,0,0,25651,23085900,58.6,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 21:36:00-07:00
1776313260000,0.4474,2.908,0,0,1,118,59.5,72,,50.46,29.96,30.0334,0,0,25651,23085900,59.5,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 21:21:00-07:00
1776312360000,0.8948,4.6976,0,0,1,118,59.5,69,,49.32,29.95,30.0233,0,0,25651,23085900,59.5,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 21:06:00-07:00
1776311460000,0.2237,3.1317,0,0,1,118,58.1,74,4.29,49.85,29.95,30.0235,0,0,25651,23085900,58.1,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 20:51:00-07:00
1776310560000,0.0,4.6976,0,0,1,124,58.6,76,,51.06,29.95,30.0235,0,0,25651,23085900,58.6,,2026-04-15,America/Los_Angeles,True,2026-04-15 20:36:00-07:00
1776309660000,0.0,0.0,0,0,1,267,58.1,81,,52.3,29.95,30.0235,0,0,25651,23085900,58.1,,2026-04-15,America/Los_Angeles,True,2026-04-15 20:21:00-07:00
1776308760000,0.0,1.1185,0,0,1,267,59.4,79,,52.88,29.95,30.0234,0,0,25651,23085900,59.4,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 20:06:00-07:00
1776307860000,0.0,1.5659,0,0,1,267,61.0,67,4.3,49.96,29.95,30.0231,0,0,25651,23085900,61.0,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 19:51:00-07:00
1776306960000,0.0,0.0,0,0,1,267,62.6,59,,48.07,29.95,30.0229,3,2700,25648,23085900,62.6,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 19:36:00-07:00
1776306060000,0.0,0.0,0,0,1,267,64.0,56,,47.98,29.95,30.0227,16,14400,25632,23083200,64.0,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 19:21:00-07:00
1776305160000,0.8948,2.908,0,0,1,267,64.4,61,,50.65,29.95,30.0226,39,35100,25593,23068800,64.4,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 19:06:00-07:00
1776304260000,1.5659,2.6843,0,0,1,267,65.3,60,4.32,51.05,29.95,30.0225,71,63900,25522,23033700,65.3,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 18:51:00-07:00
1776303360000,2.4606,4.9213,0,0,1,267,65.8,54,,48.69,29.95,30.0225,123,110700,25399,22969800,65.8,2026-04-12T14:36:00.000Z,2026-04-15,,,2026-04-15 18:36:00-07:00
