dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,tz,historical,local_time
1747433100000,6.7108,13.6453,0,0,1,269,64.2,72,4.4,29.91,29.9826,823,740700,12817,12276000,64.2,54.98,2025-05-16,,,2025-05-16 15:05:00-07:00
1747432200000,7.1582,12.9742,0,0,1,267,63.5,74,,29.91,29.9827,829,746100,11988,11535300,63.5,55.06,2025-05-16,,,2025-05-16 14:50:00-07:00
1747431300000,6.9345,12.9742,0,0,1,272,64.0,73,,29.91,29.9826,852,766800,11136,10789200,64.0,55.17,2025-05-16,,,2025-05-16 14:35:00-07:00
1747430400000,6.0397,11.1847,0,0,1,248,64.0,73,,29.91,29.9826,855,769500,10281,10022400,64.0,55.17,2025-05-16,,,2025-05-16 14:20:00-07:00
1747429500000,7.8293,11.8558,0,0,1,237,63.0,75,4.41,29.91,29.9827,875,787500,9406,9252900,63.0,54.95,2025-05-16,,,2025-05-16 14:05:00-07:00
1747428600000,7.6056,12.0795,0,0,1,234,63.0,75,,29.92,29.9928,887,798300,8519,8465400,63.0,54.95,2025-05-16,,,2025-05-16 13:50:00-07:00
1747427700000,7.1582,10.0662,0,0,1,236,62.8,75,,29.92,29.9928,894,804600,7625,7667100,62.8,54.75,2025-05-16,,,2025-05-16 13:35:00-07:00
1747426800000,6.4871,10.7373,0,0,1,248,63.3,74,,29.92,29.9927,950,855000,6675,6862500,63.3,54.87,2025-05-16,,,2025-05-16 13:20:00-07:00
1747425900000,6.4871,10.7373,0,0,1,236,63.7,74,4.49,29.93,30.0027,800,720000,5875,6007500,63.7,55.25,2025-05-16,,,2025-05-16 13:05:00-07:00
1747425000000,6.4871,9.8425,0,0,1,233,62.8,76,,29.94,30.0128,731,657900,5144,5287500,62.8,55.12,2025-05-16,,,2025-05-16 12:50:00-07:00
1747424100000,5.145,9.6188,0,0,1,210,62.1,76,,29.95,30.023,581,522900,4563,4629600,62.1,54.44,2025-05-16,,,2025-05-16 12:35:00-07:00
1747423200000,4.6976,6.7108,0,0,1,218,61.3,77,,29.95,30.0231,331,297900,4232,4106700,61.3,54.03,2025-05-16,,,2025-05-16 12:20:00-07:00
1747422300000,4.9213,7.3819,0,0,1,206,62.4,75,4.54,29.95,30.0229,494,444600,3738,3808800,62.4,54.37,2025-05-16,,,2025-05-16 12:05:00-07:00
1747421400000,3.8028,6.7108,0,0,1,189,62.4,76,,29.95,30.0229,515,463500,3223,3364200,62.4,54.73,2025-05-16,,,2025-05-16 11:50:00-07:00
1747420500000,3.3554,6.4871,0,0,1,197,62.1,77,,29.95,30.023,409,368100,2814,2900700,62.1,54.8,2025-05-16,,,2025-05-16 11:35:00-07:00
1747419600000,3.5791,5.816,0,0,1,171,60.6,79,,29.95,30.0232,310,279000,2504,2532600,60.6,54.05,2025-05-16,,,2025-05-16 11:20:00-07:00
1747418700000,3.8028,6.2634,0,0,1,166,60.1,79,4.44,29.96,30.0333,266,239400,2238,2253600,60.1,53.56,2025-05-16,,,2025-05-16 11:05:00-07:00
1747417800000,4.4739,6.7108,0,0,1,165,60.4,79,,29.95,30.0232,248,223200,1990,2014200,60.4,53.85,2025-05-16,,,2025-05-16 10:50:00-07:00
1747416900000,4.2502,7.1582,0,0,1,143,60.6,78,,29.95,30.0232,214,192600,1776,1791000,60.6,53.7,2025-05-16,,,2025-05-16 10:35:00-07:00
1747416000000,4.2502,10.5136,0,0,1,118,60.6,78,,29.95,30.0232,184,165600,1592,1598400,60.6,53.7,2025-05-16,,,2025-05-16 10:20:00-07:00
1747415100000,1.3422,6.9345,0,0,1,76,60.6,77,4.39,29.94,30.0132,154,138600,1438,1432800,60.6,53.35,2025-05-16,,,2025-05-16 10:05:00-07:00
1747414200000,1.3422,6.2634,0,0,1,78,60.3,78,,29.94,30.0132,200,180000,1238,1294200,60.3,53.41,2025-05-16,,,2025-05-16 09:50:00-07:00
1747403400000,0.4474,3.5791,0,0,1,130,54.7,89,,29.93,30.004,18,16200,19,33300,54.7,51.52,2025-05-16,,,2025-05-16 06:50:00-07:00
1747402500000,0.8948,3.5791,0,0,1,130,54.3,90,,29.93,30.004,13,11700,6,17100,54.3,51.43,2025-05-16,,,2025-05-16 06:35:00-07:00
1747401600000,1.7895,4.0265,0,0,1,130,54.1,90,,29.92,29.994,6,5400,0,5400,54.1,51.23,2025-05-16,,,2025-05-16 06:20:00-07:00
1747400700000,2.0132,5.3686,0,0,1,130,54.1,91,4.24,29.92,29.994,0,0,0,0,54.1,51.53,2025-05-16,,,2025-05-16 06:05:00-07:00
1747399800000,2.6843,6.2634,0,0,1,128,54.1,91,,29.91,29.984,0,0,0,0,54.1,51.53,2025-05-16,,,2025-05-16 05:50:00-07:00
1747398900000,2.2369,4.6976,0,0,1,123,54.0,91,,29.91,29.984,0,0,0,0,54.0,51.43,2025-05-16,,,2025-05-16 05:35:00-07:00
1747398000000,2.908,5.3686,0,0,1,123,53.8,91,,29.91,29.9841,0,0,0,0,53.8,51.23,2025-05-16,,,2025-05-16 05:20:00-07:00
1747397100000,3.8028,6.9345,0,0,1,124,53.8,92,4.25,29.91,29.9841,0,0,0,0,53.8,51.53,2025-05-16,,,2025-05-16 05:05:00-07:00
1747396200000,3.5791,7.8293,0,0,1,117,53.8,91,,29.9,29.974,0,0,0,0,53.8,51.23,2025-05-16,,,2025-05-16 04:50:00-07:00
1747395300000,1.7895,5.3686,0,0,1,112,53.8,91,,29.9,29.974,0,0,0,0,53.8,51.23,2025-05-16,,,2025-05-16 04:35:00-07:00
1747394400000,0.8948,6.0397,0,0,1,112,53.8,91,,29.9,29.974,0,0,0,0,53.8,51.23,2025-05-16,,,2025-05-16 04:20:00-07:00
1747393500000,2.4606,5.145,0,0,1,112,54.0,90,4.25,29.9,29.974,0,0,0,0,54.0,51.13,2025-05-16,,,2025-05-16 04:05:00-07:00
1747392600000,3.1317,7.6056,0,0,1,111,54.3,90,,29.9,29.974,0,0,0,0,54.3,51.43,2025-05-16,,,2025-05-16 03:50:00-07:00
1747391700000,3.8028,9.3951,0,0,1,114,54.7,90,,29.9,29.9739,0,0,0,0,54.7,51.82,2025-05-16,,,2025-05-16 03:35:00-07:00
1747390800000,3.3554,8.5004,0,0,1,109,55.0,89,,29.91,29.9839,0,0,0,0,55.0,51.82,2025-05-16,,,2025-05-16 03:20:00-07:00
1747389900000,3.3554,8.7241,0,0,1,108,55.2,89,4.26,29.91,29.9839,0,0,0,0,55.2,52.01,2025-05-16,,,2025-05-16 03:05:00-07:00
1747389000000,2.6843,7.6056,0,0,1,83,55.6,89,,29.91,29.9838,0,0,0,0,55.6,52.41,2025-05-16,America/Los_Angeles,True,2025-05-16 02:50:00-07:00
1747388100000,2.0132,8.2767,0,0,1,85,55.6,89,,29.91,29.9838,0,0,0,0,55.6,52.41,2025-05-16,,,2025-05-16 02:35:00-07:00
1747387200000,0.8948,7.6056,0,0,1,36,55.6,89,4.25,29.91,29.9838,0,0,0,0,55.6,52.41,2025-05-16,,,2025-05-16 02:20:00-07:00
1747386300000,1.7895,5.816,0,0,1,82,55.9,88,,29.91,29.9838,0,0,0,0,55.9,52.4,2025-05-16,,,2025-05-16 02:05:00-07:00
1747385400000,2.0132,8.9477,0,0,1,93,55.9,88,,29.91,29.9838,0,0,0,0,55.9,52.4,2025-05-16,,,2025-05-16 01:50:00-07:00
1747384500000,2.6843,9.1714,0,0,1,72,56.1,88,,29.91,29.9837,0,0,0,0,56.1,52.59,2025-05-16,,,2025-05-16 01:35:00-07:00
1747383600000,2.2369,8.7241,0,0,1,91,56.1,88,4.28,29.91,29.9837,0,0,0,0,56.1,52.59,2025-05-16,,,2025-05-16 01:20:00-07:00
1747382700000,2.2369,7.3819,0,0,1,97,56.3,88,,29.91,29.9837,0,0,0,0,56.3,52.79,2025-05-16,,,2025-05-16 01:05:00-07:00
1747381800000,1.5659,8.7241,0,0,1,82,55.8,88,,29.91,29.9838,0,0,0,0,55.8,52.3,2025-05-16,,,2025-05-16 00:50:00-07:00
1747380900000,0.8948,4.2502,0,0,1,104,55.6,88,,29.91,29.9838,0,0,0,0,55.6,52.1,2025-05-16,,,2025-05-16 00:35:00-07:00
1747380000000,0.2237,3.1317,0,0,1,113,55.4,88,4.29,29.91,29.9838,0,0,0,0,55.4,51.9,2025-05-16,,,2025-05-16 00:20:00-07:00
1747379100000,0.2237,2.908,0,0,1,113,55.8,87,,29.91,29.9838,0,0,0,0,55.8,51.99,2025-05-16,,,2025-05-16 00:05:00-07:00
