dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1753033560000,0.2237,2.2369,0,0,1,217,61.7,92,59.35,61.7,30.03,30.1264,137,24660,0,123300,2025-04-26T15:31:00.000Z,2025-07-20,,,,2025-07-20 10:46:00-07:00
1753032660000,1.5659,2.6843,0,0,1,217,61.2,93,59.16,61.2,30.03,30.1265,87,15660,356,443700,,2025-07-20,America/Los_Angeles,True,,2025-07-20 10:31:00-07:00
1753031760000,0.6711,2.6843,0,0,1,217,61.0,94,59.26,61.0,30.03,30.1266,81,14580,356,365400,,2025-07-20,America/Los_Angeles,True,4.28,2025-07-20 10:16:00-07:00
1753030860000,1.7895,2.6843,0,0,1,217,60.8,94,59.06,60.8,30.03,30.1266,59,10620,356,292500,,2025-07-20,America/Los_Angeles,True,,2025-07-20 10:01:00-07:00
1753029960000,2.0132,2.6843,0,0,1,217,60.6,94,58.86,60.6,30.03,30.1266,47,8460,356,239400,,2025-07-20,America/Los_Angeles,True,,2025-07-20 09:46:00-07:00
1753029060000,1.7895,2.6843,0,0,1,217,60.6,94,58.86,60.6,30.03,30.1266,42,7560,187,197100,,2025-07-20,America/Los_Angeles,True,,2025-07-20 09:31:00-07:00
1753028160000,1.7895,2.6843,0,0,1,217,61.2,93,59.16,61.2,30.03,30.1265,34,6120,168,159300,,2025-07-20,America/Los_Angeles,True,4.27,2025-07-20 09:16:00-07:00
1753027260000,1.5659,2.6843,0,0,1,217,61.5,92,59.15,61.5,30.02,30.1164,32,5760,168,128700,,2025-07-20,America/Los_Angeles,True,,2025-07-20 09:01:00-07:00
1753026360000,0.8948,2.4606,0,0,1,217,61.7,91,59.04,61.7,30.02,30.1164,23,4140,168,99900,,2025-07-20,America/Los_Angeles,True,,2025-07-20 08:46:00-07:00
1753025460000,0.0,1.7895,0,0,1,217,61.7,90,58.73,61.7,30.02,30.1164,18,3240,168,79200,,2025-07-20,America/Los_Angeles,True,,2025-07-20 08:31:00-07:00
1753024560000,0.0,0.0,0,0,1,217,61.5,91,58.85,61.5,30.01,30.1064,20,3600,168,63000,,2025-07-20,America/Los_Angeles,True,4.28,2025-07-20 08:16:00-07:00
1753023660000,0.0,0.0,0,0,1,217,61.2,91,58.55,61.2,30.01,30.1065,19,3420,168,45000,,2025-07-20,America/Los_Angeles,True,,2025-07-20 08:01:00-07:00
