dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1757487000000,0.0,2.2369,0,0,1,225,67.1,76,4.29,59.27,67.1,29.83,29.902,0,0,24027,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 23:50:00-07:00
1757486100000,0.0,0.0,0,0,1,225,66.7,75,,58.52,66.7,29.83,29.902,0,0,24027,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 23:35:00-07:00
1757485200000,0.0,0.0,0,0,1,225,67.3,74,,58.72,67.3,29.82,29.8919,0,0,24027,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 23:20:00-07:00
1757484300000,0.0,0.0,0,0,1,225,67.5,73,,58.53,67.5,29.82,29.8919,0,0,24027,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 23:05:00-07:00
1757483400000,0.0,2.4606,0,0,1,225,67.6,73,4.29,58.63,67.6,29.82,29.8919,0,0,24027,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 22:50:00-07:00
1757482500000,1.1185,4.2502,0,0,1,225,67.8,72,,58.44,67.8,29.82,29.8919,0,0,24027,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 22:35:00-07:00
1757481600000,1.1185,3.8028,0,0,1,225,68.5,70,,58.32,68.34,29.82,29.8918,0,0,24027,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 22:20:00-07:00
1757480700000,1.1185,5.816,0,0,1,284,68.7,69,,58.11,68.51,29.82,29.8917,0,0,24027,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 22:05:00-07:00
1757479800000,0.0,2.6843,0,0,1,308,69.1,67,4.3,57.67,68.86,29.82,29.8917,0,0,24027,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 21:50:00-07:00
1757478900000,1.1185,6.0397,0,0,1,312,70.3,64,,57.53,70.04,29.82,29.8915,0,0,24027,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 21:35:00-07:00
1757478000000,3.1317,10.2899,0,0,1,353,70.3,62,,56.65,69.94,29.81,29.8815,0,0,24027,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 21:20:00-07:00
1757477100000,1.1185,9.6188,0,0,1,346,68.9,63,,55.78,68.45,29.81,29.8817,0,0,24027,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 21:05:00-07:00
1757476200000,0.4474,3.5791,0,0,1,299,69.3,63,4.31,56.15,68.89,29.81,29.8816,0,0,24027,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 20:50:00-07:00
1757475300000,0.0,0.0,0,0,1,258,70.7,61,,56.58,70.34,29.81,29.8815,0,0,24027,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 20:35:00-07:00
1757474400000,2.2369,8.053,0,0,1,274,71.6,60,,56.97,71.28,29.8,29.8713,0,0,24027,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 20:20:00-07:00
1757473500000,1.7895,4.4739,0,0,1,347,72.0,58,,56.4,71.63,29.8,29.8713,0,0,24027,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 20:05:00-07:00
1757472600000,2.2369,5.3686,0,0,1,334,72.7,59,4.32,57.53,72.44,29.79,29.8611,0,0,24027,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 19:50:00-07:00
1757471700000,0.6711,4.0265,0,0,1,90,73.4,59,,58.19,73.21,29.79,29.861,0,0,24027,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 19:35:00-07:00
1757470800000,0.4474,6.0397,0,0,1,300,74.5,59,,59.22,74.42,29.79,29.8609,4,3600,24023,21624300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 19:20:00-07:00
1757469900000,0.2237,1.7895,0,0,1,288,75.4,60,,60.53,75.46,29.79,29.8608,24,21600,23999,21620700,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 19:05:00-07:00
1757469000000,2.908,8.9477,0,0,1,288,76.1,60,4.33,61.19,76.23,29.78,29.8507,52,46800,23947,21599100,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 18:50:00-07:00
1757468100000,5.3686,10.2899,0,0,1,281,76.8,59,,61.37,76.95,29.78,29.8506,85,76500,23862,21552300,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 18:35:00-07:00
1757467200000,5.145,11.1847,0,0,1,274,77.7,59,,62.21,77.94,29.78,29.8504,123,110700,23739,21475800,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 18:20:00-07:00
1757466300000,4.0265,12.3031,0,0,1,249,78.6,60,,63.53,78.98,29.78,29.8503,165,148500,23574,21365100,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 18:05:00-07:00
1757465400000,2.4606,6.4871,0,0,1,237,78.6,61,4.37,64.0,79.03,29.78,29.8503,210,189000,23364,21216600,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 17:50:00-07:00
1757464500000,3.8028,8.053,0,0,1,279,78.1,62,,64.0,78.52,29.78,29.8504,258,232200,23106,21027600,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 17:35:00-07:00
1757463600000,4.0265,8.9477,0,0,1,204,75.9,67,,64.14,76.34,29.78,29.8507,305,274500,22801,20795400,2025-09-08T13:20:00.000Z,2025-09-09,,,2025-09-09 17:20:00-07:00
