dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,local_time
1742304600000,2.2369,6.0397,0,0,1,3,52,61,3.99,30.23,30.3289,0,0,0,0,52,38.97,2025-03-18,2025-03-18 06:30:00-07:00
