dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1740815340000,0.0,1.5659,0,0,1,48,54.5,91,29.95,30.0241,0,0,17748,15973200,54.5,51.93,2025-02-28,,,,2025-02-28 23:49:00-08:00
1740814440000,0.2237,2.4606,0,0,1,48,54.9,91,29.95,30.024,0,0,17748,15973200,54.9,52.32,2025-02-28,4.29,,,2025-02-28 23:34:00-08:00
1740813540000,1.3422,7.1582,0,0,1,9,55.2,91,29.96,30.034,0,0,17748,15973200,55.2,52.62,2025-02-28,,,,2025-02-28 23:19:00-08:00
1740812640000,4.4739,8.5004,0,0,1,268,55.0,92,29.96,30.034,0,0,17748,15973200,55.0,52.72,2025-02-28,,,,2025-02-28 23:04:00-08:00
1740811740000,5.5923,10.5136,0,0,1,263,55.0,92,29.96,30.034,0,0,17748,15973200,55.0,52.72,2025-02-28,,,,2025-02-28 22:49:00-08:00
1740810840000,4.4739,12.3031,0,0,1,205,55.2,91,29.95,30.0239,0,0,17748,15973200,55.2,52.62,2025-02-28,4.3,,,2025-02-28 22:34:00-08:00
1740809940000,2.908,7.8293,0,0,1,226,55.0,91,29.95,30.024,0,0,17748,15973200,55.0,52.42,2025-02-28,,,,2025-02-28 22:19:00-08:00
1740809040000,2.4606,8.5004,0,0,1,236,55.0,91,29.95,30.024,0,0,17748,15973200,55.0,52.42,2025-02-28,,,,2025-02-28 22:04:00-08:00
1740808140000,0.4474,5.3686,0,0,1,207,54.9,90,29.94,30.014,0,0,17748,15973200,54.9,52.02,2025-02-28,,America/Los_Angeles,True,2025-02-28 21:49:00-08:00
1740807240000,0.6711,4.6976,0,0,1,270,54.3,90,29.93,30.004,0,0,17748,15973200,54.3,51.43,2025-02-28,4.3,,,2025-02-28 21:34:00-08:00
1740806340000,0.0,1.7895,0,0,1,275,54.0,90,29.93,30.0041,0,0,17748,15973200,54.0,51.13,2025-02-28,,,,2025-02-28 21:19:00-08:00
1740805440000,0.0,0.0,0,0,1,275,53.8,90,29.93,30.0041,0,0,17748,15973200,53.8,50.94,2025-02-28,,,,2025-02-28 21:04:00-08:00
