dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1747550760000,3.8028,6.7108,0,0,1,4,57.4,77,29.95,30.047,0,0,5049,4544100,57.4,50.25,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 23:46:00-07:00
1747549860000,2.908,5.816,0,0,1,8,57.4,77,29.95,30.047,0,0,5049,4544100,57.4,50.25,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 23:31:00-07:00
1747548960000,0.6711,4.0265,0,0,1,8,57.6,76,29.94,30.0369,0,0,5049,4544100,57.6,50.09,2025-04-26T15:31:00.000Z,2025-05-17,4.22,,,2025-05-17 23:16:00-07:00
1747548060000,1.1185,5.5923,0,0,1,8,58.1,75,29.94,30.0368,0,0,5049,4544100,58.1,50.22,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 23:01:00-07:00
1747547160000,3.5791,10.5136,0,0,1,4,58.6,74,29.94,30.0367,0,0,5049,4544100,58.6,50.34,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 22:46:00-07:00
1747546260000,4.9213,12.5268,0,0,1,356,59.0,73,29.93,30.0266,0,0,5049,4544100,59.0,50.36,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 22:31:00-07:00
1747545360000,5.3686,11.6321,0,0,1,356,59.7,72,29.93,30.0265,0,0,5049,4544100,59.7,50.66,2025-04-26T15:31:00.000Z,2025-05-17,4.23,,,2025-05-17 22:16:00-07:00
1747544460000,2.908,7.3819,0,0,1,355,60.4,70,29.93,30.0264,0,0,5049,4544100,60.4,50.57,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 22:01:00-07:00
1747543560000,2.2369,6.9345,0,0,1,336,61.0,68,29.92,30.0162,0,0,5049,4544100,61.0,50.36,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 21:46:00-07:00
1747542660000,1.7895,8.2767,0,0,1,356,61.2,67,29.92,30.0162,0,0,5049,4544100,61.2,50.15,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 21:31:00-07:00
1747541760000,1.3422,5.5923,0,0,1,8,61.3,68,29.92,30.0162,0,0,5049,4544100,61.3,50.65,2025-04-26T15:31:00.000Z,2025-05-17,4.23,,,2025-05-17 21:16:00-07:00
1747540860000,2.0132,7.1582,0,0,1,11,61.5,67,29.91,30.0061,0,0,5049,4544100,61.5,50.44,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 21:01:00-07:00
1747539960000,2.0132,8.2767,0,0,1,266,61.5,67,29.91,30.0061,0,0,5049,4544100,61.5,50.44,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 20:46:00-07:00
1747539060000,1.7895,7.3819,0,0,1,256,61.5,68,29.91,30.0061,0,0,5049,4544100,61.5,50.84,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 20:31:00-07:00
1747538160000,3.8028,10.7373,0,0,1,230,61.3,69,29.91,30.0061,0,0,5049,4544100,61.3,51.04,2025-04-26T15:31:00.000Z,2025-05-17,4.23,,,2025-05-17 20:16:00-07:00
1747537260000,4.6976,10.2899,0,0,1,218,61.3,70,29.91,30.0061,0,0,5049,4544100,61.3,51.43,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 20:01:00-07:00
1747536360000,6.0397,10.961,0,0,1,220,61.9,69,29.91,30.006,2,840,5047,4544100,61.9,51.61,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 19:46:00-07:00
1747535460000,3.8028,8.053,0,0,1,221,63.1,66,29.9,29.9958,7,3360,5040,4542300,63.1,51.55,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 19:31:00-07:00
1747534560000,3.3554,5.816,0,0,1,226,64.2,62,29.9,29.9956,13,5460,5027,4536000,64.2,50.9,2025-04-26T15:31:00.000Z,2025-05-17,4.24,,,2025-05-17 19:16:00-07:00
1747533660000,2.6843,6.4871,0,0,1,229,64.6,62,29.9,29.9955,20,9600,5007,4524300,64.6,51.28,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 19:01:00-07:00
1747532760000,2.6843,6.2634,0,0,1,230,65.3,61,29.9,29.9954,23,9660,4984,4506300,65.3,51.5,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 18:46:00-07:00
1747531860000,2.0132,7.3819,0,0,1,261,66.6,59,29.9,29.9951,24,11520,4960,4485600,66.6,51.82,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 18:31:00-07:00
1747530960000,2.4606,8.9477,0,0,1,340,67.3,58,29.9,29.995,30,12600,4930,4464000,67.3,52.01,2025-04-26T15:31:00.000Z,2025-05-17,4.24,,,2025-05-17 18:16:00-07:00
1747530060000,2.4606,6.9345,0,0,1,257,66.9,60,29.9,29.9951,33,15840,4897,4437000,66.9,52.55,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 18:01:00-07:00
1747529160000,1.5659,6.7108,0,0,1,230,67.3,60,29.89,29.985,44,18480,4853,4407300,67.3,52.93,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 17:46:00-07:00
1747528260000,2.2369,5.816,0,0,1,235,67.3,60,29.89,29.985,37,17760,4816,4367700,67.3,52.93,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 17:31:00-07:00
1747527360000,1.7895,6.9345,0,0,1,234,67.5,60,29.89,29.9849,43,18060,4773,4334400,67.5,53.12,2025-04-26T15:31:00.000Z,2025-05-17,4.25,,,2025-05-17 17:16:00-07:00
1747526460000,1.5659,6.7108,0,0,1,325,66.9,63,29.9,29.9951,43,20640,4730,4295700,66.9,53.89,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 17:01:00-07:00
1747525560000,2.0132,7.1582,0,0,1,78,66.0,65,29.91,30.0053,47,19740,4683,4257000,66.0,53.89,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 16:46:00-07:00
1747524660000,3.1317,10.0662,0,0,1,228,64.4,69,29.91,30.0056,56,26880,4627,4214700,64.4,54.0,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 16:31:00-07:00
1747523760000,3.8028,8.9477,0,0,1,216,63.9,71,29.92,30.0157,83,34860,4544,4164300,63.9,54.31,2025-04-26T15:31:00.000Z,2025-05-17,4.27,,,2025-05-17 16:16:00-07:00
1747522860000,5.5923,11.8558,0,0,1,219,63.5,71,29.92,30.0158,53,25440,4491,4089600,63.5,53.92,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 16:01:00-07:00
1747521960000,6.0397,9.8425,0,0,1,217,63.9,71,29.92,30.0157,84,35280,4407,4041900,63.9,54.31,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 15:46:00-07:00
1747521060000,4.4739,7.3819,0,0,1,223,64.0,70,29.93,30.0257,233,111840,4174,3966300,64.0,54.01,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 15:31:00-07:00
1747520160000,3.1317,7.1582,0,0,1,235,64.8,68,29.93,30.0255,240,100800,3934,3756600,64.8,53.98,2025-04-26T15:31:00.000Z,2025-05-17,4.28,,,2025-05-17 15:16:00-07:00
1747519260000,2.0132,5.5923,0,0,1,204,65.1,69,29.94,30.0355,82,39360,3852,3540600,65.1,54.67,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 15:01:00-07:00
1747518360000,3.3554,7.8293,0,0,1,212,64.2,72,29.95,30.0457,59,24780,3793,3466800,64.2,54.98,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 14:46:00-07:00
1747517460000,3.8028,6.2634,0,0,1,219,63.5,74,29.95,30.0458,80,38400,3713,3413700,63.5,55.06,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 14:31:00-07:00
1747516560000,4.2502,7.1582,0,0,1,216,62.4,77,29.96,30.0561,90,37800,3623,3341700,62.4,55.09,2025-04-26T15:31:00.000Z,2025-05-17,4.33,,,2025-05-17 14:16:00-07:00
1747515660000,4.4739,7.1582,0,0,1,218,62.2,76,29.96,30.0561,308,147840,3315,3260700,62.2,54.54,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 14:01:00-07:00
1747514760000,5.145,7.3819,0,0,1,217,62.6,75,29.97,30.0661,311,130620,3004,2983500,62.6,54.56,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 13:46:00-07:00
1747513860000,3.8028,8.2767,0,0,1,220,64.9,68,29.96,30.0556,80,38400,2924,2703600,64.9,54.08,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 13:31:00-07:00
1747512960000,2.6843,6.4871,0,0,1,225,65.1,68,29.96,30.0556,174,73080,2750,2631600,65.1,54.27,2025-04-26T15:31:00.000Z,2025-05-17,4.31,,,2025-05-17 13:16:00-07:00
1747512060000,2.908,7.3819,0,0,1,219,65.5,65,29.96,30.0555,150,72000,2600,2475000,65.5,53.42,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 13:01:00-07:00
1747511160000,2.908,4.0265,0,0,1,203,64.9,68,29.98,30.0757,208,87360,2392,2340000,64.9,54.08,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 12:46:00-07:00
1747510260000,2.2369,4.0265,0,0,1,203,63.0,71,29.99,30.0861,363,174240,1426,1610100,63.0,53.44,2025-04-26T15:31:00.000Z,2025-05-17,,,,2025-05-17 12:31:00-07:00
