dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1741333740000,0.0,1.3422,0.0,0.01,1,267,45.5,79,29.89,29.9652,0,0,10758,9682200,45.5,39.37,2025-03-06T11:04:00.000Z,2025-03-06,,,,2025-03-06 23:49:00-08:00
1741332840000,0.0,1.5659,0.0,0.01,1,267,46.6,76,29.89,29.9651,0,0,10758,9682200,46.6,39.45,2025-03-06T11:04:00.000Z,2025-03-06,,,,2025-03-06 23:34:00-08:00
1741331940000,0.2237,5.145,0.0,0.01,1,280,48.0,73,29.89,29.9648,0,0,10758,9682200,48.0,39.76,2025-03-06T11:04:00.000Z,2025-03-06,4.31,,,2025-03-06 23:19:00-08:00
1741331040000,2.2369,7.8293,0.0,0.01,1,313,48.2,74,29.89,29.9648,0,0,10758,9682200,48.2,40.31,2025-03-06T11:04:00.000Z,2025-03-06,,,,2025-03-06 23:04:00-08:00
1741330140000,2.2369,8.9477,0.0,0.01,1,307,48.0,74,29.89,29.9648,0,0,10758,9682200,48.0,40.11,2025-03-06T11:04:00.000Z,2025-03-06,,,,2025-03-06 22:49:00-08:00
1741329240000,1.1185,6.9345,0.0,0.01,1,312,48.0,73,29.89,29.9648,0,0,10758,9682200,48.0,39.76,2025-03-06T11:04:00.000Z,2025-03-06,,,,2025-03-06 22:34:00-08:00
1741328340000,1.5659,6.2634,0.0,0.01,1,303,47.7,75,29.89,29.9649,0,0,10758,9682200,47.7,40.17,2025-03-06T11:04:00.000Z,2025-03-06,4.31,,,2025-03-06 22:19:00-08:00
1741327440000,0.0,0.8948,0.0,0.01,1,279,48.4,72,29.89,29.9648,0,0,10758,9682200,48.4,39.8,2025-03-06T11:04:00.000Z,2025-03-06,,,,2025-03-06 22:04:00-08:00
1741326540000,1.3422,7.3819,0.0,0.01,1,272,49.3,70,29.9,29.9747,0,0,10758,9682200,49.3,39.94,2025-03-06T11:04:00.000Z,2025-03-06,,,,2025-03-06 21:49:00-08:00
1741325640000,2.908,15.6586,0.0,0.01,1,307,49.1,72,29.9,29.9747,0,0,10758,9682200,49.1,40.47,2025-03-06T11:04:00.000Z,2025-03-06,,,,2025-03-06 21:34:00-08:00
