dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1740037740000,1.1185,3.8028,0,0,1,301,52.3,87,29.97,30.0444,0,0,16206,14585400,52.3,48.55,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 23:49:00-08:00
1740036840000,0.0,2.0132,0,0,1,301,52.3,87,29.98,30.0544,0,0,16206,14585400,52.3,48.55,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 23:34:00-08:00
1740035940000,0.6711,2.0132,0,0,1,309,52.9,86,29.98,30.0544,0,0,16206,14585400,52.9,48.83,2025-02-14T20:54:00.000Z,2025-02-19,4.27,,,2025-02-19 23:19:00-08:00
1740035040000,0.2237,1.7895,0,0,1,24,52.5,89,29.98,30.0544,0,0,16206,14585400,52.5,49.35,,2025-02-19,,America/Los_Angeles,True,2025-02-19 23:04:00-08:00
1740034140000,1.1185,4.4739,0,0,1,24,52.5,89,29.98,30.0544,0,0,16206,14585400,52.5,49.35,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 22:49:00-08:00
1740033240000,1.3422,4.0265,0,0,1,32,53.1,87,29.98,30.0543,0,0,16206,14585400,53.1,49.33,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 22:34:00-08:00
1740032340000,0.6711,3.1317,0,0,1,48,54.0,85,29.98,30.0542,0,0,16206,14585400,54.0,49.59,2025-02-14T20:54:00.000Z,2025-02-19,4.29,,,2025-02-19 22:19:00-08:00
1740031440000,0.4474,5.145,0,0,1,70,54.3,85,29.99,30.0642,0,0,16206,14585400,54.3,49.89,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 22:04:00-08:00
1740030540000,0.8948,4.0265,0,0,1,358,54.5,83,29.99,30.0641,0,0,16206,14585400,54.5,49.44,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 21:49:00-08:00
1740029640000,1.1185,2.908,0,0,1,358,54.3,84,29.99,30.0642,0,0,16206,14585400,54.3,49.57,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 21:34:00-08:00
1740028740000,1.1185,3.8028,0,0,1,358,54.9,83,29.99,30.0641,0,0,16206,14585400,54.9,49.83,2025-02-14T20:54:00.000Z,2025-02-19,4.3,,,2025-02-19 21:19:00-08:00
1740027840000,1.3422,5.5923,0,0,1,67,54.9,84,29.99,30.0641,0,0,16206,14585400,54.9,50.16,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 21:04:00-08:00
1740026940000,0.6711,5.3686,0,0,1,60,55.6,79,29.99,30.064,0,0,16206,14585400,55.6,49.19,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 20:49:00-08:00
1740026040000,0.8948,4.9213,0,0,1,85,54.9,79,29.99,30.0641,0,0,16206,14585400,54.9,48.51,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 20:34:00-08:00
1740025140000,0.0,2.0132,0,0,1,173,54.7,77,29.99,30.0641,0,0,16206,14585400,54.7,47.63,2025-02-14T20:54:00.000Z,2025-02-19,4.31,,,2025-02-19 20:19:00-08:00
1740024240000,0.4474,3.1317,0,0,1,174,54.7,76,29.99,30.0641,0,0,16206,14585400,54.7,47.28,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 20:04:00-08:00
1740023340000,0.6711,4.2502,0,0,1,175,54.9,76,29.99,30.0641,0,0,16206,14585400,54.9,47.48,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 19:49:00-08:00
1740022440000,0.2237,2.6843,0,0,1,177,53.8,75,29.99,30.0643,0,0,16206,14585400,53.8,46.06,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 19:34:00-08:00
1740021540000,0.0,1.3422,0,0,1,177,54.7,72,30.0,30.0741,0,0,16206,14585400,54.7,45.85,2025-02-14T20:54:00.000Z,2025-02-19,4.29,,,2025-02-19 19:19:00-08:00
1740020640000,0.0,2.908,0,0,1,177,54.3,76,30.0,30.0742,0,0,16206,14585400,54.3,46.9,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 19:04:00-08:00
1740019740000,0.0,1.1185,0,0,1,177,55.0,76,30.0,30.0741,0,0,16206,14585400,55.0,47.57,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 18:49:00-08:00
1740018840000,0.4474,3.3554,0,0,1,177,55.8,76,30.0,30.074,0,0,16206,14585400,55.8,48.35,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 18:34:00-08:00
1740017940000,0.2237,2.0132,0,0,1,177,56.1,72,30.0,30.0739,0,0,16206,14585400,56.1,47.2,2025-02-14T20:54:00.000Z,2025-02-19,4.33,,,2025-02-19 18:19:00-08:00
1740017040000,0.6711,3.1317,0,0,1,181,56.7,72,30.0,30.0739,0,0,16206,14585400,56.7,47.77,,2025-02-19,,America/Los_Angeles,True,2025-02-19 18:04:00-08:00
1740016140000,0.6711,3.1317,0,0,1,182,57.4,72,30.0,30.0738,3,2700,16203,14585400,57.4,48.45,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 17:49:00-08:00
1740015240000,0.8948,3.8028,0,0,1,182,58.6,76,29.99,30.0636,26,23400,16177,14582700,58.6,51.06,2025-02-14T20:54:00.000Z,2025-02-19,4.38,,,2025-02-19 17:34:00-08:00
1740014340000,1.7895,5.3686,0,0,1,167,61.5,66,29.99,30.0632,63,56700,16114,14559300,61.5,50.03,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 17:19:00-08:00
1740013440000,1.7895,4.9213,0,0,1,164,63.9,54,29.99,30.0628,104,93600,16010,14502600,63.9,46.92,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 17:04:00-08:00
1740012540000,1.5659,6.0397,0,0,1,164,64.0,55,29.99,30.0628,142,127800,15868,14409000,64.0,47.5,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 16:49:00-08:00
1740011640000,3.3554,6.0397,0,0,1,164,64.2,61,29.99,30.0628,182,163800,15686,14281200,64.2,50.46,2025-02-14T20:54:00.000Z,2025-02-19,4.4,,,2025-02-19 16:34:00-08:00
1740010740000,3.3554,7.8293,0,0,1,157,64.9,61,29.99,30.0627,227,204300,15459,14117400,64.9,51.12,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 16:19:00-08:00
1740009840000,3.3554,7.6056,0,0,1,139,66.0,56,29.98,30.0525,276,248400,15183,13913100,66.0,49.85,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 16:04:00-08:00
1740008940000,3.1317,7.6056,0,0,1,138,66.0,54,29.99,30.0625,308,277200,14875,13664700,66.0,48.87,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 15:49:00-08:00
1740008040000,3.1317,6.9345,0,0,1,127,65.1,57,29.99,30.0626,364,327600,14511,13387500,65.1,49.48,2025-02-14T20:54:00.000Z,2025-02-19,4.42,,,2025-02-19 15:34:00-08:00
1740007140000,4.6976,7.6056,0,0,1,157,63.5,63,30.0,30.0729,398,358200,14113,13059900,63.5,50.67,2025-02-14T20:54:00.000Z,2025-02-19,,,,2025-02-19 15:19:00-08:00
