dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,date,batt1volts,lastRain,local_time
1754249700000,6.0397,11.8558,0.0,0.0,1,147,64.2,80,57.9,64.2,30.0,30.0728,593,533700,10587,10062000,,,2025-08-03,4.4,2025-07-17T04:20:00.000Z,2025-08-03 12:35:00-07:00
1754248800000,6.4871,10.7373,0.0,0.0,1,139,64.6,78,57.58,64.6,30.0,30.0727,619,557100,9968,9528300,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 12:20:00-07:00
1754247900000,6.7108,12.5268,0.0,0.0,1,151,65.7,76,57.92,65.7,30.0,30.0726,657,591300,9311,8971200,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 12:05:00-07:00
1754247000000,7.1582,12.7505,0.0,0.0,1,130,66.9,72,57.57,66.9,30.0,30.0724,769,692100,8542,8379900,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 11:50:00-07:00
1754246100000,7.6056,14.5401,0.0,0.0,1,123,68.0,70,57.84,68.0,29.99,30.0623,804,723600,7738,7687800,,,2025-08-03,4.45,2025-07-17T04:20:00.000Z,2025-08-03 11:35:00-07:00
1754245200000,6.2634,11.1847,0.0,0.0,1,120,68.4,70,58.22,68.23,29.99,30.0622,793,713700,6945,6964200,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 11:20:00-07:00
1754244300000,7.6056,12.5268,0.0,0.0,1,128,67.1,72,57.76,67.1,29.99,30.0624,764,687600,6181,6250500,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 11:05:00-07:00
1754243400000,6.9345,11.4084,0.0,0.0,1,126,66.6,74,58.05,66.6,30.0,30.0725,738,664200,5443,5562900,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 10:50:00-07:00
1754242500000,7.6056,12.5268,0.0,0.0,1,144,66.9,74,58.34,66.9,30.0,30.0724,709,638100,4734,4898700,,,2025-08-03,4.46,2025-07-17T04:20:00.000Z,2025-08-03 10:35:00-07:00
1754241600000,5.145,12.5268,0.0,0.0,1,124,68.0,74,59.39,68.0,30.0,30.0723,676,608400,4058,4260600,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 10:20:00-07:00
1754240700000,4.9213,11.4084,0.0,0.0,1,118,67.1,75,58.9,67.1,30.0,30.0724,636,572400,3422,3652200,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 10:05:00-07:00
1754239800000,4.9213,11.1847,0.0,0.0,1,114,65.7,78,58.65,65.7,30.01,30.0826,591,531900,1896,2238300,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 09:50:00-07:00
1754238900000,4.0265,8.9477,0.0,0.0,1,101,64.4,80,58.09,64.4,30.01,30.0828,526,473400,2487,2547900,America/Los_Angeles,True,2025-08-03,4.44,,2025-08-03 09:35:00-07:00
1754238000000,2.908,9.6188,0.0,0.0,1,97,63.1,84,58.18,63.1,30.01,30.083,409,368100,2487,2074500,America/Los_Angeles,True,2025-08-03,,,2025-08-03 09:20:00-07:00
1754237100000,2.908,10.2899,0.0,0.0,1,204,61.0,89,57.73,61.0,30.01,30.0833,329,296100,1567,1706400,,,2025-08-03,4.35,2025-07-17T04:20:00.000Z,2025-08-03 09:05:00-07:00
1754236200000,3.3554,5.5923,0.0,0.0,1,209,60.4,89,57.14,60.4,30.0,30.0733,302,271800,1265,1410300,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 08:50:00-07:00
1754235300000,1.5659,5.5923,0.0,0.0,1,157,61.2,91,58.55,61.2,30.01,30.0832,364,327600,901,1138500,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 08:35:00-07:00
1754234400000,0.0,1.7895,0.0,0.0,1,122,60.1,93,58.07,60.1,30.01,30.0834,287,258300,614,810900,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 08:20:00-07:00
1754233500000,0.0,2.2369,0.0,0.0,1,122,59.4,94,57.67,59.4,30.01,30.0835,223,200700,391,552600,,,2025-08-03,4.24,2025-07-17T04:20:00.000Z,2025-08-03 08:05:00-07:00
1754232600000,0.0,0.0,0.0,0.0,1,122,58.6,95,57.17,58.6,30.01,30.0836,136,122400,255,351900,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 07:50:00-07:00
1754231700000,0.0,0.0,0.0,0.0,1,122,57.7,95,56.28,57.7,30.01,30.0837,95,85500,160,229500,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 07:35:00-07:00
1754230800000,0.0,0.0,0.0,0.0,1,122,56.1,95,54.69,56.1,30.01,30.084,68,61200,92,144000,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 07:20:00-07:00
1754229900000,0.0,0.0,0.0,0.0,1,122,54.3,94,52.61,54.3,30.0,30.0742,45,40500,47,82800,,,2025-08-03,4.24,2025-07-17T04:20:00.000Z,2025-08-03 07:05:00-07:00
1754229000000,0.0,0.0,0.0,0.0,1,122,53.8,94,52.11,53.8,30.01,30.0843,30,27000,17,42300,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 06:50:00-07:00
1754228100000,0.0,0.0,0.0,0.0,1,122,53.8,94,52.11,53.8,30.01,30.0843,14,12600,3,15300,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 06:35:00-07:00
1754227200000,0.0,0.0,0.0,0.0,1,122,54.3,94,52.61,54.3,30.0,30.0742,3,2700,0,2700,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 06:20:00-07:00
1754226300000,0.0,0.0,0.0,0.0,1,122,54.7,94,53.01,54.7,30.0,30.0741,0,0,0,0,,,2025-08-03,4.25,2025-07-17T04:20:00.000Z,2025-08-03 06:05:00-07:00
1754225400000,0.0,0.0,0.0,0.0,1,122,54.5,94,52.81,54.5,30.0,30.0742,0,0,0,0,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 05:50:00-07:00
1754224500000,0.0,0.0,0.0,0.0,1,122,55.0,94,53.3,55.0,30.0,30.0741,0,0,0,0,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 05:35:00-07:00
1754223600000,0.0,0.0,0.0,0.0,1,122,55.4,94,53.7,55.4,29.99,30.064,0,0,0,0,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 05:20:00-07:00
1754222700000,0.0,0.0,0.0,0.0,1,122,55.8,94,54.1,55.8,29.98,30.0539,0,0,0,0,,,2025-08-03,4.26,2025-07-17T04:20:00.000Z,2025-08-03 05:05:00-07:00
1754221800000,0.0,0.0,0.0,0.0,1,122,56.3,94,54.59,56.3,29.98,30.0539,0,0,0,0,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 04:50:00-07:00
1754220900000,0.0,0.0,0.0,0.0,1,122,55.9,93,53.9,55.9,29.98,30.0539,0,0,0,0,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 04:35:00-07:00
1754220000000,0.0,0.0,0.0,0.0,1,122,55.9,93,53.9,55.9,29.98,30.0539,0,0,0,0,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 04:20:00-07:00
1754219100000,0.0,0.0,0.0,0.0,1,122,56.5,93,54.5,56.5,29.98,30.0538,0,0,0,0,,,2025-08-03,4.27,2025-07-17T04:20:00.000Z,2025-08-03 04:05:00-07:00
1754218200000,0.0,0.0,0.0,0.0,1,122,56.5,93,54.5,56.5,29.98,30.0538,0,0,0,0,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 03:50:00-07:00
1754217300000,0.0,0.0,0.0,0.0,1,122,56.7,93,54.7,56.7,29.99,30.0638,0,0,0,0,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 03:35:00-07:00
1754216400000,0.0,0.0,0.0,0.0,1,122,57.0,93,54.99,57.0,29.99,30.0638,0,0,0,0,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 03:20:00-07:00
1754215500000,0.0,0.0,0.0,0.0,1,122,57.4,92,55.09,57.4,29.99,30.0637,0,0,0,0,,,2025-08-03,4.27,2025-07-17T04:20:00.000Z,2025-08-03 03:05:00-07:00
1754214600000,0.0,0.0,0.0,0.0,1,122,57.4,92,55.09,57.4,29.99,30.0637,0,0,0,0,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 02:50:00-07:00
1754213700000,0.0,1.7895,0.0,0.0,1,122,57.7,92,55.39,57.7,29.99,30.0637,0,0,0,0,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 02:35:00-07:00
1754212800000,0.0,1.3422,0.0,0.0,1,122,58.1,92,55.79,58.1,29.99,30.0636,0,0,0,0,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 02:20:00-07:00
1754211900000,0.0,1.5659,0.0,0.0,1,122,57.9,92,55.59,57.9,29.99,30.0637,0,0,0,0,,,2025-08-03,4.28,2025-07-17T04:20:00.000Z,2025-08-03 02:05:00-07:00
1754211000000,0.0,1.1185,0.0,0.0,1,122,57.7,92,55.39,57.7,29.98,30.0537,0,0,0,0,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 01:50:00-07:00
1754210100000,0.0,0.0,0.0,0.0,1,122,57.2,92,54.9,57.2,29.99,30.0638,0,0,0,0,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 01:35:00-07:00
1754209200000,0.0,0.0,0.0,0.0,1,122,57.6,92,55.29,57.6,29.99,30.0637,0,0,0,0,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 01:20:00-07:00
1754208300000,0.0,0.0,0.0,0.0,1,122,57.9,92,55.59,57.9,29.99,30.0637,0,0,0,0,,,2025-08-03,4.28,2025-07-17T04:20:00.000Z,2025-08-03 01:05:00-07:00
1754207400000,0.0,0.0,0.0,0.0,1,122,57.7,92,55.39,57.7,29.99,30.0637,0,0,0,0,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 00:50:00-07:00
1754206500000,0.0,0.0,0.0,0.0,1,122,57.9,92,55.59,57.9,30.0,30.0737,0,0,0,0,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 00:35:00-07:00
1754205600000,0.0,1.7895,0.0,0.0,1,122,58.1,92,55.79,58.1,29.99,30.0636,0,0,0,0,,,2025-08-03,,2025-07-17T04:20:00.000Z,2025-08-03 00:20:00-07:00
1754204700000,0.0,1.3422,0.0,0.0,1,122,58.3,91,55.68,58.3,29.99,30.0636,0,0,0,0,,,2025-08-03,4.29,2025-07-17T04:20:00.000Z,2025-08-03 00:05:00-07:00
