dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1787467980000,0.0,0.0,0,0,1,209,66.4,90,63.37,29.88,29.9751,0,0,13968,12571200,66.4,2026-06-12T17:37:00.000Z,2026-08-22,,,,2026-08-22 23:53:00-07:00
1787467080000,0.0,0.0,0,0,1,209,66.7,90,63.67,29.88,29.975,0,0,13968,12571200,66.7,2026-06-12T17:37:00.000Z,2026-08-22,,,,2026-08-22 23:38:00-07:00
1787466180000,0.0,0.0,0,0,1,209,66.9,90,63.87,29.88,29.975,0,0,13968,12571200,66.9,2026-06-12T17:37:00.000Z,2026-08-22,,,,2026-08-22 23:23:00-07:00
1787465280000,0.0,0.0,0,0,1,209,67.5,90,64.46,29.88,29.9749,0,0,13968,12571200,67.5,2026-06-12T17:37:00.000Z,2026-08-22,4.31,,,2026-08-22 23:08:00-07:00
1787464380000,0.0,1.3422,0,0,1,209,67.8,89,64.43,29.88,29.9748,0,0,13968,12571200,67.8,2026-06-12T17:37:00.000Z,2026-08-22,,,,2026-08-22 22:53:00-07:00
1787463480000,0.0,0.0,0,0,1,209,68.5,89,65.12,29.88,29.9747,0,0,13968,12571200,69.23,2026-06-12T17:37:00.000Z,2026-08-22,,,,2026-08-22 22:38:00-07:00
1787462580000,0.0,0.0,0,0,1,209,68.7,89,65.32,29.89,29.9847,0,0,13968,12571200,69.45,2026-06-12T17:37:00.000Z,2026-08-22,,,,2026-08-22 22:23:00-07:00
1787461680000,0.2237,1.5659,0,0,1,209,69.1,88,65.39,29.9,29.9947,0,0,13968,12571200,69.85,,2026-08-22,4.29,America/Los_Angeles,True,2026-08-22 22:08:00-07:00
1787460780000,0.0,0.0,0,0,1,209,69.1,88,65.39,29.9,29.9947,0,0,13968,12571200,69.85,2026-06-12T17:37:00.000Z,2026-08-22,,,,2026-08-22 21:53:00-07:00
1787459880000,0.0,0.0,0,0,1,209,69.4,88,65.68,29.91,30.0047,0,0,13968,12571200,70.18,2026-06-12T17:37:00.000Z,2026-08-22,,,,2026-08-22 21:38:00-07:00
1787458980000,0.0,1.5659,0,0,1,209,69.6,88,65.88,29.91,30.0046,0,0,13968,12571200,70.4,2026-06-12T17:37:00.000Z,2026-08-22,,,,2026-08-22 21:23:00-07:00
1787458080000,0.4474,1.5659,0,0,1,209,69.4,89,66.01,29.9,29.9946,0,0,13968,12571200,70.22,,2026-08-22,4.31,America/Los_Angeles,True,2026-08-22 21:08:00-07:00
1787457180000,0.0,0.0,0,0,1,209,69.3,90,66.24,29.89,29.9846,0,0,13968,12571200,70.16,2026-06-12T17:37:00.000Z,2026-08-22,,,,2026-08-22 20:53:00-07:00
1787456280000,0.0,0.0,0,0,1,209,69.4,91,66.65,29.89,29.9846,0,0,13968,12571200,70.32,2026-06-12T17:37:00.000Z,2026-08-22,,,,2026-08-22 20:38:00-07:00
1787455380000,0.0,0.0,0,0,1,209,69.4,90,66.33,29.88,29.9746,0,0,13968,12571200,70.27,2026-06-12T17:37:00.000Z,2026-08-22,4.31,,,2026-08-22 20:23:00-07:00
1787454480000,0.0,0.0,0,0,1,209,69.8,89,66.41,29.88,29.9745,0,0,13968,12571200,70.66,2026-06-12T17:37:00.000Z,2026-08-22,,,,2026-08-22 20:08:00-07:00
1787453580000,0.0,0.0,0,0,1,209,70.0,89,66.6,29.88,29.9745,0,0,13968,12571200,70.88,,2026-08-22,,America/Los_Angeles,True,2026-08-22 19:53:00-07:00
1787452680000,0.0,0.0,0,0,1,209,70.5,88,66.77,29.88,29.9744,1,900,13967,12571200,71.39,2026-06-12T17:37:00.000Z,2026-08-22,4.31,,,2026-08-22 19:38:00-07:00
