dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1766649000000,0.2237,3.5791,0.38,2.98,1,144,58.5,97,57.65,58.5,29.98,30.0769,0,0,604,543600,2025-12-25T07:50:00.000Z,2025-12-24,,,,2025-12-24 23:50:00-08:00
1766648100000,0.0,1.1185,0.0,2.98,1,144,58.6,97,57.75,58.6,29.98,30.0769,0,0,604,543600,2025-12-25T05:05:00.000Z,2025-12-24,,,,2025-12-24 23:35:00-08:00
1766647200000,0.6711,2.908,0.0,2.98,1,144,59.2,97,58.35,59.2,29.97,30.0667,0,0,604,543600,2025-12-25T05:05:00.000Z,2025-12-24,4.1,,,2025-12-24 23:20:00-08:00
1766646300000,1.7895,4.6976,0.0,2.98,1,144,59.4,97,58.55,59.4,29.97,30.0667,0,0,604,543600,2025-12-25T05:05:00.000Z,2025-12-24,,,,2025-12-24 23:05:00-08:00
1766645400000,2.0132,4.4739,0.0,2.98,1,144,59.4,97,58.55,59.4,29.97,30.0667,0,0,604,543600,2025-12-25T05:05:00.000Z,2025-12-24,,,,2025-12-24 22:50:00-08:00
1766644500000,2.2369,4.9213,0.0,2.98,1,138,59.7,98,59.13,59.7,29.96,30.0566,0,0,604,543600,2025-12-25T05:05:00.000Z,2025-12-24,,,,2025-12-24 22:35:00-08:00
1766643600000,1.5659,3.5791,0.0,2.98,1,122,59.5,98,58.93,59.5,29.96,30.0566,0,0,604,543600,2025-12-25T05:05:00.000Z,2025-12-24,4.1,,,2025-12-24 22:20:00-08:00
1766642700000,1.1185,3.1317,0.0,2.98,1,122,59.4,98,58.83,59.4,29.96,30.0566,0,0,604,543600,2025-12-25T05:05:00.000Z,2025-12-24,,,,2025-12-24 22:05:00-08:00
1766641800000,2.2369,5.3686,0.0,2.98,1,157,59.5,97,58.65,59.5,29.95,30.0466,0,0,604,543600,2025-12-25T05:05:00.000Z,2025-12-24,,,,2025-12-24 21:50:00-08:00
1766640900000,3.8028,7.1582,0.0,2.98,1,154,59.5,97,58.65,59.5,29.95,30.0466,0,0,604,543600,2025-12-25T05:05:00.000Z,2025-12-24,,,,2025-12-24 21:35:00-08:00
1766640000000,5.145,7.8293,0.0,2.98,1,157,59.4,97,58.55,59.4,29.94,30.0366,0,0,604,543600,2025-12-25T05:05:00.000Z,2025-12-24,4.1,,,2025-12-24 21:20:00-08:00
1766639100000,1.3422,6.9345,0.19,2.93,1,153,59.4,98,58.83,59.4,29.94,30.0366,0,0,604,543600,2025-12-25T05:05:00.000Z,2025-12-24,,,,2025-12-24 21:05:00-08:00
1766638200000,2.908,6.7108,0.32,2.85,1,153,59.5,97,58.65,59.5,29.93,30.0265,0,0,604,543600,2025-12-25T04:50:00.000Z,2025-12-24,,,,2025-12-24 20:50:00-08:00
1766637300000,4.0265,7.3819,0.0,2.85,1,158,59.5,97,58.65,59.5,29.93,30.0265,0,0,604,543600,2025-12-25T04:20:00.000Z,2025-12-24,,,,2025-12-24 20:35:00-08:00
1766636400000,4.2502,7.8293,0.06,2.83,1,166,59.0,98,58.44,59.0,29.93,30.0266,0,0,604,543600,2025-12-25T04:20:00.000Z,2025-12-24,4.1,,,2025-12-24 20:20:00-08:00
1766635500000,2.6843,6.9345,0.13,2.8,1,161,58.6,99,58.32,58.6,29.92,30.0167,0,0,604,543600,2025-12-25T04:05:00.000Z,2025-12-24,,,,2025-12-24 20:05:00-08:00
1766634600000,1.3422,5.3686,0.0,2.8,1,157,58.3,99,58.02,58.3,29.91,30.0067,0,0,604,543600,2025-12-25T03:35:00.000Z,2025-12-24,,,,2025-12-24 19:50:00-08:00
1766633700000,1.3422,4.4739,0.63,2.64,1,157,58.6,99,58.32,58.6,29.91,30.0066,0,0,604,543600,2025-12-25T03:35:00.000Z,2025-12-24,,,,2025-12-24 19:35:00-08:00
1766632800000,3.1317,6.9345,0.32,2.56,1,157,59.0,98,58.44,59.0,29.91,30.0066,0,0,604,543600,2025-12-25T03:20:00.000Z,2025-12-24,4.1,,,2025-12-24 19:20:00-08:00
1766631900000,2.6843,5.3686,0.19,2.51,1,156,59.0,98,58.44,59.0,29.91,30.0066,0,0,604,543600,2025-12-25T03:05:00.000Z,2025-12-24,,,,2025-12-24 19:05:00-08:00
1766631000000,3.3554,7.3819,0.13,2.48,1,155,59.0,97,58.15,59.0,29.91,30.0066,0,0,604,543600,2025-12-25T02:50:00.000Z,2025-12-24,,,,2025-12-24 18:50:00-08:00
1766630100000,3.1317,7.1582,0.03,2.47,1,151,59.2,97,58.35,59.2,29.9,29.9965,0,0,604,543600,2025-12-25T02:35:00.000Z,2025-12-24,,,,2025-12-24 18:35:00-08:00
1766629200000,3.5791,6.4871,0.03,2.46,1,153,59.4,96,58.26,59.4,29.89,29.9864,0,0,604,543600,2025-12-25T02:20:00.000Z,2025-12-24,4.1,,,2025-12-24 18:20:00-08:00
1766628300000,3.5791,6.2634,0.06,2.44,1,156,59.4,95,57.97,59.4,29.88,29.9764,0,0,604,543600,2025-12-25T02:05:00.000Z,2025-12-24,,,,2025-12-24 18:05:00-08:00
1766627400000,2.908,5.5923,0.0,2.44,1,156,59.5,94,57.77,59.5,29.88,29.9764,0,0,604,543600,2025-12-25T00:05:00.000Z,2025-12-24,,,,2025-12-24 17:50:00-08:00
1766626500000,2.908,6.2634,0.0,2.44,1,156,59.5,94,57.77,59.5,29.88,29.9764,0,0,604,543600,2025-12-25T00:05:00.000Z,2025-12-24,,,,2025-12-24 17:35:00-08:00
