dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,local_time
1748746860000,0.0,0.0,0,0,1,321,59.2,96,29.92,30.0165,2,960,8976,8080200,59.2,58.06,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 20:01:00-07:00
1748745960000,0.2237,2.908,0,0,1,321,59.5,95,29.91,30.0065,3,1260,8973,8078400,59.5,58.07,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 19:46:00-07:00
1748745060000,0.0,1.5659,0,0,1,321,59.7,95,29.91,30.0064,1,480,8972,8075700,59.7,58.26,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 19:31:00-07:00
1748744160000,0.0,1.3422,0,0,1,321,59.9,94,29.92,30.0164,1,420,8971,8074800,59.9,58.17,2025-04-26T15:31:00.000Z,2025-05-31,4.31,2025-05-31 19:16:00-07:00
1748743260000,0.0,1.3422,0,0,1,321,60.1,94,29.93,30.0264,1,480,8970,8073900,60.1,58.37,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 19:01:00-07:00
1748742360000,0.8948,3.8028,0,0,1,199,60.1,94,29.93,30.0264,1,420,8969,8073000,60.1,58.37,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 18:46:00-07:00
1748741460000,0.8948,2.2369,0,0,1,184,59.7,94,29.94,30.0365,1,480,8968,8072100,59.7,57.97,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 18:31:00-07:00
1748740560000,1.5659,2.6843,0,0,1,184,59.4,94,29.95,30.0466,3,1260,8965,8071200,59.4,57.67,2025-04-26T15:31:00.000Z,2025-05-31,4.32,2025-05-31 18:16:00-07:00
1748739660000,1.1185,2.6843,0,0,1,177,59.4,93,29.93,30.0265,7,3360,8958,8068500,59.4,57.37,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 18:01:00-07:00
1748738760000,2.0132,2.6843,0,0,1,177,60.1,92,29.93,30.0264,20,8400,8938,8062200,60.1,57.77,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 17:46:00-07:00
1748737860000,1.5659,2.6843,0,0,1,177,61.2,89,29.92,30.0162,53,25440,8885,8044200,61.2,57.93,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 17:31:00-07:00
1748736960000,1.1185,2.6843,0,0,1,177,62.1,88,29.93,30.026,87,36540,8798,7996500,62.1,58.5,2025-04-26T15:31:00.000Z,2025-05-31,4.32,2025-05-31 17:16:00-07:00
1748736060000,1.1185,2.4606,0,0,1,177,62.2,87,29.94,30.0361,49,23520,8749,7918200,62.2,58.28,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 17:01:00-07:00
1748735160000,0.2237,1.7895,0,0,1,177,61.5,89,29.95,30.0462,70,29400,8679,7874100,61.5,58.22,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 16:46:00-07:00
1748734260000,1.1185,2.908,0,0,1,177,61.2,89,29.95,30.0463,116,55680,8563,7811100,61.2,57.93,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 16:31:00-07:00
1748733360000,1.7895,2.908,0,0,1,177,61.3,89,29.93,30.0262,91,38220,8472,7706700,61.3,58.03,2025-04-26T15:31:00.000Z,2025-05-31,4.34,2025-05-31 16:16:00-07:00
1748732460000,1.3422,3.5791,0,0,1,177,61.9,88,29.92,30.016,115,55200,8357,7624800,61.9,58.3,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 16:01:00-07:00
1748731560000,1.3422,2.6843,0,0,1,177,61.9,88,29.91,30.006,143,60060,8214,7521300,61.9,58.3,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 15:46:00-07:00
1748730660000,2.0132,3.1317,0,0,1,177,61.9,88,29.92,30.016,150,72000,8064,7392600,61.9,58.3,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 15:31:00-07:00
1748729760000,1.3422,2.908,0,0,1,177,62.4,87,29.92,30.016,161,67620,7903,7257600,62.4,58.48,2025-04-26T15:31:00.000Z,2025-05-31,4.38,2025-05-31 15:16:00-07:00
1748728860000,1.5659,2.908,0,0,1,177,62.2,87,29.93,30.026,172,82560,7731,7112700,62.2,58.28,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 15:01:00-07:00
1748727960000,1.7895,2.908,0,0,1,177,62.1,88,29.94,30.0361,151,63420,7580,6957900,62.1,58.5,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 14:46:00-07:00
1748727060000,1.7895,3.3554,0,0,1,177,62.6,87,29.94,30.036,152,72960,7428,6822000,62.6,58.67,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 14:31:00-07:00
1748726160000,2.0132,3.1317,0,0,1,177,63.0,86,29.94,30.0359,169,70980,7259,6685200,63.0,58.74,2025-04-26T15:31:00.000Z,2025-05-31,4.4,2025-05-31 14:16:00-07:00
1748725260000,2.2369,3.1317,0,0,1,177,63.9,84,29.94,30.0357,191,91680,7068,6533100,63.9,58.97,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 14:01:00-07:00
1748724360000,2.2369,3.8028,0,0,1,177,64.4,83,29.95,30.0457,216,90720,6852,6361200,64.4,59.12,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 13:46:00-07:00
1748723460000,2.4606,3.8028,0,0,1,177,65.1,82,29.95,30.0456,228,109440,6624,6166800,65.1,59.46,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 13:31:00-07:00
1748722560000,2.4606,3.5791,0,0,1,177,65.5,82,29.96,30.0555,245,102900,6379,5961600,65.5,59.85,2025-04-26T15:31:00.000Z,2025-05-31,4.45,2025-05-31 13:16:00-07:00
1748721660000,2.908,4.0265,0,0,1,177,66.9,79,29.96,30.0553,289,138720,6090,5741100,66.9,60.17,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 13:01:00-07:00
1748720760000,2.2369,4.2502,0,0,1,177,69.1,75,29.96,30.0549,614,257880,5476,5481000,69.23,60.83,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 12:46:00-07:00
1748719860000,2.0132,4.0265,0,0,1,177,69.1,75,29.96,30.0549,793,380640,4683,4928400,69.23,60.83,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 12:31:00-07:00
1748718960000,2.0132,4.0265,0,0,1,177,67.6,79,29.96,30.0551,763,320460,3920,4214700,67.6,60.85,2025-04-26T15:31:00.000Z,2025-05-31,4.5,2025-05-31 12:16:00-07:00
1748718060000,2.4606,4.4739,0,0,1,177,67.8,78,29.97,30.0651,446,214080,3474,3528000,67.8,60.68,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 12:01:00-07:00
1748717160000,2.2369,5.145,0,0,1,182,68.4,78,29.97,30.065,764,320880,2710,3126600,68.61,61.26,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 11:46:00-07:00
1748716260000,1.5659,3.5791,0,0,1,182,67.6,80,29.97,30.0652,555,266400,2155,2439000,67.6,61.2,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 11:31:00-07:00
1748715360000,1.3422,3.5791,0,0,1,182,66.0,83,29.98,30.0755,236,99120,1919,1939500,66.0,60.68,2025-04-26T15:31:00.000Z,2025-05-31,4.35,2025-05-31 11:16:00-07:00
1748714460000,1.3422,4.2502,0,0,1,182,66.0,83,29.98,30.0755,237,113760,1682,1727100,66.0,60.68,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 11:01:00-07:00
1748713560000,0.8948,3.1317,0,0,1,193,64.9,85,29.98,30.0757,216,90720,1466,1513800,64.9,60.28,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 10:46:00-07:00
1748712660000,0.8948,2.908,0,0,1,197,64.6,86,29.98,30.0757,161,77280,1305,1319400,64.6,60.31,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 10:31:00-07:00
1748711760000,1.1185,2.4606,0,0,1,198,64.9,86,29.98,30.0757,275,115500,1030,1174500,64.9,60.61,2025-04-26T15:31:00.000Z,2025-05-31,4.28,2025-05-31 10:16:00-07:00
1748710860000,0.4474,2.2369,0,0,1,198,63.9,88,29.98,30.0759,177,84960,853,927000,63.9,60.27,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 10:01:00-07:00
1748709960000,0.2237,2.6843,0,0,1,198,63.0,91,29.98,30.076,127,53340,726,767700,63.0,60.33,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 09:46:00-07:00
1748709060000,0.6711,2.2369,0,0,1,198,62.8,91,29.99,30.0861,106,50880,620,653400,62.8,60.13,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 09:31:00-07:00
1748708160000,0.0,1.5659,0,0,1,198,62.2,92,29.99,30.0862,86,36120,534,558000,62.2,59.84,2025-04-26T15:31:00.000Z,2025-05-31,4.25,2025-05-31 09:16:00-07:00
1748707260000,0.4474,2.2369,0,0,1,198,62.1,92,29.98,30.0762,78,37440,456,480600,62.1,59.75,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 09:01:00-07:00
1748706360000,0.8948,2.2369,0,0,1,198,62.1,92,29.98,30.0762,83,34860,373,410400,62.1,59.75,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 08:46:00-07:00
1748705460000,1.3422,2.6843,0,0,1,198,61.9,92,29.97,30.0662,80,38400,293,335700,61.9,59.55,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 08:31:00-07:00
1748704560000,1.1185,2.6843,0,0,1,198,61.9,92,29.97,30.0662,94,39480,199,263700,61.9,59.55,2025-04-26T15:31:00.000Z,2025-05-31,4.26,2025-05-31 08:16:00-07:00
1748703660000,0.2237,2.4606,0,0,1,201,61.0,93,29.97,30.0664,68,32640,131,179100,61.0,58.96,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 08:01:00-07:00
1748702760000,0.6711,2.4606,0,0,1,204,60.6,94,29.97,30.0664,44,18480,87,117900,60.6,58.86,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 07:46:00-07:00
1748701860000,0.2237,1.3422,0,0,1,204,60.6,95,29.97,30.0664,33,15840,54,78300,60.6,59.16,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 07:31:00-07:00
1748700960000,0.0,1.3422,0,0,1,204,60.4,95,29.97,30.0665,23,9660,31,48600,60.4,58.96,2025-04-26T15:31:00.000Z,2025-05-31,4.25,2025-05-31 07:16:00-07:00
1748700060000,0.0,1.5659,0,0,1,204,60.3,95,29.96,30.0565,17,8160,14,27900,60.3,58.86,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 07:01:00-07:00
1748699160000,0.0,0.0,0,0,1,204,60.3,96,29.96,30.0565,9,3780,5,12600,60.3,59.15,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 06:46:00-07:00
1748698260000,0.0,0.0,0,0,1,204,60.1,96,29.96,30.0565,4,1920,1,4500,60.1,58.95,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 06:31:00-07:00
1748697360000,0.0,0.0,0,0,1,204,60.1,96,29.95,30.0465,1,420,0,900,60.1,58.95,2025-04-26T15:31:00.000Z,2025-05-31,4.26,2025-05-31 06:16:00-07:00
1748696460000,0.0,1.3422,0,0,1,204,60.1,96,29.95,30.0465,0,0,0,0,60.1,58.95,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 06:01:00-07:00
1748695560000,0.0,1.1185,0,0,1,204,60.3,96,29.94,30.0364,0,0,0,0,60.3,59.15,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 05:46:00-07:00
1748694660000,0.0,1.1185,0,0,1,204,60.1,96,29.94,30.0364,0,0,0,0,60.1,58.95,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 05:31:00-07:00
1748693760000,0.0,0.0,0,0,1,204,60.1,96,29.93,30.0264,0,0,0,0,60.1,58.95,2025-04-26T15:31:00.000Z,2025-05-31,4.27,2025-05-31 05:16:00-07:00
1748692860000,0.0,1.1185,0,0,1,204,60.1,96,29.93,30.0264,0,0,0,0,60.1,58.95,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 05:01:00-07:00
1748691960000,0.0,0.0,0,0,1,204,60.3,96,29.94,30.0364,0,0,0,0,60.3,59.15,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 04:46:00-07:00
1748691060000,0.0,1.1185,0,0,1,204,60.4,95,29.94,30.0364,0,0,0,0,60.4,58.96,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 04:31:00-07:00
1748690160000,0.0,1.5659,0,0,1,204,60.6,95,29.93,30.0263,0,0,0,0,60.6,59.16,2025-04-26T15:31:00.000Z,2025-05-31,4.27,2025-05-31 04:16:00-07:00
1748689260000,0.0,1.5659,0,0,1,204,60.8,94,29.93,30.0263,0,0,0,0,60.8,59.06,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 04:01:00-07:00
1748688360000,0.0,1.1185,0,0,1,204,61.0,94,29.94,30.0363,0,0,0,0,61.0,59.26,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 03:46:00-07:00
1748687460000,0.0,0.8948,0,0,1,204,61.2,94,29.94,30.0362,0,0,0,0,61.2,59.46,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 03:31:00-07:00
1748686560000,0.0,0.0,0,0,1,204,61.2,94,29.94,30.0362,0,0,0,0,61.2,59.46,2025-04-26T15:31:00.000Z,2025-05-31,4.27,2025-05-31 03:16:00-07:00
1748685660000,0.0,1.1185,0,0,1,204,61.2,93,29.94,30.0362,0,0,0,0,61.2,59.16,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 03:01:00-07:00
1748684760000,0.0,2.0132,0,0,1,204,61.0,93,29.94,30.0363,0,0,0,0,61.0,58.96,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 02:46:00-07:00
1748683860000,0.0,1.5659,0,0,1,204,60.8,93,29.95,30.0463,0,0,0,0,60.8,58.76,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 02:31:00-07:00
1748682960000,0.0,0.0,0,0,1,204,60.3,93,29.95,30.0464,0,0,0,0,60.3,58.27,2025-04-26T15:31:00.000Z,2025-05-31,4.28,2025-05-31 02:16:00-07:00
1748682060000,0.0,0.0,0,0,1,204,60.1,94,29.96,30.0565,0,0,0,0,60.1,58.37,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 02:01:00-07:00
1748681160000,0.0,0.8948,0,0,1,204,60.1,94,29.96,30.0565,0,0,0,0,60.1,58.37,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 01:46:00-07:00
1748680260000,0.0,1.3422,0,0,1,204,59.9,94,29.96,30.0565,0,0,0,0,59.9,58.17,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 01:31:00-07:00
1748679360000,0.0,0.8948,0,0,1,204,59.5,94,29.96,30.0566,0,0,0,0,59.5,57.77,2025-04-26T15:31:00.000Z,2025-05-31,4.26,2025-05-31 01:16:00-07:00
1748678460000,0.0,1.3422,0,0,1,212,59.2,95,29.96,30.0567,0,0,0,0,59.2,57.77,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 01:01:00-07:00
1748677560000,0.0,1.1185,0,0,1,219,58.8,95,29.96,30.0568,0,0,0,0,58.8,57.37,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 00:46:00-07:00
1748676660000,0.0,0.0,0,0,1,219,57.9,95,29.96,30.0569,0,0,0,0,57.9,56.48,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 00:31:00-07:00
1748675760000,0.0,0.0,0,0,1,219,57.6,94,29.95,30.0469,0,0,0,0,57.6,55.88,2025-04-26T15:31:00.000Z,2025-05-31,4.28,2025-05-31 00:16:00-07:00
1748674860000,0.0,0.0,0,0,1,219,57.7,94,29.95,30.0469,0,0,0,0,57.7,55.98,2025-04-26T15:31:00.000Z,2025-05-31,,2025-05-31 00:01:00-07:00
