dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1747896600000,0.0,1.3422,0,0,1,153,57.4,90,29.86,29.9334,0,0,30038,27034200,57.4,54.49,2025-05-21,,,,2025-05-21 23:50:00-07:00
1747895700000,0.0,1.3422,0,0,1,153,57.0,89,29.86,29.9335,0,0,30038,27034200,57.0,53.79,2025-05-21,,,,2025-05-21 23:35:00-07:00
1747894800000,0.0,0.0,0,0,1,153,57.2,89,29.85,29.9234,0,0,30038,27034200,57.2,53.99,2025-05-21,4.29,,,2025-05-21 23:20:00-07:00
1747893900000,0.0,1.1185,0,0,1,153,57.4,89,29.86,29.9334,0,0,30038,27034200,57.4,54.18,2025-05-21,,,,2025-05-21 23:05:00-07:00
1747893000000,0.2237,3.1317,0,0,1,153,57.7,89,29.86,29.9334,0,0,30038,27034200,57.7,54.48,2025-05-21,,,,2025-05-21 22:50:00-07:00
1747892100000,0.0,2.2369,0,0,1,153,57.7,89,29.86,29.9334,0,0,30038,27034200,57.7,54.48,2025-05-21,,,,2025-05-21 22:35:00-07:00
1747891200000,0.0,2.4606,0,0,1,153,57.9,89,29.87,29.9434,0,0,30038,27034200,57.9,54.68,2025-05-21,4.29,,,2025-05-21 22:20:00-07:00
1747890300000,0.2237,2.4606,0,0,1,153,57.9,89,29.86,29.9333,0,0,30038,27034200,57.9,54.68,2025-05-21,,America/Los_Angeles,True,2025-05-21 22:05:00-07:00
1747889400000,0.2237,2.6843,0,0,1,153,57.4,88,29.86,29.9334,0,0,30038,27034200,57.4,53.87,2025-05-21,,,,2025-05-21 21:50:00-07:00
1747888500000,0.4474,2.2369,0,0,1,153,57.0,88,29.86,29.9335,0,0,30038,27034200,57.0,53.48,2025-05-21,4.29,,,2025-05-21 21:35:00-07:00
1747887600000,0.4474,3.5791,0,0,1,153,57.4,88,29.86,29.9334,0,0,30038,27034200,57.4,53.87,2025-05-21,,,,2025-05-21 21:20:00-07:00
1747886700000,0.4474,2.6843,0,0,1,153,57.2,89,29.85,29.9234,0,0,30038,27034200,57.2,53.99,2025-05-21,,,,2025-05-21 21:05:00-07:00
1747885800000,0.0,2.4606,0,0,1,207,57.4,88,29.85,29.9234,0,0,30038,27034200,57.4,53.87,2025-05-21,,,,2025-05-21 20:50:00-07:00
1747884900000,0.0,0.0,0,0,1,208,57.6,87,29.86,29.9334,0,0,30038,27034200,57.6,53.76,2025-05-21,4.31,,,2025-05-21 20:35:00-07:00
1747884000000,0.0,0.0,0,0,1,208,57.9,86,29.85,29.9233,0,0,30038,27034200,57.9,53.74,2025-05-21,,,,2025-05-21 20:20:00-07:00
1747883100000,0.0,1.5659,0,0,1,208,58.6,86,29.85,29.9232,3,2700,30035,27034200,58.6,54.42,2025-05-21,,,,2025-05-21 20:05:00-07:00
1747882200000,0.0,2.0132,0,0,1,208,59.4,85,29.85,29.9231,12,10800,30023,27031500,59.4,54.89,2025-05-21,,,,2025-05-21 19:50:00-07:00
1747881300000,0.6711,3.8028,0,0,1,208,60.3,84,29.86,29.933,32,28800,29991,27020700,60.3,55.44,2025-05-21,4.31,,,2025-05-21 19:35:00-07:00
1747880400000,1.3422,3.5791,0,0,1,208,61.2,82,29.86,29.9329,70,63000,29921,26991900,61.2,55.66,2025-05-21,,,,2025-05-21 19:20:00-07:00
1747879500000,1.5659,3.5791,0,0,1,208,61.9,81,29.85,29.9228,107,96300,29814,26928900,61.9,56.0,2025-05-21,,,,2025-05-21 19:05:00-07:00
1747878600000,2.0132,4.6976,0,0,1,208,63.0,80,29.85,29.9226,146,131400,29668,26832600,63.0,56.73,2025-05-21,,,,2025-05-21 18:50:00-07:00
1747877700000,2.908,4.4739,0,0,1,208,63.3,80,29.85,29.9226,188,169200,29480,26701200,63.3,57.02,2025-05-21,4.33,,,2025-05-21 18:35:00-07:00
1747876800000,3.5791,6.2634,0,0,1,209,63.9,79,29.85,29.9225,232,208800,29248,26532000,63.9,57.25,2025-05-21,,,,2025-05-21 18:20:00-07:00
1747875900000,4.6976,7.1582,0,0,1,229,64.6,77,29.85,29.9224,281,252900,28967,26323200,64.6,57.22,2025-05-21,,,,2025-05-21 18:05:00-07:00
1747875000000,4.2502,6.4871,0,0,1,223,65.3,76,29.85,29.9223,330,297000,28637,26070300,65.3,57.53,2025-05-21,,,,2025-05-21 17:50:00-07:00
1747874100000,4.2502,7.1582,0,0,1,214,65.7,75,29.85,29.9222,382,343800,28255,25773300,65.7,57.55,2025-05-21,4.38,,,2025-05-21 17:35:00-07:00
1747873200000,4.6976,7.1582,0,0,1,226,66.6,75,29.85,29.9221,430,387000,27825,25429500,66.6,58.42,2025-05-21,,,,2025-05-21 17:20:00-07:00
1747872300000,5.5923,9.1714,0,0,1,240,66.7,74,29.85,29.9221,475,427500,27350,25042500,66.7,58.14,2025-05-21,,,,2025-05-21 17:05:00-07:00
1747871400000,6.4871,9.8425,0,0,1,236,68.0,70,29.85,29.9219,523,470700,26827,24615000,68.0,57.84,2025-05-21,,,,2025-05-21 16:50:00-07:00
1747870500000,5.3686,8.053,0,0,1,239,69.6,65,29.85,29.9217,568,511200,26259,24144300,69.31,57.3,2025-05-21,4.38,,,2025-05-21 16:35:00-07:00
1747869600000,5.145,9.6188,0,0,1,256,71.6,55,29.85,29.9214,611,549900,25648,23633100,71.04,54.56,2025-05-21,,,,2025-05-21 16:20:00-07:00
1747868700000,5.3686,10.0662,0,0,1,252,70.9,58,29.86,29.9315,653,587700,24995,23083200,70.42,55.37,2025-05-21,,,,2025-05-21 16:05:00-07:00
1747867800000,6.4871,11.1847,0,0,1,238,70.0,62,29.86,29.9317,692,622800,24303,22495500,69.61,56.37,2025-05-21,,,,2025-05-21 15:50:00-07:00
1747866900000,7.6056,11.1847,0,0,1,239,67.8,68,29.86,29.932,727,654300,23576,21872700,67.8,56.84,2025-05-21,4.38,,,2025-05-21 15:35:00-07:00
1747866000000,6.4871,11.8558,0,0,1,245,69.4,67,29.87,29.9418,762,685800,22814,21218400,69.19,57.96,2025-05-21,,,,2025-05-21 15:20:00-07:00
1747865100000,7.6056,12.5268,0,0,1,239,68.5,71,29.87,29.9419,794,714600,22020,20532600,68.39,58.72,2025-05-21,,,,2025-05-21 15:05:00-07:00
1747864200000,7.3819,11.4084,0,0,1,237,68.7,71,29.87,29.9419,821,738900,21199,19818000,68.61,58.91,2025-05-21,,,,2025-05-21 14:50:00-07:00
1747863300000,6.7108,10.2899,0,0,1,233,69.4,69,29.88,29.9518,847,762300,20352,19079100,69.28,58.78,2025-05-21,4.39,,,2025-05-21 14:35:00-07:00
1747862400000,5.816,8.9477,0,0,1,229,70.3,65,29.88,29.9517,869,782100,19483,18316800,70.09,57.97,2025-05-21,,,,2025-05-21 14:20:00-07:00
1747861500000,5.5923,7.8293,0,0,1,218,70.2,63,29.88,29.9517,892,802800,18591,17534700,69.88,57.0,2025-05-21,,,,2025-05-21 14:05:00-07:00
1747860600000,4.9213,8.2767,0,0,1,220,70.0,63,29.88,29.9517,908,817200,17683,16731900,69.66,56.81,2025-05-21,,,,2025-05-21 13:50:00-07:00
1747859700000,5.3686,8.5004,0,0,1,219,68.4,68,29.88,29.9519,915,823500,16768,15914700,68.14,57.42,2025-05-21,4.39,,,2025-05-21 13:35:00-07:00
