dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,local_time
1740396600000,0,0,0,0,1,82,48.2,86,4.06,30.12,30.2193,0,0,0,0,48.2,44.21,2025-02-24,2025-02-24 03:30:00-08:00
