dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1756437420000,0.6711,1.7895,0,0,1,210,68.4,86,64.04,68.98,29.98,30.0751,0,0,0,0,2025-04-26T15:31:00.000Z,2025-08-28,,,,2025-08-28 20:17:00-07:00
1756436520000,1.5659,2.4606,0,0,1,210,68.5,85,63.81,69.05,29.98,30.075,0,0,8558,7702200,,2025-08-28,America/Los_Angeles,True,,2025-08-28 20:02:00-07:00
1756435620000,1.3422,2.6843,0,0,1,210,69.1,84,64.05,69.66,29.98,30.0749,0,0,8549,7702200,,2025-08-28,America/Los_Angeles,True,,2025-08-28 19:47:00-07:00
1756434720000,1.3422,2.4606,0,0,1,210,69.6,83,64.2,70.16,29.98,30.0748,0,0,8539,7702200,,2025-08-28,America/Los_Angeles,True,4.34,2025-08-28 19:32:00-07:00
1756433820000,0.8948,2.2369,0,0,1,210,70.3,81,64.18,70.84,29.98,30.0747,3,540,8525,7702200,,2025-08-28,America/Los_Angeles,True,,2025-08-28 19:17:00-07:00
1756432920000,1.3422,2.4606,0,0,1,210,70.9,80,64.41,71.45,29.98,30.0746,6,1080,8525,7699500,,2025-08-28,America/Los_Angeles,True,,2025-08-28 19:02:00-07:00
1756432020000,1.7895,2.6843,0,0,1,210,71.4,75,63.05,71.77,29.98,30.0745,10,1800,8525,7694100,,2025-08-28,America/Los_Angeles,True,,2025-08-28 18:47:00-07:00
1756431120000,1.3422,3.5791,0,0,1,210,71.8,72,62.27,72.06,29.98,30.0744,14,2520,8525,7685100,,2025-08-28,America/Los_Angeles,True,4.35,2025-08-28 18:32:00-07:00
1756430220000,0.4474,3.1317,0,0,1,210,72.0,73,62.86,72.33,29.98,30.0744,17,3060,8322,7672500,,2025-08-28,America/Los_Angeles,True,,2025-08-28 18:17:00-07:00
1756429320000,1.1185,3.8028,0,0,1,210,72.0,75,63.63,72.43,29.98,30.0744,21,3780,8322,7657200,,2025-08-28,America/Los_Angeles,True,,2025-08-28 18:02:00-07:00
1756428420000,1.7895,3.5791,0,0,1,210,72.3,73,63.15,72.66,29.99,30.0844,25,4500,8322,7638300,,2025-08-28,America/Los_Angeles,True,,2025-08-28 17:47:00-07:00
1756427520000,2.4606,3.5791,0,0,1,210,72.5,69,61.74,72.69,29.99,30.0844,34,6120,8322,7615800,,2025-08-28,America/Los_Angeles,True,4.36,2025-08-28 17:32:00-07:00
1756426620000,2.2369,3.8028,0,0,1,210,72.7,69,61.93,72.91,30.0,30.0943,32,5760,8322,7585200,,2025-08-28,America/Los_Angeles,True,,2025-08-28 17:17:00-07:00
1756425720000,1.5659,3.5791,0,0,1,210,72.7,69,61.93,72.91,30.0,30.0943,35,6300,8322,7556400,,2025-08-28,America/Los_Angeles,True,,2025-08-28 17:02:00-07:00
1756424820000,1.7895,3.8028,0,0,1,210,72.5,71,62.55,72.79,30.0,30.0944,39,7020,8322,7524900,,2025-08-28,America/Los_Angeles,True,,2025-08-28 16:47:00-07:00
1756423920000,1.7895,4.6976,0,0,1,210,72.5,72,62.95,72.83,30.0,30.0944,48,8640,6607,7489800,,2025-08-28,America/Los_Angeles,True,4.38,2025-08-28 16:32:00-07:00
1756423020000,1.5659,3.3554,0,0,1,210,72.9,73,63.72,73.32,30.01,30.1043,48,8640,6607,7446600,,2025-08-28,America/Los_Angeles,True,,2025-08-28 16:17:00-07:00
1756422120000,1.5659,4.0265,0,0,1,210,73.2,72,63.62,73.6,30.01,30.1043,50,9000,6607,7403400,,2025-08-28,America/Los_Angeles,True,,2025-08-28 16:02:00-07:00
1756421220000,2.0132,3.5791,0,0,1,210,73.8,71,63.79,74.22,30.01,30.1042,56,10080,6607,7358400,,2025-08-28,America/Los_Angeles,True,,2025-08-28 15:47:00-07:00
1756420320000,2.4606,4.4739,0,0,1,210,74.1,71,64.08,74.55,30.0,30.0941,199,35820,6607,7308000,,2025-08-28,America/Los_Angeles,True,4.5,2025-08-28 15:32:00-07:00
1756419420000,2.2369,4.2502,0,0,1,210,73.9,72,64.29,74.37,30.01,30.1042,629,113220,6607,7128900,,2025-08-28,America/Los_Angeles,True,,2025-08-28 15:17:00-07:00
1756418520000,2.4606,4.2502,0,0,1,210,73.6,72,64.0,74.04,30.01,30.1042,685,123300,6607,6562800,,2025-08-28,America/Los_Angeles,True,,2025-08-28 15:02:00-07:00
1756417620000,2.4606,5.145,0,0,1,215,73.8,71,63.79,74.22,30.02,30.1142,198,35640,5886,5946300,,2025-08-28,America/Los_Angeles,True,,2025-08-28 14:47:00-07:00
1756416720000,2.4606,4.0265,0,0,1,221,74.3,71,64.27,74.77,30.02,30.1141,75,13500,5886,5768100,,2025-08-28,America/Los_Angeles,True,4.4,2025-08-28 14:32:00-07:00
1756415820000,2.2369,4.2502,0,0,1,221,74.1,71,64.08,74.55,30.03,30.1242,73,13140,5886,5700600,,2025-08-28,America/Los_Angeles,True,,2025-08-28 14:17:00-07:00
1756414920000,2.2369,4.2502,0,0,1,221,74.1,71,64.08,74.55,30.03,30.1242,78,14040,5886,5634900,,2025-08-28,America/Los_Angeles,True,,2025-08-28 14:02:00-07:00
1756414020000,2.2369,4.0265,0,0,1,221,73.8,71,63.79,74.22,30.02,30.1142,91,16380,5886,5564700,,2025-08-28,America/Los_Angeles,True,,2025-08-28 13:47:00-07:00
1756413120000,2.908,4.0265,0,0,1,221,74.5,68,63.23,74.85,30.02,30.1141,112,20160,5886,5482800,,2025-08-28,America/Los_Angeles,True,4.43,2025-08-28 13:32:00-07:00
1756412220000,2.908,4.4739,0,0,1,221,75.6,65,62.99,75.92,30.02,30.1139,94,16920,5886,5382000,,2025-08-28,America/Los_Angeles,True,,2025-08-28 13:17:00-07:00
1756411320000,2.4606,4.0265,0,0,1,221,75.4,63,61.91,75.6,30.02,30.1139,548,98640,3914,5297400,,2025-08-28,America/Los_Angeles,True,,2025-08-28 13:02:00-07:00
1756410420000,2.6843,4.4739,0,0,1,221,74.3,64,61.32,74.44,30.02,30.1141,530,95400,3372,4804200,,2025-08-28,America/Los_Angeles,True,,2025-08-28 12:47:00-07:00
1756409520000,2.4606,3.8028,0,0,1,221,73.6,66,61.53,73.76,30.03,30.1243,368,66240,3372,4327200,,2025-08-28,America/Los_Angeles,True,4.63,2025-08-28 12:32:00-07:00
1756408620000,2.6843,4.2502,0,0,1,221,73.0,69,62.21,73.24,30.04,30.1344,526,94680,3372,3996000,,2025-08-28,America/Los_Angeles,True,,2025-08-28 12:17:00-07:00
1756407720000,2.4606,4.2502,0,0,1,221,72.0,73,62.86,72.33,30.04,30.1346,100,18000,3372,3522600,,2025-08-28,America/Los_Angeles,True,,2025-08-28 12:02:00-07:00
1756406820000,2.4606,3.8028,0,0,1,221,71.4,76,63.43,71.81,30.04,30.1347,316,56880,3372,3432600,,2025-08-28,America/Los_Angeles,True,,2025-08-28 11:47:00-07:00
1756405920000,2.2369,4.2502,0,0,1,221,71.1,78,63.88,71.58,30.04,30.1348,126,22680,3132,3148200,,2025-08-28,America/Los_Angeles,True,4.47,2025-08-28 11:32:00-07:00
1756405020000,2.4606,4.0265,0,0,1,221,70.3,81,64.18,70.84,30.04,30.1349,240,43200,2621,3034800,,2025-08-28,America/Los_Angeles,True,,2025-08-28 11:17:00-07:00
1756404120000,2.4606,4.0265,0,0,1,221,69.8,84,64.74,70.43,30.04,30.135,511,91980,1723,2818800,,2025-08-28,America/Los_Angeles,True,,2025-08-28 11:02:00-07:00
1756403220000,2.6843,4.2502,0,0,1,221,69.4,86,65.02,70.08,30.03,30.125,409,73620,814,2358900,,2025-08-28,America/Los_Angeles,True,,2025-08-28 10:47:00-07:00
1756402320000,2.4606,3.8028,0,0,1,221,69.1,85,64.39,69.7,30.03,30.1251,489,88020,233,1990800,,2025-08-28,America/Los_Angeles,True,4.66,2025-08-28 10:32:00-07:00
1756401420000,2.6843,4.2502,0,0,1,221,69.6,83,64.2,70.16,30.03,30.125,597,107460,233,1550700,,2025-08-28,America/Los_Angeles,True,,2025-08-28 10:17:00-07:00
1756400520000,2.6843,4.0265,0,0,1,221,70.7,79,63.86,71.18,30.03,30.1248,439,79020,233,1013400,,2025-08-28,America/Los_Angeles,True,,2025-08-28 10:02:00-07:00
1756399620000,0.2237,1.7895,0,0,1,221,70.2,81,64.09,70.73,30.04,30.1349,210,37800,233,618300,,2025-08-28,America/Los_Angeles,True,,2025-08-28 09:47:00-07:00
1756398720000,0.8948,2.6843,0,0,1,221,68.7,83,63.32,69.17,30.03,30.1252,102,18360,233,429300,,2025-08-28,America/Los_Angeles,True,4.34,2025-08-28 09:32:00-07:00
1756397820000,0.2237,2.0132,0,0,1,221,66.6,84,61.61,66.6,30.04,30.1356,142,25560,117,337500,,2025-08-28,America/Los_Angeles,True,,2025-08-28 09:17:00-07:00
1756396920000,0.0,0.0,0,0,1,221,64.2,86,59.92,64.2,30.03,30.126,116,20880,53,209700,,2025-08-28,America/Los_Angeles,True,,2025-08-28 09:02:00-07:00
1756396020000,0.0,0.0,0,0,1,221,62.2,87,58.28,62.2,30.04,30.1364,39,7020,22,105300,,2025-08-28,America/Los_Angeles,True,,2025-08-28 08:47:00-07:00
1756395120000,0.0,0.0,0,0,1,221,61.2,89,57.93,61.2,30.04,30.1366,25,4500,13,70200,,2025-08-28,America/Los_Angeles,True,4.29,2025-08-28 08:32:00-07:00
1756394220000,0.0,0.0,0,0,1,221,60.8,91,58.15,60.8,30.04,30.1366,13,2340,4,47700,,2025-08-28,America/Los_Angeles,True,,2025-08-28 08:17:00-07:00
1756393320000,0.0,0.0,0,0,1,221,60.4,92,58.06,60.4,30.04,30.1367,9,1620,4,36000,,2025-08-28,America/Los_Angeles,True,,2025-08-28 08:02:00-07:00
1756392420000,0.0,0.0,0,0,1,221,60.3,92,57.96,60.3,30.04,30.1367,9,1620,4,27900,,2025-08-28,America/Los_Angeles,True,,2025-08-28 07:47:00-07:00
1756391520000,0.0,0.0,0,0,1,221,60.1,93,58.07,60.1,30.04,30.1368,9,1620,0,19800,,2025-08-28,America/Los_Angeles,True,4.29,2025-08-28 07:32:00-07:00
1756390620000,0.0,1.5659,0,0,1,221,60.1,93,58.07,60.1,30.03,30.1267,9,1620,0,11700,,2025-08-28,America/Los_Angeles,True,,2025-08-28 07:17:00-07:00
1756389720000,0.2237,1.5659,0,0,1,221,60.4,93,58.36,60.4,30.03,30.1267,4,720,0,3600,,2025-08-28,America/Los_Angeles,True,,2025-08-28 07:02:00-07:00
1756388820000,0.0,0.0,0,0,1,221,60.8,92,58.46,60.8,30.03,30.1266,0,0,0,0,,2025-08-28,America/Los_Angeles,True,,2025-08-28 06:47:00-07:00
1756387920000,0.0,0.0,0,0,1,221,60.6,93,58.56,60.6,30.02,30.1166,0,0,0,0,,2025-08-28,America/Los_Angeles,True,4.29,2025-08-28 06:32:00-07:00
1756387020000,0.0,0.0,0,0,1,221,60.6,93,58.56,60.6,30.02,30.1166,0,0,0,0,,2025-08-28,America/Los_Angeles,True,,2025-08-28 06:17:00-07:00
