dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1745822760000,0.0,0.0,0,0,1,213,49.8,85,30.07,30.1688,0,0,7002,6301800,49.8,45.47,2025-04-26T15:31:00.000Z,2025-04-27,,,,2025-04-27 23:46:00-07:00
1745821860000,0.0,1.3422,0,0,1,213,50.5,86,30.07,30.1687,0,0,7002,6301800,50.5,46.47,2025-04-26T15:31:00.000Z,2025-04-27,,,,2025-04-27 23:31:00-07:00
1745820960000,0.0,0.0,0,0,1,213,51.4,85,30.07,30.1685,0,0,7002,6301800,51.4,47.04,2025-04-26T15:31:00.000Z,2025-04-27,,,,2025-04-27 23:16:00-07:00
1745820060000,0.2237,1.5659,0,0,1,213,51.6,83,30.07,30.1685,0,0,7002,6301800,51.6,46.61,2025-04-26T15:31:00.000Z,2025-04-27,4.27,,,2025-04-27 23:01:00-07:00
1745819160000,0.0,0.0,0,0,1,213,52.0,83,30.07,30.1684,0,0,7002,6301800,52.0,47.0,2025-04-26T15:31:00.000Z,2025-04-27,,,,2025-04-27 22:46:00-07:00
1745818260000,0.0,0.0,0,0,1,213,52.3,82,30.07,30.1683,0,0,7002,6301800,52.3,46.97,2025-04-26T15:31:00.000Z,2025-04-27,,,,2025-04-27 22:31:00-07:00
1745817360000,0.2237,2.2369,0,0,1,213,52.7,81,30.07,30.1683,0,0,7002,6301800,52.7,47.03,2025-04-26T15:31:00.000Z,2025-04-27,,,,2025-04-27 22:16:00-07:00
1745816460000,0.2237,2.2369,0,0,1,213,52.9,79,30.08,30.1783,0,0,7002,6301800,52.9,46.57,2025-04-26T15:31:00.000Z,2025-04-27,4.28,,,2025-04-27 22:01:00-07:00
1745815560000,0.0,1.1185,0,0,1,213,54.0,78,30.07,30.168,0,0,7002,6301800,54.0,47.3,2025-04-26T15:31:00.000Z,2025-04-27,,,,2025-04-27 21:46:00-07:00
1745814660000,0.0,1.1185,0,0,1,213,53.4,78,30.07,30.1681,0,0,7002,6301800,53.4,46.71,2025-04-26T15:31:00.000Z,2025-04-27,,,,2025-04-27 21:31:00-07:00
1745813760000,0.2237,1.5659,0,0,1,213,53.8,78,30.07,30.1681,0,0,7002,6301800,53.8,47.1,2025-04-26T15:31:00.000Z,2025-04-27,,,,2025-04-27 21:16:00-07:00
