dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1766044200000,0.0,0.0,0,0,1,338,53.4,94,51.72,53.4,29.99,30.0879,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 23:50:00-08:00
1766043300000,0.0,2.6843,0,0,1,338,53.8,94,52.11,53.8,29.99,30.0878,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 23:35:00-08:00
1766042400000,0.0,0.0,0,0,1,338,54.0,94,52.31,54.0,30.0,30.0978,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,4.18,,,2025-12-17 23:20:00-08:00
1766041500000,0.0,0.0,0,0,1,338,54.3,94,52.61,54.3,30.01,30.1078,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 23:05:00-08:00
1766040600000,0.0,1.5659,0,0,1,338,54.3,94,52.61,54.3,30.01,30.1078,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 22:50:00-08:00
1766039700000,0.0,0.0,0,0,1,338,54.1,93,52.12,54.1,30.01,30.1078,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 22:35:00-08:00
1766038800000,0.0,0.0,0,0,1,338,55.0,93,53.01,55.0,30.01,30.1076,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,4.18,,,2025-12-17 22:20:00-08:00
1766037900000,0.0,1.7895,0,0,1,338,55.8,92,53.51,55.8,30.01,30.1075,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 22:05:00-08:00
1766037000000,0.0,0.0,0,0,1,338,56.3,92,54.0,56.3,30.01,30.1074,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 21:50:00-08:00
1766036100000,0.0,1.5659,0,0,1,338,56.8,92,54.5,56.8,30.01,30.1073,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 21:35:00-08:00
1766035200000,0.2237,3.8028,0,0,1,338,57.0,92,54.7,57.0,30.01,30.1073,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,4.19,,,2025-12-17 21:20:00-08:00
1766034300000,0.0,2.4606,0,0,1,338,57.4,92,55.09,57.4,30.01,30.1072,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 21:05:00-08:00
1766033400000,0.6711,3.5791,0,0,1,338,57.4,92,55.09,57.4,30.01,30.1072,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 20:50:00-08:00
1766032500000,0.4474,4.4739,0,0,1,338,57.6,93,55.59,57.6,30.01,30.1071,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 20:35:00-08:00
1766031600000,0.0,2.0132,0,0,1,338,58.1,93,56.09,58.1,30.01,30.107,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,4.2,,,2025-12-17 20:20:00-08:00
1766030700000,0.2237,2.6843,0,0,1,338,58.5,93,56.48,58.5,30.01,30.107,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 20:05:00-08:00
1766029800000,0.0,1.5659,0,0,1,338,58.6,93,56.58,58.6,30.0,30.0969,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 19:50:00-08:00
1766028900000,0.4474,2.2369,0,0,1,338,58.6,93,56.58,58.6,29.99,30.0869,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 19:35:00-08:00
1766028000000,0.0,1.5659,0,0,1,338,58.8,94,57.08,58.8,29.99,30.0868,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,4.21,,,2025-12-17 19:20:00-08:00
1766027100000,0.6711,3.1317,0,0,1,338,59.0,93,56.98,59.0,29.99,30.0868,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 19:05:00-08:00
1766026200000,0.6711,3.3554,0,0,1,338,59.4,93,57.37,59.4,29.98,30.0767,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 18:50:00-08:00
1766025300000,0.0,0.0,0,0,1,338,59.7,93,57.67,59.7,29.98,30.0766,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 18:35:00-08:00
1766024400000,0.0,0.0,0,0,1,338,60.3,92,57.96,60.3,29.98,30.0765,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,4.21,,,2025-12-17 18:20:00-08:00
1766023500000,0.2237,2.2369,0,0,1,338,60.8,92,58.46,60.8,29.98,30.0764,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 18:05:00-08:00
1766022600000,0.0,2.2369,0,0,1,338,61.2,91,58.55,61.2,29.98,30.0764,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 17:50:00-08:00
1766021700000,0.0,1.7895,0,0,1,338,62.1,90,59.13,62.1,29.98,30.0762,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,,,,2025-12-17 17:35:00-08:00
1766020800000,0.0,3.1317,0,0,1,338,62.6,89,59.31,62.6,29.98,30.0761,0,0,2634,2370600,2025-10-14T14:47:00.000Z,2025-12-17,4.22,,,2025-12-17 17:20:00-08:00
