dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1783579860000,0.0,0.0,0,0,1,113,62.1,83,56.87,29.84,29.9127,0,0,28796,25916400,62.1,2026-06-06T17:21:00.000Z,2026-07-08,,,,2026-07-08 23:51:00-07:00
1783578960000,0.0,0.8948,0,0,1,113,62.1,83,56.87,29.84,29.9127,0,0,28796,25916400,62.1,2026-06-06T17:21:00.000Z,2026-07-08,4.27,,,2026-07-08 23:36:00-07:00
1783578060000,0.0,0.8948,0,0,1,113,61.9,83,56.68,29.85,29.9228,0,0,28796,25916400,61.9,2026-06-06T17:21:00.000Z,2026-07-08,,,,2026-07-08 23:21:00-07:00
1783577160000,0.0,2.6843,0,0,1,113,62.2,83,56.97,29.85,29.9227,0,0,28796,25916400,62.2,2026-06-06T17:21:00.000Z,2026-07-08,,,,2026-07-08 23:06:00-07:00
1783576260000,0.0,1.3422,0,0,1,113,62.8,83,57.56,29.85,29.9226,0,0,28796,25916400,62.8,2026-06-06T17:21:00.000Z,2026-07-08,,,,2026-07-08 22:51:00-07:00
1783575360000,0.2237,2.4606,0,0,1,113,63.0,82,57.41,29.85,29.9226,0,0,28796,25916400,63.0,2026-06-06T17:21:00.000Z,2026-07-08,4.27,,,2026-07-08 22:36:00-07:00
1783574460000,0.0,0.0,0,0,1,113,63.5,81,57.56,29.85,29.9225,0,0,28796,25916400,63.5,2026-06-06T17:21:00.000Z,2026-07-08,,,,2026-07-08 22:21:00-07:00
1783573560000,0.0,2.2369,0,0,1,113,63.7,81,57.76,29.85,29.9225,0,0,28796,25916400,63.7,2026-06-06T17:21:00.000Z,2026-07-08,,,,2026-07-08 22:06:00-07:00
1783572660000,0.8948,2.908,0,0,1,113,63.7,80,57.41,29.84,29.9125,0,0,28796,25916400,63.7,2026-06-06T17:21:00.000Z,2026-07-08,,,,2026-07-08 21:51:00-07:00
1783571760000,0.6711,2.908,0,0,1,113,64.4,79,57.74,29.84,29.9124,0,0,28796,25916400,64.4,,2026-07-08,4.28,America/Los_Angeles,True,2026-07-08 21:36:00-07:00
