dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1754692320000,2.6843,4.2502,0,0,1,208,69.6,73,60.55,69.69,29.91,30.0046,303,54540,0,272700,2025-04-26T15:31:00.000Z,2025-08-08,,,,2025-08-08 15:32:00-07:00
1754691420000,2.4606,4.2502,0,0,1,208,69.8,74,61.13,69.96,29.92,30.0146,333,59940,8331,7524900,,2025-08-08,America/Los_Angeles,True,,2025-08-08 15:17:00-07:00
1754690520000,2.908,4.0265,0,0,1,208,69.8,74,61.13,69.96,29.92,30.0146,213,38340,7065,7225200,,2025-08-08,America/Los_Angeles,True,4.43,2025-08-08 15:02:00-07:00
1754689620000,2.6843,4.0265,0,0,1,208,69.6,73,60.55,69.69,29.93,30.0247,75,13500,7065,7033500,,2025-08-08,America/Los_Angeles,True,,2025-08-08 14:47:00-07:00
1754688720000,2.0132,4.2502,0,0,1,208,69.6,73,60.55,69.69,29.92,30.0146,97,17460,7065,6966000,,2025-08-08,America/Los_Angeles,True,,2025-08-08 14:32:00-07:00
1754687820000,1.7895,5.145,0,0,1,208,69.3,74,60.65,69.41,29.92,30.0147,164,29520,7065,6878700,,2025-08-08,America/Los_Angeles,True,,2025-08-08 14:17:00-07:00
1754686920000,2.4606,4.2502,0,0,1,208,68.9,75,60.64,69.02,29.93,30.0248,517,93060,7065,6731100,,2025-08-08,America/Los_Angeles,True,4.54,2025-08-08 14:02:00-07:00
1754686020000,2.6843,4.2502,0,0,1,208,68.9,75,60.64,69.02,29.93,30.0248,76,13680,7065,6265800,,2025-08-08,America/Los_Angeles,True,,2025-08-08 13:47:00-07:00
1754685120000,2.4606,4.0265,0,0,1,208,68.7,75,60.45,68.8,29.93,30.0248,124,22320,7065,6197400,,2025-08-08,America/Los_Angeles,True,,2025-08-08 13:32:00-07:00
1754684220000,2.4606,4.4739,0,0,1,208,68.5,76,60.63,68.62,29.92,30.0148,117,21060,4720,6085800,,2025-08-08,America/Los_Angeles,True,,2025-08-08 13:17:00-07:00
1754683320000,3.5791,4.6976,0,0,1,208,69.6,75,61.32,69.78,29.92,30.0146,327,58860,3957,5980500,,2025-08-08,America/Los_Angeles,True,4.51,2025-08-08 13:02:00-07:00
1754682420000,2.6843,4.2502,0,0,1,208,70.0,74,61.32,70.18,29.92,30.0146,613,110340,3957,5686200,,2025-08-08,America/Los_Angeles,True,,2025-08-08 12:47:00-07:00
1754681520000,3.1317,4.6976,0,0,1,208,70.2,74,61.51,70.4,29.93,30.0246,596,107280,3957,5134500,,2025-08-08,America/Los_Angeles,True,,2025-08-08 12:32:00-07:00
1754680620000,2.2369,4.2502,0,0,1,208,69.1,77,61.58,69.33,29.93,30.0248,692,124560,3957,4598100,,2025-08-08,America/Los_Angeles,True,,2025-08-08 12:17:00-07:00
1754679720000,3.1317,4.2502,0,0,1,208,68.2,78,61.07,68.39,29.93,30.0249,763,137340,3957,3975300,,2025-08-08,America/Los_Angeles,True,4.61,2025-08-08 12:02:00-07:00
1754678820000,2.908,4.0265,0,0,1,208,68.5,78,61.36,68.72,29.93,30.0249,742,133560,1755,3288600,,2025-08-08,America/Los_Angeles,True,,2025-08-08 11:47:00-07:00
1754677920000,1.3422,3.1317,0,0,1,208,67.8,79,61.04,67.8,29.93,30.025,716,128880,1279,2620800,,2025-08-08,America/Los_Angeles,True,,2025-08-08 11:32:00-07:00
1754677020000,2.0132,3.8028,0,0,1,208,66.6,81,60.58,66.6,29.93,30.0252,300,54000,1279,1976400,,2025-08-08,America/Los_Angeles,True,,2025-08-08 11:17:00-07:00
