dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1761064320000,0.8948,2.2369,0,0,1,217,58.3,99,58.02,58.3,30.07,30.1672,39,7020,0,35100,2025-10-14T14:47:00.000Z,2025-10-21,,,,2025-10-21 09:32:00-07:00
1761063420000,0.4474,2.4606,0,0,1,217,58.3,99,58.02,58.3,30.06,30.1572,33,5940,68,125100,,2025-10-21,America/Los_Angeles,True,,2025-10-21 09:17:00-07:00
1761062520000,0.0,0.0,0,0,1,217,58.1,99,57.82,58.1,30.06,30.1572,30,5400,68,95400,,2025-10-21,America/Los_Angeles,True,,2025-10-21 09:02:00-07:00
1761061620000,0.0,0.0,0,0,1,217,57.9,99,57.62,57.9,30.06,30.1572,24,4320,68,68400,,2025-10-21,America/Los_Angeles,True,4.27,2025-10-21 08:47:00-07:00
1761060720000,0.0,0.0,0,0,1,217,57.9,99,57.62,57.9,30.06,30.1572,23,4140,53,46800,,2025-10-21,America/Los_Angeles,True,,2025-10-21 08:32:00-07:00
1761059820000,0.0,0.0,0,0,1,217,57.9,99,57.62,57.9,30.05,30.1472,15,2700,39,26100,,2025-10-21,America/Los_Angeles,True,,2025-10-21 08:17:00-07:00
1761058920000,0.0,0.0,0,0,1,217,57.9,99,57.62,57.9,30.05,30.1472,9,1620,39,12600,,2025-10-21,America/Los_Angeles,True,,2025-10-21 08:02:00-07:00
1761058020000,0.0,0.0,0,0,1,217,58.1,98,57.54,58.1,30.05,30.1472,4,720,39,4500,,2025-10-21,America/Los_Angeles,True,4.27,2025-10-21 07:47:00-07:00
1761057120000,0.0,0.0,0,0,1,217,58.1,98,57.54,58.1,30.05,30.1472,1,180,39,900,,2025-10-21,America/Los_Angeles,True,,2025-10-21 07:32:00-07:00
1761056220000,0.2237,1.7895,0,0,1,217,58.1,98,57.54,58.1,30.05,30.1472,0,0,39,0,,2025-10-21,America/Los_Angeles,True,,2025-10-21 07:17:00-07:00
