dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,lastRain,local_time
1761262320000,0.6711,2.908,0,0,1,193,67.1,68,,56.18,67.1,30.0,30.0954,23,4140,87,4708800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 16:32:00-07:00
1761261420000,0.6711,3.5791,0,0,1,193,66.7,71,,56.99,66.7,30.0,30.0954,37,6660,87,4688100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 16:17:00-07:00
1761260520000,1.1185,2.4606,0,0,1,193,66.0,75,,57.84,66.0,30.0,30.0956,127,22860,87,4654800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 16:02:00-07:00
1761259620000,1.5659,3.5791,0,0,1,193,65.5,79,4.38,58.81,65.5,30.01,30.1057,200,36000,87,4540500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 15:47:00-07:00
1761258720000,2.0132,4.0265,0,0,1,193,65.3,82,,59.66,65.3,30.02,30.1157,135,24300,87,4360500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 15:32:00-07:00
1761257820000,2.4606,4.0265,0,0,1,193,65.7,83,,60.39,65.7,30.02,30.1157,38,6840,87,4239000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 15:17:00-07:00
1761256920000,2.2369,4.0265,0,0,1,193,66.2,82,,60.54,66.2,30.02,30.1156,41,7380,87,4204800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 15:02:00-07:00
1761256020000,1.7895,4.0265,0,0,1,193,66.6,82,4.45,60.93,66.6,30.02,30.1155,77,13860,87,4167900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 14:47:00-07:00
1761255120000,1.7895,3.8028,0,0,1,193,66.9,81,,60.87,66.9,30.02,30.1155,156,28080,87,4098600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 14:32:00-07:00
1761254220000,2.2369,4.6976,0,0,1,193,67.6,80,,61.2,67.6,30.02,30.1153,252,45360,87,3958200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 14:17:00-07:00
1761253320000,1.3422,3.8028,0,0,1,193,67.6,80,,61.2,67.6,30.02,30.1153,577,103860,87,3731400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 14:02:00-07:00
1761252420000,1.5659,3.8028,0,0,1,193,67.5,80,4.66,61.11,67.5,30.03,30.1254,571,102780,87,3212100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 13:47:00-07:00
1761251520000,2.0132,4.0265,0,0,1,193,66.9,81,,60.87,66.9,30.04,30.1355,606,109080,87,2698200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 13:32:00-07:00
1761250620000,2.0132,3.5791,0,0,1,193,66.7,81,,60.68,66.7,30.05,30.1456,566,101880,87,2152800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 13:17:00-07:00
1761249720000,2.6843,4.0265,0,0,1,193,66.4,82,,60.73,66.4,30.06,30.1557,547,98460,87,1643400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 13:02:00-07:00
1761248820000,2.4606,3.8028,0,0,1,193,66.2,82,4.48,60.54,66.2,30.07,30.1657,198,35640,87,1151100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 12:47:00-07:00
1761247920000,2.4606,3.5791,0,0,1,193,66.2,82,,60.54,66.2,30.07,30.1657,65,11700,87,972900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 12:32:00-07:00
1761247020000,2.4606,4.0265,0,0,1,193,66.2,82,,60.54,66.2,30.08,30.1758,105,18900,87,914400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 12:17:00-07:00
1761246120000,0.8948,4.4739,0,0,1,338,66.2,80,,59.84,66.2,30.08,30.1758,186,33480,87,819900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 12:02:00-07:00
1761245220000,0.0,0.0,0,0,1,355,66.4,80,4.36,60.04,66.4,30.08,30.1757,72,12960,87,652500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 11:47:00-07:00
1761244320000,0.0,0.0,0,0,1,355,66.2,81,,60.19,66.2,30.08,30.1758,50,9000,87,587700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 11:32:00-07:00
1761243420000,0.0,0.0,0,0,1,355,66.4,80,,60.04,66.4,30.08,30.1757,47,8460,87,542700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 11:17:00-07:00
1761242520000,0.0,0.0,0,0,1,355,66.4,80,,60.04,66.4,30.08,30.1757,112,20160,87,500400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 11:02:00-07:00
1761241620000,0.0,0.0,0,0,1,355,65.8,80,4.36,59.45,65.8,30.09,30.1859,108,19440,87,399600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 10:47:00-07:00
1761240720000,0.0,1.1185,0,0,1,355,65.3,81,,59.31,65.3,30.09,30.186,48,8640,87,302400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 10:32:00-07:00
1761239820000,0.0,1.3422,0,0,1,355,64.8,81,,58.83,64.8,30.09,30.1861,76,13680,87,259200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 10:17:00-07:00
1761238920000,0.2237,2.4606,0,0,1,355,64.4,81,,58.44,64.4,30.09,30.1861,33,5940,0,29700,,,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,2025-10-14T14:47:00.000Z,2025-10-23 10:02:00-07:00
1761238020000,0.0,2.2369,0,0,1,355,63.7,81,4.27,57.76,63.7,30.08,30.1762,31,5580,100,161100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 09:47:00-07:00
1761237120000,0.0,1.5659,0,0,1,355,62.2,84,,57.3,62.2,30.08,30.1765,28,5040,78,133200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 09:32:00-07:00
1761236220000,0.2237,2.0132,0,0,1,355,60.4,89,,57.14,60.4,30.07,30.1668,25,4500,62,108000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 09:17:00-07:00
1761235320000,0.0,1.5659,0,0,1,355,58.5,93,,56.48,58.5,30.07,30.1672,28,5040,62,85500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 09:02:00-07:00
1761234420000,0.0,0.0,0,0,1,355,56.7,95,4.27,55.28,56.7,30.06,30.1575,22,3960,50,60300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 08:47:00-07:00
1761233520000,0.0,0.0,0,0,1,355,55.4,96,,54.28,55.4,30.06,30.1577,16,2880,35,40500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 08:32:00-07:00
1761232620000,0.0,0.0,0,0,1,355,54.5,96,,53.38,54.5,30.05,30.1479,12,2160,33,26100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 08:17:00-07:00
1761231720000,0.0,0.0,0,0,1,355,54.1,96,,52.98,54.1,30.05,30.1479,9,1620,33,15300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 08:02:00-07:00
1761230820000,0.0,0.0,0,0,1,355,54.0,96,4.26,52.88,54.0,30.04,30.1379,6,1080,33,7200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 07:47:00-07:00
1761229920000,0.0,0.0,0,0,1,355,54.0,96,,52.88,54.0,30.04,30.1379,2,360,33,1800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 07:32:00-07:00
1761229020000,0.0,0.0,0,0,1,355,54.1,96,,52.98,54.1,30.04,30.1379,0,0,33,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 07:17:00-07:00
1761228120000,0.0,0.0,0,0,1,355,54.0,95,,52.6,54.0,30.03,30.1279,0,0,33,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 07:02:00-07:00
1761227220000,0.0,0.0,0,0,1,355,53.2,95,4.27,51.8,53.2,30.03,30.128,0,0,33,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 06:47:00-07:00
1761226320000,0.0,0.0,0,0,1,355,53.2,94,,51.52,53.2,30.03,30.128,0,0,33,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 06:32:00-07:00
1761225420000,0.6711,2.2369,0,0,1,355,53.2,93,,51.23,53.2,30.03,30.128,0,0,33,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 06:17:00-07:00
1761224520000,0.0,0.0,0,0,1,355,53.2,93,,51.23,53.2,30.03,30.128,0,0,33,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 06:02:00-07:00
1761223620000,0.0,0.0,0,0,1,355,53.6,93,4.27,51.62,53.6,30.02,30.1179,0,0,33,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 05:47:00-07:00
1761222720000,0.0,0.0,0,0,1,355,53.8,92,,51.53,53.8,30.02,30.1179,0,0,33,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 05:32:00-07:00
1761221820000,0.6711,2.2369,0,0,1,355,53.8,92,,51.53,53.8,30.02,30.1179,0,0,33,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 05:17:00-07:00
1761220920000,0.2237,2.2369,0,0,1,355,54.0,91,,51.43,54.0,30.02,30.1179,0,0,33,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 05:02:00-07:00
1761220020000,0.4474,2.4606,0,0,1,355,54.0,91,4.27,51.43,54.0,30.02,30.1179,0,0,33,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 04:47:00-07:00
1761219120000,0.6711,2.0132,0,0,1,355,54.0,91,,51.43,54.0,30.02,30.1179,0,0,33,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 04:32:00-07:00
1761218220000,0.0,0.0,0,0,1,355,54.1,91,,51.53,54.1,30.02,30.1178,0,0,33,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 04:17:00-07:00
1761217320000,0.0,0.0,0,0,1,355,54.3,91,,51.73,54.3,30.02,30.1178,0,0,33,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 04:02:00-07:00
1761216420000,0.0,0.0,0,0,1,355,54.7,90,4.27,51.82,54.7,30.02,30.1177,0,0,33,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 03:47:00-07:00
1761215520000,0.0,0.0,0,0,1,355,55.0,88,,51.51,55.0,30.02,30.1177,0,0,33,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 03:32:00-07:00
1761214620000,0.0,0.0,0,0,1,355,55.4,88,,51.9,55.4,30.02,30.1176,0,0,33,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 03:17:00-07:00
1761213720000,0.0,2.0132,0,0,1,355,55.4,88,,51.9,55.4,30.02,30.1176,0,0,33,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761177600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761177600000.json,2025-10-23,,2025-10-23 03:02:00-07:00
