dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1759646820000,0.0,0.0,0,0,1,169,59.4,82,53.9,59.4,29.8,29.8961,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 23:47:00-07:00
1759645920000,0.0,0.0,0,0,1,169,59.4,82,53.9,59.4,29.8,29.8961,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,4.32,,2025-10-04 23:32:00-07:00
1759645020000,0.0,0.0,0,0,1,169,59.4,81,53.57,59.4,29.81,29.9062,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 23:17:00-07:00
1759644120000,0.0,0.0,0,0,1,169,59.7,82,54.19,59.7,29.81,29.9061,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 23:02:00-07:00
1759643220000,0.0,0.0,0,0,1,169,59.9,83,54.72,59.9,29.81,29.9061,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 22:47:00-07:00
1759642320000,0.0,0.0,0,0,1,169,60.4,82,54.88,60.4,29.81,29.906,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,4.33,,2025-10-04 22:32:00-07:00
1759641420000,0.0,0.0,0,0,1,169,60.6,82,55.07,60.6,29.81,29.9059,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 22:17:00-07:00
1759640520000,0.0,0.0,0,0,1,169,60.8,83,55.6,60.8,29.81,29.9059,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 22:02:00-07:00
1759639620000,0.0,0.0,0,0,1,169,61.2,82,55.66,61.2,29.81,29.9058,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 21:47:00-07:00
1759638720000,0.0,0.0,0,0,1,169,61.3,82,55.76,61.3,29.81,29.9058,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,4.33,,2025-10-04 21:32:00-07:00
1759637820000,0.0,1.5659,0,0,1,169,61.3,81,55.42,61.3,29.81,29.9058,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 21:17:00-07:00
1759636920000,0.0,0.0,0,0,1,169,61.9,79,55.31,61.9,29.81,29.9057,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 21:02:00-07:00
1759636020000,0.0,0.0,0,0,1,169,62.6,78,55.64,62.6,29.81,29.9056,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 20:47:00-07:00
1759635120000,0.0,0.0,0,0,1,169,63.5,77,56.16,63.5,29.81,29.9054,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,4.34,,2025-10-04 20:32:00-07:00
1759634220000,0.0,0.0,0,0,1,169,64.2,76,56.47,64.2,29.81,29.9053,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 20:17:00-07:00
1759633320000,0.0,0.0,0,0,1,169,65.1,75,56.97,65.1,29.81,29.9051,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 20:02:00-07:00
1759632420000,0.4474,2.6843,0,0,1,169,64.8,74,56.31,64.8,29.8,29.8951,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 19:47:00-07:00
1759631520000,0.4474,2.2369,0,0,1,169,64.0,77,56.64,64.0,29.81,29.9053,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,4.34,,2025-10-04 19:32:00-07:00
1759630620000,0.2237,2.2369,0,0,1,169,64.4,77,57.03,64.4,29.8,29.8952,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 19:17:00-07:00
1759629720000,0.0,0.0,0,0,1,169,65.5,76,57.73,65.5,29.8,29.895,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 19:02:00-07:00
1759628820000,0.0,0.0,0,0,1,169,66.0,76,58.21,66.0,29.81,29.9049,0,0,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 18:47:00-07:00
1759627920000,0.0,0.0,0,0,1,169,66.4,77,58.96,66.4,29.81,29.9049,1,180,0,7185600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,4.34,,2025-10-04 18:32:00-07:00
1759627020000,0.0,1.3422,0,0,1,169,66.9,79,60.17,66.9,29.82,29.9148,4,720,0,7184700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 18:17:00-07:00
1759626120000,1.1185,2.6843,0,0,1,169,67.6,77,60.12,67.6,29.82,29.9147,7,1260,0,7181100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 18:02:00-07:00
1759625220000,0.4474,1.7895,0,0,1,169,68.4,73,59.4,68.37,29.82,29.9145,10,1800,0,7174800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 17:47:00-07:00
1759624320000,1.1185,2.4606,0,0,1,169,68.5,72,59.11,68.43,29.82,29.9145,14,2520,0,7165800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,4.34,,2025-10-04 17:32:00-07:00
1759623420000,0.8948,2.2369,0,0,1,169,68.4,74,59.78,68.42,29.82,29.9145,18,3240,0,7153200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 17:17:00-07:00
1759622520000,1.3422,2.4606,0,0,1,169,68.5,76,60.63,68.62,29.83,29.9246,20,3600,0,7137000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759622400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759622400000.json,2025-10-04,,,2025-10-04 17:02:00-07:00
1759621620000,1.1185,2.4606,0,0,1,169,68.2,78,61.07,68.39,29.83,29.9246,25,4500,0,7119000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-04,,,2025-10-04 16:47:00-07:00
1759620720000,1.5659,2.908,0,0,1,169,68.0,78,60.88,68.0,29.83,29.9247,58,10440,0,7096500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-04,4.36,,2025-10-04 16:32:00-07:00
1759619820000,1.5659,3.3554,0,0,1,169,68.9,76,61.01,69.06,29.84,29.9345,34,6120,0,7044300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-04,,,2025-10-04 16:17:00-07:00
