dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1760424420000,1.5659,3.3554,0.13,0.02,1,199,59.0,93,56.98,59.0,29.76,29.8561,0,0,2,3180600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760400000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760400000000.json,2025-10-13,,,2025-10-13 23:47:00-07:00
1760423520000,1.1185,2.908,0.16,0.02,1,199,59.4,92,57.07,59.4,29.76,29.856,0,0,2,3180600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760400000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760400000000.json,2025-10-13,,,2025-10-13 23:32:00-07:00
1760422620000,1.1185,2.6843,0.06,0.02,1,199,59.4,90,56.46,59.4,29.76,29.856,0,0,2,3180600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760400000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760400000000.json,2025-10-13,4.28,,2025-10-13 23:17:00-07:00
1760421720000,0.2237,1.1185,0.06,0.02,1,199,59.7,88,56.14,59.7,29.76,29.8559,0,0,2,3180600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760400000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760400000000.json,2025-10-13,,,2025-10-13 23:02:00-07:00
1760420820000,0.0,1.7895,0.0,0.02,1,199,59.9,87,56.02,59.9,29.77,29.8659,0,0,2,3180600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760400000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760400000000.json,2025-10-13,,,2025-10-13 22:47:00-07:00
1760419920000,0.0,0.0,0.0,0.02,1,199,59.9,87,56.02,59.9,29.77,29.8659,0,0,2,3180600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760400000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760400000000.json,2025-10-13,,,2025-10-13 22:32:00-07:00
1760419020000,0.0,0.0,0.0,0.02,1,199,59.9,86,55.7,59.9,29.77,29.8659,0,0,2,3180600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760400000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760400000000.json,2025-10-13,4.28,,2025-10-13 22:17:00-07:00
1760418120000,0.0,0.0,0.0,0.02,1,199,60.3,84,55.44,60.3,29.77,29.8659,0,0,2,3180600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760400000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760400000000.json,2025-10-13,,,2025-10-13 22:02:00-07:00
1760417220000,0.0,0.0,0.0,0.02,1,199,60.3,83,55.11,60.3,29.77,29.8659,0,0,2,3180600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760400000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760400000000.json,2025-10-13,,,2025-10-13 21:47:00-07:00
1760416320000,0.0,0.0,0.0,0.02,1,199,60.1,83,54.92,60.1,29.77,29.8659,0,0,2,3180600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760400000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760400000000.json,2025-10-13,,,2025-10-13 21:32:00-07:00
