dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1752993960000,0.2237,1.7895,0,0,1,217,61.5,91,58.85,61.5,30.0,30.0964,0,0,137,7472700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752969600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752969600000.json,2025-07-19,,,2025-07-19 23:46:00-07:00
1752993060000,0.8948,2.0132,0,0,1,217,61.7,91,59.04,61.7,30.0,30.0963,0,0,137,7472700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752969600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752969600000.json,2025-07-19,,,2025-07-19 23:31:00-07:00
1752992160000,0.2237,2.0132,0,0,1,217,61.7,91,59.04,61.7,30.0,30.0963,0,0,137,7472700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752969600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752969600000.json,2025-07-19,4.29,,2025-07-19 23:16:00-07:00
1752991260000,0.4474,2.0132,0,0,1,217,61.9,90,58.93,61.9,29.99,30.0863,0,0,137,7472700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752969600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752969600000.json,2025-07-19,,,2025-07-19 23:01:00-07:00
1752990360000,0.0,0.8948,0,0,1,217,62.1,90,59.13,62.1,29.98,30.0762,0,0,137,7472700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752969600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752969600000.json,2025-07-19,,,2025-07-19 22:46:00-07:00
1752989460000,0.0,0.0,0,0,1,217,62.2,89,58.91,62.2,29.98,30.0762,0,0,137,7472700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752969600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752969600000.json,2025-07-19,,,2025-07-19 22:31:00-07:00
1752988560000,0.0,1.3422,0,0,1,217,62.4,89,59.11,62.4,29.98,30.0761,0,0,137,7472700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752969600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752969600000.json,2025-07-19,4.29,,2025-07-19 22:16:00-07:00
1752987660000,0.6711,1.7895,0,0,1,217,62.6,88,58.99,62.6,29.98,30.0761,0,0,137,7472700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752969600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752969600000.json,2025-07-19,,,2025-07-19 22:01:00-07:00
1752986760000,0.6711,2.0132,0,0,1,217,62.8,88,59.19,62.8,29.98,30.0761,0,0,137,7472700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752969600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752969600000.json,2025-07-19,,,2025-07-19 21:46:00-07:00
1752985860000,0.0,1.3422,0,0,1,217,62.8,87,58.87,62.8,29.97,30.066,0,0,137,7472700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752969600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752969600000.json,2025-07-19,,,2025-07-19 21:31:00-07:00
1752984960000,0.4474,1.7895,0,0,1,217,62.8,87,58.87,62.8,29.97,30.066,0,0,137,7472700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752969600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752969600000.json,2025-07-19,4.3,,2025-07-19 21:16:00-07:00
