dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,feelsLike,dewPoint,passkey,time,loc,date,batt1volts,local_time
1746773160000,0.0,0.0,0,0,1,214,56.8,93,30.04,30.1374,0,0,276,6804000,America/Los_Angeles,True,56.8,54.8,184b25e1e4b0679445bdc4f9f9a9c3f0,1746748800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746748800000.json,2025-05-08,,2025-05-08 23:46:00-07:00
1746772260000,0.0,0.0,0,0,1,214,56.8,93,30.04,30.1374,0,0,276,6804000,America/Los_Angeles,True,56.8,54.8,184b25e1e4b0679445bdc4f9f9a9c3f0,1746748800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746748800000.json,2025-05-08,,2025-05-08 23:31:00-07:00
1746771360000,0.0,0.0,0,0,1,214,56.8,93,30.04,30.1374,0,0,276,6804000,America/Los_Angeles,True,56.8,54.8,184b25e1e4b0679445bdc4f9f9a9c3f0,1746748800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746748800000.json,2025-05-08,4.18,2025-05-08 23:16:00-07:00
1746770460000,0.0,0.0,0,0,1,214,56.7,94,30.04,30.1374,0,0,276,6804000,America/Los_Angeles,True,56.7,54.99,184b25e1e4b0679445bdc4f9f9a9c3f0,1746748800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746748800000.json,2025-05-08,,2025-05-08 23:01:00-07:00
1746769560000,0.0,1.3422,0,0,1,214,56.1,94,30.04,30.1375,0,0,276,6804000,America/Los_Angeles,True,56.1,54.4,184b25e1e4b0679445bdc4f9f9a9c3f0,1746748800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746748800000.json,2025-05-08,,2025-05-08 22:46:00-07:00
1746768660000,0.0,0.0,0,0,1,214,56.1,93,30.04,30.1375,0,0,276,6804000,America/Los_Angeles,True,56.1,54.1,184b25e1e4b0679445bdc4f9f9a9c3f0,1746748800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746748800000.json,2025-05-08,,2025-05-08 22:31:00-07:00
1746767760000,0.0,0.0,0,0,1,214,56.1,94,30.03,30.1275,0,0,276,6804000,America/Los_Angeles,True,56.1,54.4,184b25e1e4b0679445bdc4f9f9a9c3f0,1746748800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746748800000.json,2025-05-08,4.19,2025-05-08 22:16:00-07:00
1746766860000,0.0,0.0,0,0,1,214,56.1,94,30.03,30.1275,0,0,276,6804000,America/Los_Angeles,True,56.1,54.4,184b25e1e4b0679445bdc4f9f9a9c3f0,1746748800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746748800000.json,2025-05-08,,2025-05-08 22:01:00-07:00
1746765960000,0.0,0.0,0,0,1,214,55.9,94,30.03,30.1275,0,0,276,6804000,America/Los_Angeles,True,55.9,54.2,184b25e1e4b0679445bdc4f9f9a9c3f0,1746748800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746748800000.json,2025-05-08,,2025-05-08 21:46:00-07:00
1746765060000,0.0,0.0,0,0,1,214,55.9,93,30.03,30.1275,0,0,276,6804000,America/Los_Angeles,True,55.9,53.9,184b25e1e4b0679445bdc4f9f9a9c3f0,1746748800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1746748800000.json,2025-05-08,,2025-05-08 21:31:00-07:00
