dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,local_time
1760926620000,0.0,0.0,0,0,1,217,61.5,91,,58.85,61.5,29.98,30.0763,0,0,34,5020200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760918400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760918400000.json,2025-10-19,2025-10-19 19:17:00-07:00
1760925720000,0.0,0.0,0,0,1,217,62.1,91,,59.44,62.1,29.98,30.0762,0,0,34,5020200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760918400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760918400000.json,2025-10-19,2025-10-19 19:02:00-07:00
1760924820000,0.0,0.0,0,0,1,217,62.4,90,4.33,59.43,62.4,29.98,30.0761,0,0,34,5020200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760918400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760918400000.json,2025-10-19,2025-10-19 18:47:00-07:00
1760923920000,0.0,0.0,0,0,1,217,63.0,88,,59.39,63.0,29.98,30.076,0,0,34,5020200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760918400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760918400000.json,2025-10-19,2025-10-19 18:32:00-07:00
1760923020000,0.0,0.0,0,0,1,217,63.7,87,,59.75,63.7,29.98,30.0759,0,0,34,5020200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760918400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760918400000.json,2025-10-19,2025-10-19 18:17:00-07:00
1760922120000,0.0,0.0,0,0,1,217,64.4,86,,60.12,64.4,29.98,30.0758,1,180,34,5020200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760918400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760918400000.json,2025-10-19,2025-10-19 18:02:00-07:00
1760921220000,0.0,1.3422,0,0,1,217,64.9,86,4.34,60.61,64.9,29.98,30.0757,1,180,34,5019300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760918400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760918400000.json,2025-10-19,2025-10-19 17:47:00-07:00
1760920320000,0.6711,2.2369,0,0,1,217,65.5,85,,60.87,65.5,29.98,30.0756,4,720,34,5018400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760918400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760918400000.json,2025-10-19,2025-10-19 17:32:00-07:00
1760919420000,1.7895,2.6843,0,0,1,217,66.2,83,,60.88,66.2,29.98,30.0755,9,1620,34,5014800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760918400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760918400000.json,2025-10-19,2025-10-19 17:17:00-07:00
1760918520000,2.4606,3.8028,0,0,1,217,67.1,82,,61.41,67.1,29.98,30.0753,14,2520,34,5006700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760918400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760918400000.json,2025-10-19,2025-10-19 17:02:00-07:00
1760917620000,2.0132,3.1317,0,0,1,217,68.0,80,4.36,61.59,68.0,29.99,30.0852,21,3780,34,4994100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 16:47:00-07:00
1760916720000,1.1185,3.5791,0,0,1,217,68.5,77,,61.0,68.67,29.99,30.0851,24,4320,34,4975200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 16:32:00-07:00
1760915820000,1.3422,3.3554,0,0,1,217,68.9,70,,58.7,68.78,29.99,30.085,37,6660,34,4953600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 16:17:00-07:00
1760914920000,2.2369,3.5791,0,0,1,217,68.7,67,,57.29,68.42,29.99,30.085,61,10980,34,4920300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 16:02:00-07:00
1760914020000,2.4606,3.8028,0,0,1,217,68.5,68,4.38,57.51,68.25,29.99,30.0851,199,35820,34,4865400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 15:47:00-07:00
1760913120000,2.4606,4.0265,0,0,1,217,68.5,70,,58.32,68.34,29.99,30.0851,111,19980,34,4686300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 15:32:00-07:00
1760912220000,2.0132,5.3686,0,0,1,224,68.7,75,,60.45,68.8,29.99,30.085,47,8460,34,4586400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 15:17:00-07:00
1760911320000,1.5659,3.1317,0,0,1,243,69.1,76,,61.21,69.28,29.99,30.085,65,11700,34,4544100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 15:02:00-07:00
1760910420000,2.0132,4.0265,0,0,1,243,69.1,76,4.46,61.21,69.28,29.99,30.085,63,11340,34,4485600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 14:47:00-07:00
1760909520000,1.7895,3.5791,0,0,1,219,69.6,77,,62.06,69.88,30.0,30.0949,196,35280,34,4428900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 14:32:00-07:00
1760908620000,1.7895,4.0265,0,0,1,184,70.0,78,,62.82,70.37,30.0,30.0948,233,41940,34,4252500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 14:17:00-07:00
1760907720000,2.0132,4.0265,0,0,1,184,70.2,80,,63.73,70.68,30.0,30.0948,643,115740,34,4042800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 14:02:00-07:00
1760906820000,1.7895,3.5791,0,0,1,184,70.0,80,4.65,63.54,70.46,30.0,30.0948,601,108180,34,3464100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 13:47:00-07:00
1760905920000,2.0132,2.908,0,0,1,184,69.4,81,,63.31,69.85,30.0,30.0949,618,111240,34,2923200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 13:32:00-07:00
1760905020000,1.5659,3.5791,0,0,1,155,68.7,83,,63.32,69.17,30.01,30.1051,654,117720,34,2367000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 13:17:00-07:00
1760904120000,0.0,0.0,0,0,1,56,68.5,84,,63.47,69.0,30.02,30.1152,410,73800,34,1778400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 13:02:00-07:00
1760903220000,0.0,0.0,0,0,1,56,68.2,83,4.55,62.83,68.62,30.03,30.1252,152,27360,34,1409400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 12:47:00-07:00
1760902320000,0.0,0.0,0,0,1,56,67.5,85,,62.83,67.5,30.04,30.1354,115,20700,34,1272600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 12:32:00-07:00
1760901420000,0.0,0.0,0,0,1,56,66.9,87,,62.9,66.9,30.04,30.1355,150,27000,34,1169100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 12:17:00-07:00
1760900520000,0.0,0.0,0,0,1,56,67.3,85,,62.63,67.3,30.04,30.1354,125,22500,34,1034100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 12:02:00-07:00
1760899620000,0.0,0.0,0,0,1,56,68.0,83,4.5,62.64,68.0,30.04,30.1353,226,40680,34,921600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 11:47:00-07:00
1760898720000,0.0,0.0,0,0,1,56,68.4,82,,62.68,68.79,30.05,30.1453,56,10080,34,718200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 11:32:00-07:00
1760897820000,0.0,0.0,0,0,1,56,68.2,82,,62.49,68.57,30.05,30.1453,62,11160,34,667800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 11:17:00-07:00
1760896920000,0.0,0.0,0,0,1,56,67.8,78,,60.68,67.8,30.06,30.1554,151,27180,34,612000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 11:02:00-07:00
1760896020000,0.2237,3.1317,0,0,1,56,66.6,83,4.32,61.27,66.6,30.06,30.1556,70,12600,34,476100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 10:47:00-07:00
1760895120000,0.0,0.0,0,0,1,56,66.0,88,,62.34,66.0,30.06,30.1557,69,12420,34,413100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 10:32:00-07:00
1760894220000,0.0,0.0,0,0,1,56,66.0,87,,62.01,66.0,30.06,30.1557,60,10800,34,351000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 10:17:00-07:00
1760893320000,0.0,0.0,0,0,1,56,65.8,87,,61.82,65.8,30.06,30.1558,50,9000,34,297000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 10:02:00-07:00
1760892420000,0.0,1.3422,0,0,1,56,64.9,89,4.28,61.58,64.9,30.05,30.1459,43,7740,34,252000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 09:47:00-07:00
1760891520000,0.4474,1.5659,0,0,1,56,63.5,91,,60.82,63.5,30.05,30.1462,35,6300,34,213300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 09:32:00-07:00
1760890620000,0.6711,2.6843,0,0,1,56,61.0,90,,58.04,61.0,30.05,30.1466,43,7740,34,181800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 09:17:00-07:00
1760889720000,0.0,0.0,0,0,1,56,58.5,87,,54.64,58.5,30.05,30.1471,39,7020,34,143100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 09:02:00-07:00
1760888820000,0.0,0.0,0,0,1,56,56.8,86,4.27,52.66,56.8,30.04,30.1374,24,4320,34,108000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 08:47:00-07:00
1760887920000,0.0,0.0,0,0,1,56,55.2,86,,51.09,55.2,30.04,30.1377,25,4500,34,86400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 08:32:00-07:00
1760887020000,0.0,0.0,0,0,1,56,53.8,88,,50.33,53.8,30.03,30.1279,26,4680,34,63900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 08:17:00-07:00
1760886120000,0.0,0.0,0,0,1,56,52.9,89,,49.75,52.9,30.03,30.1281,22,3960,34,40500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 08:02:00-07:00
1760885220000,0.0,0.0,0,0,1,56,52.5,89,4.27,49.35,52.5,30.02,30.1181,16,2880,34,20700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 07:47:00-07:00
1760884320000,0.0,0.0,0,0,1,56,52.5,89,,49.35,52.5,30.02,30.1181,6,1080,34,6300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 07:32:00-07:00
1760883420000,0.0,0.0,0,0,1,56,52.3,89,,49.15,52.3,30.01,30.1081,1,180,34,900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 07:17:00-07:00
1760882520000,0.0,0.0,0,0,1,56,52.5,89,,49.35,52.5,30.01,30.1081,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 07:02:00-07:00
1760881620000,0.0,0.8948,0,0,1,56,53.1,88,4.28,49.64,53.1,30.01,30.108,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 06:47:00-07:00
1760880720000,0.0,1.1185,0,0,1,56,53.4,88,,49.94,53.4,30.0,30.0979,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 06:32:00-07:00
1760879820000,0.0,0.0,0,0,1,56,54.1,88,,50.62,54.1,30.0,30.0978,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 06:17:00-07:00
1760878920000,0.0,0.0,0,0,1,56,54.5,88,,51.02,54.5,30.0,30.0977,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 06:02:00-07:00
1760878020000,0.2237,1.5659,0,0,1,56,54.9,87,4.28,51.1,54.9,30.0,30.0976,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 05:47:00-07:00
1760877120000,0.0,1.3422,0,0,1,56,55.4,87,,51.59,55.4,30.0,30.0975,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 05:32:00-07:00
1760876220000,0.0,0.0,0,0,1,56,55.9,86,,51.77,55.9,29.99,30.0874,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 05:17:00-07:00
1760875320000,0.0,1.1185,0,0,1,56,56.5,86,,52.36,56.5,29.99,30.0873,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 05:02:00-07:00
1760874420000,1.3422,2.2369,0,0,1,56,55.9,88,4.28,52.4,55.9,29.99,30.0874,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 04:47:00-07:00
1760873520000,1.3422,2.4606,0,0,1,56,55.0,89,,51.82,55.0,29.99,30.0876,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 04:32:00-07:00
1760872620000,0.2237,2.0132,0,0,1,56,54.5,89,,51.32,54.5,29.99,30.0877,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 04:17:00-07:00
1760871720000,0.0,0.0,0,0,1,56,54.5,89,,51.32,54.5,29.99,30.0877,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 04:02:00-07:00
1760870820000,0.0,0.0,0,0,1,56,54.3,89,4.29,51.13,54.3,29.99,30.0877,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 03:47:00-07:00
1760869920000,0.0,1.1185,0,0,1,56,54.1,88,,50.62,54.1,29.99,30.0877,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 03:32:00-07:00
1760869020000,0.0,0.0,0,0,1,56,54.0,88,,50.53,54.0,29.99,30.0878,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 03:17:00-07:00
1760868120000,0.0,0.0,0,0,1,56,54.0,87,,50.22,54.0,29.99,30.0878,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-19,2025-10-19 03:02:00-07:00
