dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,lastRain,local_time
1755499620000,0.0,0.0,0,0,1,205,64.0,92,4.3,61.63,64.0,29.91,30.0056,0,0,25,6163200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755475200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755475200000.json,2025-08-17,,2025-08-17 23:47:00-07:00
1755498720000,0.0,0.0,0,0,1,205,63.9,91,,61.22,63.9,29.91,30.0056,0,0,25,6163200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755475200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755475200000.json,2025-08-17,,2025-08-17 23:32:00-07:00
1755497820000,0.0,0.0,0,0,1,205,63.7,91,,61.02,63.7,29.91,30.0057,0,0,25,6163200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755475200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755475200000.json,2025-08-17,,2025-08-17 23:17:00-07:00
1755496920000,0.0,0.0,0,0,1,205,63.5,90,,60.51,63.5,29.91,30.0057,0,0,25,6163200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755475200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755475200000.json,2025-08-17,,2025-08-17 23:02:00-07:00
1755496020000,0.0,0.0,0,0,1,205,63.5,87,4.31,59.56,63.5,29.91,30.0057,0,0,25,6163200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755475200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755475200000.json,2025-08-17,,2025-08-17 22:47:00-07:00
1755495120000,0.0,0.0,0,0,1,205,63.9,87,,59.95,63.9,29.91,30.0056,0,0,25,6163200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755475200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755475200000.json,2025-08-17,,2025-08-17 22:32:00-07:00
1755494220000,0.0,0.0,0,0,1,205,64.2,88,,60.57,64.2,29.91,30.0056,0,0,25,6163200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755475200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755475200000.json,2025-08-17,,2025-08-17 22:17:00-07:00
1755493320000,0.0,0.0,0,0,1,205,64.4,87,,60.44,64.4,29.91,30.0056,0,0,25,6163200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755475200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755475200000.json,2025-08-17,,2025-08-17 22:02:00-07:00
1755492420000,0.2237,1.7895,0,0,1,205,64.6,86,4.31,60.31,64.6,29.91,30.0055,0,0,25,6163200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755475200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755475200000.json,2025-08-17,,2025-08-17 21:47:00-07:00
1755491520000,0.0,2.2369,0,0,1,205,64.8,86,,60.51,64.8,29.91,30.0055,0,0,25,6163200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755475200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755475200000.json,2025-08-17,,2025-08-17 21:32:00-07:00
