dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,local_time
1759204920000,0.0,0.0,0,0,1,230,63.3,80,,57.02,63.3,29.95,30.0459,0,0,0,2972700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759190400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759190400000.json,2025-09-29,2025-09-29 21:02:00-07:00
1759204020000,0.0,0.0,0,0,1,230,64.0,78,4.26,57.0,64.0,29.95,30.0458,0,0,0,2972700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759190400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759190400000.json,2025-09-29,2025-09-29 20:47:00-07:00
1759203120000,0.0,0.0,0,0,1,230,64.9,77,,57.51,64.9,29.95,30.0456,0,0,0,2972700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759190400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759190400000.json,2025-09-29,2025-09-29 20:32:00-07:00
1759202220000,0.0,0.0,0,0,1,230,65.5,76,,57.73,65.5,29.95,30.0455,0,0,0,2972700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759190400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759190400000.json,2025-09-29,2025-09-29 20:17:00-07:00
1759201320000,0.0,0.0,0,0,1,230,66.2,75,,58.03,66.2,29.95,30.0454,0,0,0,2972700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759190400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759190400000.json,2025-09-29,2025-09-29 20:02:00-07:00
1759200420000,0.0,0.0,0,0,1,230,66.6,77,4.25,59.16,66.6,29.95,30.0453,0,0,0,2972700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759190400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759190400000.json,2025-09-29,2025-09-29 19:47:00-07:00
1759199520000,0.2237,2.4606,0,0,1,230,66.7,81,,60.68,66.7,29.95,30.0453,0,0,0,2972700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759190400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759190400000.json,2025-09-29,2025-09-29 19:32:00-07:00
1759198620000,1.7895,4.2502,0,0,1,237,66.7,82,,61.02,66.7,29.95,30.0453,0,0,0,2972700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759190400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759190400000.json,2025-09-29,2025-09-29 19:17:00-07:00
1759197720000,1.7895,3.8028,0,0,1,238,66.7,81,,60.68,66.7,29.95,30.0453,0,0,0,2972700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759190400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759190400000.json,2025-09-29,2025-09-29 19:02:00-07:00
1759196820000,2.0132,4.2502,0,0,1,238,67.1,79,4.26,60.36,67.1,29.95,30.0452,0,0,0,2972700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759190400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759190400000.json,2025-09-29,2025-09-29 18:47:00-07:00
1759195920000,1.7895,3.5791,0,0,1,238,67.6,76,,59.76,67.6,29.95,30.0451,1,180,0,2972700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759190400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759190400000.json,2025-09-29,2025-09-29 18:32:00-07:00
1759195020000,1.3422,2.6843,0,0,1,238,67.8,77,,60.32,67.8,29.96,30.0551,5,900,0,2971800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759190400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759190400000.json,2025-09-29,2025-09-29 18:17:00-07:00
1759194120000,1.5659,3.5791,0,0,1,238,68.0,79,,61.24,68.0,29.96,30.0551,9,1620,0,2967300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759190400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759190400000.json,2025-09-29,2025-09-29 18:02:00-07:00
1759193220000,2.4606,4.9213,0,0,1,239,68.5,80,4.27,62.08,68.81,29.96,30.055,12,2160,0,2959200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759190400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759190400000.json,2025-09-29,2025-09-29 17:47:00-07:00
1759192320000,2.2369,4.0265,0,0,1,241,68.9,77,,61.38,69.11,29.96,30.0549,17,3060,0,2948400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759190400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759190400000.json,2025-09-29,2025-09-29 17:32:00-07:00
1759191420000,2.0132,4.6976,0,0,1,241,69.3,73,,60.26,69.36,29.96,30.0548,19,3420,0,2933100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759190400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759190400000.json,2025-09-29,2025-09-29 17:17:00-07:00
1759190520000,1.5659,4.0265,0,0,1,227,69.3,72,,59.88,69.31,29.96,30.0548,22,3960,0,2916000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759190400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759190400000.json,2025-09-29,2025-09-29 17:02:00-07:00
1759189620000,1.5659,3.5791,0,0,1,217,69.4,72,4.28,59.97,69.42,29.96,30.0548,26,4680,0,2896200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 16:47:00-07:00
1759188720000,1.7895,5.3686,0,0,1,225,69.3,73,,60.26,69.36,29.96,30.0548,45,8100,0,2872800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 16:32:00-07:00
1759187820000,1.5659,4.4739,0,0,1,233,69.4,72,,59.97,69.42,29.96,30.0548,43,7740,0,2832300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 16:17:00-07:00
1759186920000,1.7895,4.0265,0,0,1,233,69.6,72,,60.16,69.64,29.97,30.0648,59,10620,0,2793600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 16:02:00-07:00
1759186020000,0.8948,3.1317,0,0,1,233,69.8,71,4.3,59.96,69.82,29.97,30.0648,73,13140,0,2740500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 15:47:00-07:00
1759185120000,0.8948,4.6976,0,0,1,233,69.8,70,,59.56,69.77,29.97,30.0648,74,13320,0,2674800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 15:32:00-07:00
1759184220000,2.0132,5.145,0,0,1,240,70.2,68,,59.13,70.12,29.97,30.0647,74,13320,0,2608200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 15:17:00-07:00
1759183320000,2.2369,3.8028,0,0,1,242,70.3,68,,59.23,70.23,29.97,30.0647,98,17640,0,2541600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 15:02:00-07:00
1759182420000,2.2369,4.2502,0,0,1,253,70.3,66,4.33,58.39,70.13,29.96,30.0546,105,18900,0,2453400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 14:47:00-07:00
1759181520000,2.0132,2.908,0,0,1,257,71.1,64,,58.29,70.92,29.96,30.0545,112,20160,0,2358900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 14:32:00-07:00
1759180620000,1.5659,2.6843,0,0,1,257,71.4,62,,57.69,71.15,29.96,30.0545,186,33480,0,2258100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 14:17:00-07:00
1759179720000,1.3422,2.6843,0,0,1,257,71.2,62,,57.5,70.93,29.98,30.0746,172,30960,0,2090700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 14:02:00-07:00
1759178820000,1.3422,3.1317,0,0,1,257,70.9,64,4.33,58.1,70.7,29.98,30.0746,154,27720,0,1935900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 13:47:00-07:00
1759177920000,0.6711,2.4606,0,0,1,257,70.0,67,,58.53,69.85,29.99,30.0848,151,27180,0,1797300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 13:32:00-07:00
1759177020000,1.5659,2.908,0,0,1,257,69.6,69,,58.97,69.5,30.0,30.0949,135,24300,0,1661400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 13:17:00-07:00
1759176120000,1.5659,2.6843,0,0,1,257,69.8,69,,59.16,69.72,30.0,30.0949,120,21600,0,1539900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 13:02:00-07:00
1759175220000,0.4474,2.2369,0,0,1,257,69.6,73,4.27,60.55,69.69,30.01,30.1049,134,24120,0,1431900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 12:47:00-07:00
1759174320000,0.6711,2.4606,0,0,1,257,68.9,78,,61.75,69.16,30.01,30.1051,129,23220,0,1311300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 12:32:00-07:00
1759173420000,0.8948,2.2369,0,0,1,257,68.4,82,,62.68,68.79,30.02,30.1152,102,18360,0,1195200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 12:17:00-07:00
1759172520000,0.8948,2.2369,0,0,1,257,68.0,84,,62.98,68.0,30.02,30.1153,94,16920,0,1103400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 12:02:00-07:00
1759171620000,0.8948,2.4606,0,0,1,257,67.8,86,4.27,63.45,67.8,30.02,30.1153,112,20160,0,1018800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 11:47:00-07:00
1759170720000,0.8948,2.0132,0,0,1,257,67.8,86,,63.45,67.8,30.01,30.1053,107,19260,0,918000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 11:32:00-07:00
1759169820000,0.4474,2.2369,0,0,1,257,67.6,86,,63.26,67.6,30.01,30.1053,109,19620,0,821700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 11:17:00-07:00
1759168920000,0.6711,2.2369,0,0,1,258,67.5,86,,63.16,67.5,30.02,30.1153,101,18180,0,723600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 11:02:00-07:00
1759168020000,0.0,0.0,0,0,1,74,67.1,86,4.27,62.77,67.1,30.02,30.1154,127,22860,0,632700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 10:47:00-07:00
1759167120000,0.0,0.0,0,0,1,74,66.9,86,,62.57,66.9,30.02,30.1155,94,16920,0,518400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 10:32:00-07:00
1759166220000,0.0,0.0,0,0,1,74,66.6,87,,62.6,66.6,30.02,30.1155,97,17460,0,433800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 10:17:00-07:00
1759165320000,0.0,0.0,0,0,1,74,65.8,89,,62.46,65.8,30.03,30.1257,80,14400,0,346500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 10:02:00-07:00
1759164420000,0.0,0.0,0,0,1,74,65.1,91,4.26,62.4,65.1,30.03,30.1258,57,10260,0,274500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 09:47:00-07:00
1759163520000,0.0,0.0,0,0,1,74,64.0,92,,61.63,64.0,30.03,30.126,50,9000,0,223200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 09:32:00-07:00
1759162620000,0.0,0.0,0,0,1,74,63.0,93,,60.94,63.0,30.03,30.1262,39,7020,0,178200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 09:17:00-07:00
1759161720000,0.0,0.0,0,0,1,74,62.1,94,,60.35,62.1,30.02,30.1163,37,6660,0,143100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 09:02:00-07:00
1759160820000,0.0,0.0,0,0,1,74,61.0,95,4.25,59.56,61.0,30.02,30.1165,34,6120,0,109800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 08:47:00-07:00
1759159920000,0.0,1.1185,0,0,1,74,59.9,96,,58.76,59.9,30.02,30.1167,33,5940,0,79200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 08:32:00-07:00
1759159020000,0.0,0.0,0,0,1,74,58.8,96,,57.66,58.8,30.02,30.1169,22,3960,0,49500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 08:17:00-07:00
1759158120000,0.0,0.0,0,0,1,74,57.9,96,,56.77,57.9,30.02,30.1171,12,2160,0,29700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 08:02:00-07:00
1759157220000,0.0,0.0,0,0,1,74,57.0,97,4.24,56.16,57.0,30.01,30.1073,9,1620,0,18900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 07:47:00-07:00
1759156320000,0.0,0.0,0,0,1,74,56.7,96,,55.57,56.7,30.01,30.1073,8,1440,0,10800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 07:32:00-07:00
1759155420000,0.0,0.0,0,0,1,74,56.5,96,,55.37,56.5,30.0,30.0973,4,720,0,3600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 07:17:00-07:00
1759154520000,0.0,0.0,0,0,1,74,56.7,96,,55.57,56.7,30.0,30.0973,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 07:02:00-07:00
1759153620000,0.0,0.0,0,0,1,74,56.8,96,4.24,55.67,56.8,30.0,30.0973,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 06:47:00-07:00
1759152720000,0.0,0.0,0,0,1,74,56.7,96,,55.57,56.7,30.0,30.0973,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 06:32:00-07:00
1759151820000,0.0,0.0,0,0,1,74,56.3,95,,54.89,56.3,30.0,30.0974,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 06:17:00-07:00
1759150920000,0.0,0.0,0,0,1,74,56.1,94,,54.4,56.1,30.0,30.0974,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 06:02:00-07:00
1759150020000,0.0,0.0,0,0,1,74,56.1,94,4.24,54.4,56.1,30.0,30.0974,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 05:47:00-07:00
1759149120000,0.0,0.0,0,0,1,74,56.1,94,,54.4,56.1,29.99,30.0874,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 05:32:00-07:00
1759148220000,0.0,0.0,0,0,1,74,56.1,94,,54.4,56.1,29.99,30.0874,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 05:17:00-07:00
1759147320000,0.0,0.0,0,0,1,74,56.5,94,,54.79,56.5,29.99,30.0873,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 05:02:00-07:00
1759146420000,0.0,0.0,0,0,1,74,56.7,94,4.25,54.99,56.7,29.99,30.0872,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 04:47:00-07:00
1759145520000,0.0,0.0,0,0,1,74,56.7,94,,54.99,56.7,29.99,30.0872,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 04:32:00-07:00
1759144620000,0.0,0.0,0,0,1,74,56.8,94,,55.09,56.8,29.99,30.0872,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 04:17:00-07:00
1759143720000,0.0,0.0,0,0,1,74,56.8,94,,55.09,56.8,29.99,30.0872,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 04:02:00-07:00
1759142820000,0.0,0.0,0,0,1,74,57.0,94,,55.29,57.0,29.99,30.0872,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 03:47:00-07:00
1759141920000,0.0,0.0,0,0,1,74,57.0,93,,54.99,57.0,29.99,30.0872,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 03:32:00-07:00
1759141020000,0.0,0.0,0,0,1,74,57.0,93,,54.99,57.0,29.99,30.0872,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 03:17:00-07:00
1759140120000,0.0,0.0,0,0,1,74,57.4,93,4.25,55.39,57.4,29.99,30.0871,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 03:02:00-07:00
