dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,local_time
1758762120000,2.4606,4.0265,0,0,1,227,67.3,94,65.51,67.3,29.95,30.0452,11,1980,0,4774500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758758400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758758400000.json,2025-09-24,4.34,2025-09-24 18:02:00-07:00
1758761220000,2.4606,4.2502,0,0,1,227,67.1,93,65.0,67.1,29.95,30.0452,22,3960,0,4764600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758758400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758758400000.json,2025-09-24,,2025-09-24 17:47:00-07:00
1758760320000,1.7895,4.0265,0,0,1,227,66.9,93,64.81,66.9,29.95,30.0452,22,3960,0,4744800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758758400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758758400000.json,2025-09-24,,2025-09-24 17:32:00-07:00
1758759420000,1.7895,4.4739,0,0,1,227,66.7,94,64.92,66.7,29.96,30.0553,34,6120,0,4725000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758758400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758758400000.json,2025-09-24,,2025-09-24 17:17:00-07:00
1758758520000,1.7895,3.8028,0,0,1,227,66.7,94,64.92,66.7,29.96,30.0553,38,6840,0,4694400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758758400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758758400000.json,2025-09-24,4.36,2025-09-24 17:02:00-07:00
1758757620000,2.0132,4.2502,0,0,1,227,66.7,93,64.61,66.7,29.96,30.0553,55,9900,0,4660200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 16:47:00-07:00
1758756720000,1.3422,3.8028,0,0,1,227,67.1,93,65.0,67.1,29.96,30.0552,64,11520,0,4610700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 16:32:00-07:00
1758755820000,2.4606,5.5923,0,0,1,227,67.5,92,65.09,67.5,29.96,30.0552,72,12960,0,4553100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 16:17:00-07:00
1758754920000,2.2369,4.6976,0,0,1,228,67.8,91,65.07,67.8,29.96,30.0551,98,17640,0,4488300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,4.38,2025-09-24 16:02:00-07:00
1758754020000,2.6843,5.145,0,0,1,236,68.7,90,65.64,69.5,29.96,30.0549,116,20880,0,4400100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 15:47:00-07:00
1758753120000,1.7895,6.0397,0,0,1,229,70.0,88,66.28,70.84,29.96,30.0547,127,22860,0,4295700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 15:32:00-07:00
1758752220000,2.2369,5.816,0,0,1,217,70.2,88,66.47,71.06,29.96,30.0547,247,44460,0,4181400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 15:17:00-07:00
1758751320000,1.7895,5.145,0,0,1,217,70.5,86,66.1,71.29,29.96,30.0546,95,17100,0,3959100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,4.4,2025-09-24 15:02:00-07:00
1758750420000,1.7895,5.816,0,0,1,216,71.2,85,66.45,72.02,29.96,30.0545,131,23580,0,3873600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 14:47:00-07:00
1758749520000,2.6843,7.1582,0,0,1,221,71.8,85,67.04,72.68,29.96,30.0544,241,43380,0,3755700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 14:32:00-07:00
1758748620000,2.4606,5.5923,0,0,1,236,71.8,86,67.38,72.72,29.96,30.0544,270,48600,0,3538800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 14:17:00-07:00
1758747720000,2.2369,5.816,0,0,1,224,71.8,86,67.38,72.72,29.96,30.0544,80,14400,0,3295800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,4.38,2025-09-24 14:02:00-07:00
1758746820000,1.3422,4.2502,0,0,1,217,71.8,86,67.38,72.72,29.97,30.0644,134,24120,0,3223800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 13:47:00-07:00
1758745920000,1.5659,5.3686,0,0,1,217,71.2,88,67.46,72.16,29.97,30.0645,175,31500,0,3103200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 13:32:00-07:00
1758745020000,2.4606,6.0397,0,0,1,217,71.6,88,67.85,72.6,29.97,30.0644,106,19080,0,2945700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 13:17:00-07:00
1758744120000,1.3422,4.0265,0,0,1,217,72.1,88,68.34,73.15,29.97,30.0644,217,39060,0,2850300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,4.49,2025-09-24 13:02:00-07:00
1758743220000,2.0132,5.145,0,0,1,214,71.4,89,67.98,72.42,29.97,30.0645,643,115740,0,2655000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 12:47:00-07:00
1758742320000,2.4606,4.2502,0,0,1,198,70.9,90,67.81,71.92,29.97,30.0646,461,82980,0,2076300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 12:32:00-07:00
1758741420000,2.2369,4.0265,0,0,1,198,70.7,90,67.62,71.7,29.98,30.0746,102,18360,0,1661400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 12:17:00-07:00
1758740520000,1.7895,4.0265,0,0,1,198,70.3,91,67.54,71.31,29.99,30.0847,187,33660,0,1569600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,4.45,2025-09-24 12:02:00-07:00
1758739620000,1.5659,3.8028,0,0,1,198,70.0,92,67.56,71.02,29.99,30.0848,71,12780,0,1401300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 11:47:00-07:00
1758738720000,1.5659,3.5791,0,0,1,198,69.4,92,66.97,70.36,30.0,30.0949,83,14940,0,1337400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 11:32:00-07:00
1758737820000,0.0,2.908,0,0,1,352,69.3,92,66.87,70.25,30.0,30.095,68,12240,0,1262700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 11:17:00-07:00
1758736920000,0.0,0.0,0,0,1,354,68.9,92,66.48,69.81,29.99,30.085,85,15300,0,1201500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,4.37,2025-09-24 11:02:00-07:00
1758736020000,0.0,0.0,0,0,1,354,68.4,93,66.29,69.31,30.0,30.0951,107,19260,0,1125000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 10:47:00-07:00
1758735120000,0.0,0.0,0,0,1,354,68.2,94,66.4,69.14,29.99,30.0851,101,18180,0,1028700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 10:32:00-07:00
1758734220000,0.0,0.0,0,0,1,354,68.0,95,66.51,68.0,29.99,30.0852,90,16200,0,937800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 10:17:00-07:00
1758733320000,0.0,0.0,0,0,1,354,67.6,95,66.11,67.6,29.99,30.0852,343,61740,0,856800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,4.58,2025-09-24 10:02:00-07:00
1758732420000,0.0,0.0,0,0,1,354,67.5,97,66.62,67.5,29.98,30.0752,189,34020,0,548100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 09:47:00-07:00
1758731520000,0.0,0.0,0,0,1,354,67.1,98,66.51,67.1,29.98,30.0753,104,18720,0,378000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 09:32:00-07:00
1758730620000,0.0,0.0,0,0,1,354,67.1,99,66.81,67.1,29.98,30.0753,160,28800,0,284400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 09:17:00-07:00
1758729720000,0.0,0.0,0,0,1,354,67.1,99,66.81,67.1,29.97,30.0653,47,8460,0,140400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,4.3,2025-09-24 09:02:00-07:00
1758728820000,0.0,0.0,0,0,1,354,66.6,100,66.6,66.6,29.97,30.0653,35,6300,0,98100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 08:47:00-07:00
1758727920000,0.0,0.0,0,0,1,354,66.0,100,66.0,66.0,29.97,30.0655,26,4680,0,66600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 08:32:00-07:00
1758727020000,0.0,0.0,0,0,1,354,65.5,100,65.5,65.5,29.96,30.0555,16,2880,0,43200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 08:17:00-07:00
1758726120000,0.0,0.0,0,0,1,354,65.1,100,65.1,65.1,29.96,30.0556,15,2700,0,28800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,4.28,2025-09-24 08:02:00-07:00
1758725220000,0.0,0.0,0,0,1,354,64.9,100,64.9,64.9,29.96,30.0556,11,1980,0,15300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 07:47:00-07:00
1758724320000,0.0,0.0,0,0,1,354,64.9,100,64.9,64.9,29.96,30.0556,5,900,0,5400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 07:32:00-07:00
1758723420000,0.0,0.0,0,0,1,354,64.9,100,64.9,64.9,29.95,30.0456,1,180,0,900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 07:17:00-07:00
1758722520000,0.0,0.0,0,0,1,354,64.9,100,64.9,64.9,29.95,30.0456,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,4.28,2025-09-24 07:02:00-07:00
1758721620000,0.0,0.0,0,0,1,354,65.1,100,65.1,65.1,29.95,30.0456,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 06:47:00-07:00
1758720720000,0.0,0.0,0,0,1,354,65.1,100,65.1,65.1,29.95,30.0456,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 06:32:00-07:00
1758719820000,0.0,0.0,0,0,1,354,65.1,100,65.1,65.1,29.95,30.0456,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 06:17:00-07:00
1758718920000,0.0,0.0,0,0,1,354,65.3,100,65.3,65.3,29.94,30.0355,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,4.28,2025-09-24 06:02:00-07:00
1758718020000,0.0,0.0,0,0,1,354,65.5,100,65.5,65.5,29.94,30.0355,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 05:47:00-07:00
1758717120000,0.0,0.0,0,0,1,354,65.7,100,65.7,65.7,29.94,30.0354,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 05:32:00-07:00
1758716220000,0.0,0.0,0,0,1,354,65.8,100,65.8,65.8,29.94,30.0354,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 05:17:00-07:00
1758715320000,0.0,0.0,0,0,1,354,66.0,100,66.0,66.0,29.93,30.0253,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,4.29,2025-09-24 05:02:00-07:00
1758714420000,0.0,0.0,0,0,1,354,65.8,100,65.8,65.8,29.93,30.0254,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 04:47:00-07:00
1758713520000,0.0,0.0,0,0,1,354,65.8,100,65.8,65.8,29.93,30.0254,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 04:32:00-07:00
1758712620000,0.0,1.3422,0,0,1,354,66.0,100,66.0,66.0,29.93,30.0253,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 04:17:00-07:00
1758711720000,0.0,1.3422,0,0,1,354,66.0,100,66.0,66.0,29.93,30.0253,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,4.29,2025-09-24 04:02:00-07:00
1758710820000,0.0,0.0,0,0,1,354,66.0,100,66.0,66.0,29.92,30.0153,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 03:47:00-07:00
1758709920000,0.0,0.0,0,0,1,354,65.8,100,65.8,65.8,29.92,30.0153,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 03:32:00-07:00
1758709020000,0.0,0.0,0,0,1,354,66.0,100,66.0,66.0,29.92,30.0153,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 03:17:00-07:00
1758708120000,0.0,1.1185,0,0,1,354,65.8,100,65.8,65.8,29.91,30.0053,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,4.29,2025-09-24 03:02:00-07:00
