dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1758610020000,0.0,0.0,0,0,1,42,63.7,98,63.12,63.7,29.82,29.9154,0,0,0,4002300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758585600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758585600000.json,2025-09-22,,,2025-09-22 23:47:00-07:00
1758609120000,0.0,0.0,0,0,1,42,63.9,98,63.32,63.9,29.83,29.9254,0,0,0,4002300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758585600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758585600000.json,2025-09-22,,,2025-09-22 23:32:00-07:00
1758608220000,0.0,0.0,0,0,1,42,63.9,98,63.32,63.9,29.83,29.9254,0,0,0,4002300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758585600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758585600000.json,2025-09-22,4.32,,2025-09-22 23:17:00-07:00
1758607320000,0.0,0.0,0,0,1,42,63.7,98,63.12,63.7,29.84,29.9355,0,0,0,4002300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758585600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758585600000.json,2025-09-22,,,2025-09-22 23:02:00-07:00
1758606420000,0.0,0.0,0,0,1,42,63.7,98,63.12,63.7,29.84,29.9355,0,0,0,4002300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758585600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758585600000.json,2025-09-22,,,2025-09-22 22:47:00-07:00
1758605520000,0.0,0.0,0,0,1,42,63.7,98,63.12,63.7,29.85,29.9455,0,0,0,4002300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758585600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758585600000.json,2025-09-22,,,2025-09-22 22:32:00-07:00
1758604620000,0.0,0.0,0,0,1,42,63.7,98,63.12,63.7,29.84,29.9355,0,0,0,4002300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758585600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758585600000.json,2025-09-22,4.32,,2025-09-22 22:17:00-07:00
1758603720000,0.0,0.0,0,0,1,42,63.9,98,63.32,63.9,29.84,29.9354,0,0,0,4002300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758585600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758585600000.json,2025-09-22,,,2025-09-22 22:02:00-07:00
1758602820000,0.0,0.0,0,0,1,42,63.9,99,63.61,63.9,29.84,29.9354,0,0,0,4002300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758585600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758585600000.json,2025-09-22,,,2025-09-22 21:47:00-07:00
1758601920000,0.0,0.0,0,0,1,42,63.7,99,63.41,63.7,29.83,29.9254,0,0,0,4002300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758585600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758585600000.json,2025-09-22,,,2025-09-22 21:32:00-07:00
