dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1752302760000,0.0,1.5659,0,0,1,204,59.0,96,57.86,59.0,29.97,30.0667,0,0,27,7091100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,,,2025-07-11 23:46:00-07:00
1752301860000,0.4474,2.0132,0,0,1,204,59.0,95,57.57,59.0,29.96,30.0567,0,0,27,7091100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,,,2025-07-11 23:31:00-07:00
1752300960000,0.0,0.0,0,0,1,204,59.2,95,57.77,59.2,29.96,30.0567,0,0,27,7091100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,4.28,,2025-07-11 23:16:00-07:00
1752300060000,0.2237,2.2369,0,0,1,204,59.4,95,57.97,59.4,29.96,30.0566,0,0,27,7091100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,,,2025-07-11 23:01:00-07:00
1752299160000,0.2237,2.0132,0,0,1,204,59.4,95,57.97,59.4,29.96,30.0566,0,0,27,7091100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,,,2025-07-11 22:46:00-07:00
1752298260000,0.2237,1.7895,0,0,1,204,59.4,95,57.97,59.4,29.96,30.0566,0,0,27,7091100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,,,2025-07-11 22:31:00-07:00
1752297360000,0.0,0.0,0,0,1,204,59.2,95,57.77,59.2,29.96,30.0567,0,0,27,7091100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,4.28,,2025-07-11 22:16:00-07:00
1752296460000,0.0,1.7895,0,0,1,204,59.2,95,57.77,59.2,29.96,30.0567,0,0,27,7091100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,,,2025-07-11 22:01:00-07:00
1752295560000,0.0,0.0,0,0,1,204,59.0,95,57.57,59.0,29.96,30.0567,0,0,27,7091100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,,,2025-07-11 21:46:00-07:00
1752294660000,0.0,0.0,0,0,1,204,59.0,95,57.57,59.0,29.96,30.0567,0,0,27,7091100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,,,2025-07-11 21:31:00-07:00
1752293760000,0.0,1.1185,0,0,1,204,59.0,95,57.57,59.0,29.96,30.0567,0,0,27,7091100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,4.28,,2025-07-11 21:16:00-07:00
1752292860000,0.4474,2.6843,0,0,1,204,59.0,95,57.57,59.0,29.95,30.0467,0,0,27,7091100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,,,2025-07-11 21:01:00-07:00
1752291960000,1.1185,2.4606,0,0,1,204,59.0,95,57.57,59.0,29.95,30.0467,0,0,27,7091100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,,,2025-07-11 20:46:00-07:00
1752291060000,1.3422,2.2369,0,0,1,204,59.0,94,57.27,59.0,29.94,30.0367,0,0,27,7091100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,,,2025-07-11 20:31:00-07:00
1752290160000,1.1185,2.6843,0,0,1,204,59.0,94,57.27,59.0,29.94,30.0367,0,0,27,7091100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,4.29,,2025-07-11 20:16:00-07:00
1752289260000,1.5659,3.3554,0,0,1,204,59.4,93,57.37,59.4,29.94,30.0366,1,180,27,7091100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,,,2025-07-11 20:01:00-07:00
1752288360000,1.3422,3.5791,0,0,1,204,59.5,93,57.47,59.5,29.94,30.0366,4,720,27,7090200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,,,2025-07-11 19:46:00-07:00
1752287460000,2.0132,3.8028,0,0,1,204,59.9,92,57.57,59.9,29.94,30.0365,9,1620,27,7086600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,,,2025-07-11 19:31:00-07:00
1752286560000,1.5659,3.8028,0,0,1,204,60.6,91,57.96,60.6,29.94,30.0364,15,2700,27,7078500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,4.29,,2025-07-11 19:16:00-07:00
1752285660000,1.3422,3.3554,0,0,1,204,61.0,91,58.35,61.0,29.94,30.0363,20,3600,27,7065000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,,,2025-07-11 19:01:00-07:00
1752284760000,0.8948,3.1317,0,0,1,204,61.0,91,58.35,61.0,29.94,30.0363,27,4860,27,7047000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,,,2025-07-11 18:46:00-07:00
1752283860000,0.6711,2.6843,0,0,1,204,61.0,91,58.35,61.0,29.94,30.0363,40,7200,27,7022700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752278400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752278400000.json,2025-07-11,,,2025-07-11 18:31:00-07:00
