dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1759733220000,0.0,0.0,0,0,1,194,58.1,93,56.09,58.1,29.81,29.9064,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,,,2025-10-05 23:47:00-07:00
1759732320000,0.0,0.0,0,0,1,194,57.7,93,55.69,57.7,29.81,29.9065,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,4.32,,2025-10-05 23:32:00-07:00
1759731420000,0.0,0.0,0,0,1,194,57.7,93,55.69,57.7,29.8,29.8964,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,,,2025-10-05 23:17:00-07:00
1759730520000,0.0,0.0,0,0,1,194,57.7,93,55.69,57.7,29.8,29.8964,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,,,2025-10-05 23:02:00-07:00
1759729620000,0.0,0.0,0,0,1,194,57.9,93,55.89,57.9,29.8,29.8964,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,,,2025-10-05 22:47:00-07:00
1759728720000,0.0,0.0,0,0,1,194,57.9,93,55.89,57.9,29.8,29.8964,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,4.32,,2025-10-05 22:32:00-07:00
1759727820000,0.0,0.0,0,0,1,194,58.1,93,56.09,58.1,29.8,29.8964,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,,,2025-10-05 22:17:00-07:00
1759726920000,0.0,0.0,0,0,1,194,58.5,93,56.48,58.5,29.79,29.8863,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,,,2025-10-05 22:02:00-07:00
1759726020000,0.0,0.0,0,0,1,194,58.8,92,56.48,58.8,29.79,29.8862,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,,,2025-10-05 21:47:00-07:00
1759725120000,0.0,0.0,0,0,1,194,59.0,91,56.37,59.0,29.79,29.8862,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,4.33,,2025-10-05 21:32:00-07:00
1759724220000,0.0,0.0,0,0,1,194,59.0,89,55.76,59.0,29.78,29.8761,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,,,2025-10-05 21:17:00-07:00
1759723320000,0.0,0.0,0,0,1,194,59.2,88,55.65,59.2,29.77,29.8661,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,,,2025-10-05 21:02:00-07:00
1759722420000,0.0,0.0,0,0,1,194,59.5,88,55.94,59.5,29.77,29.866,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,,,2025-10-05 20:47:00-07:00
1759721520000,0.0,0.0,0,0,1,194,60.1,88,56.53,60.1,29.77,29.8659,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,4.33,,2025-10-05 20:32:00-07:00
1759720620000,0.0,0.0,0,0,1,194,60.6,88,57.02,60.6,29.77,29.8658,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,,,2025-10-05 20:17:00-07:00
1759719720000,0.0,0.0,0,0,1,194,61.2,87,57.3,61.2,29.77,29.8657,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,,,2025-10-05 20:02:00-07:00
1759718820000,0.0,0.0,0,0,1,194,61.7,87,57.79,61.7,29.77,29.8656,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,,,2025-10-05 19:47:00-07:00
1759717920000,0.0,0.0,0,0,1,194,62.2,87,58.28,62.2,29.77,29.8655,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,4.34,,2025-10-05 19:32:00-07:00
1759717020000,0.0,0.0,0,0,1,194,62.8,86,58.55,62.8,29.77,29.8654,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,,,2025-10-05 19:17:00-07:00
1759716120000,0.0,0.0,0,0,1,194,63.5,86,59.23,63.5,29.77,29.8653,0,0,0,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759708800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759708800000.json,2025-10-05,,,2025-10-05 19:02:00-07:00
