dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1753425960000,0.0,0.0,0,0,1,221,60.4,87,56.51,60.4,30.04,30.1367,0,0,694,7873200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,,,2025-07-24 23:46:00-07:00
1753425060000,0.0,0.0,0,0,1,221,60.8,85,56.26,60.8,30.04,30.1366,0,0,694,7873200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,,,2025-07-24 23:31:00-07:00
1753424160000,0.0,0.0,0,0,1,221,61.0,82,55.46,61.0,30.04,30.1366,0,0,694,7873200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,4.28,,2025-07-24 23:16:00-07:00
1753423260000,0.0,0.0,0,0,1,221,61.5,80,55.27,61.5,30.04,30.1365,0,0,694,7873200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,,,2025-07-24 23:01:00-07:00
1753422360000,0.0,0.0,0,0,1,221,62.4,79,55.8,62.4,30.04,30.1363,0,0,694,7873200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,,,2025-07-24 22:46:00-07:00
1753421460000,0.0,0.0,0,0,1,221,63.1,78,56.12,63.1,30.04,30.1362,0,0,694,7873200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,,,2025-07-24 22:31:00-07:00
1753420560000,0.0,0.0,0,0,1,221,63.5,77,56.16,63.5,30.04,30.1361,0,0,694,7873200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,4.29,,2025-07-24 22:16:00-07:00
1753419660000,0.0,0.0,0,0,1,221,63.3,79,56.67,63.3,30.03,30.1261,0,0,694,7873200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,,,2025-07-24 22:01:00-07:00
1753418760000,0.0,0.0,0,0,1,221,63.1,81,57.17,63.1,30.03,30.1262,0,0,694,7873200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,,,2025-07-24 21:46:00-07:00
1753417860000,0.0,0.0,0,0,1,221,63.0,82,57.41,63.0,30.03,30.1262,0,0,694,7873200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,,,2025-07-24 21:31:00-07:00
1753416960000,0.0,0.0,0,0,1,221,63.1,83,57.85,63.1,30.02,30.1161,0,0,694,7873200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,4.29,,2025-07-24 21:16:00-07:00
1753416060000,0.0,0.0,0,0,1,221,63.5,85,58.91,63.5,30.02,30.1161,0,0,694,7873200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,,,2025-07-24 21:01:00-07:00
1753415160000,0.0,0.0,0,0,1,221,63.9,83,58.63,63.9,30.02,30.116,0,0,694,7873200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,,,2025-07-24 20:46:00-07:00
1753414260000,0.0,1.1185,0,0,1,221,64.6,83,59.31,64.6,30.02,30.1159,0,0,694,7873200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,,,2025-07-24 20:31:00-07:00
1753413360000,0.0,0.0,0,0,1,221,65.1,82,59.46,65.1,30.02,30.1158,0,0,694,7873200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,4.3,,2025-07-24 20:16:00-07:00
1753412460000,0.0,0.0,0,0,1,221,65.5,81,59.51,65.5,30.02,30.1157,1,180,694,7873200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,,,2025-07-24 20:01:00-07:00
1753411560000,1.1185,2.6843,0,0,1,221,66.0,81,60.0,66.0,30.03,30.1256,3,540,694,7872300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,,,2025-07-24 19:46:00-07:00
1753410660000,0.8948,2.6843,0,0,1,221,66.2,80,59.84,66.2,30.03,30.1256,6,1080,694,7869600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,,,2025-07-24 19:31:00-07:00
1753409760000,1.3422,2.4606,0,0,1,221,66.2,81,60.19,66.2,30.03,30.1256,10,1800,694,7864200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,4.31,,2025-07-24 19:16:00-07:00
1753408860000,1.5659,2.908,0,0,1,221,67.1,80,60.72,67.1,30.03,30.1254,13,2340,694,7855200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,,,2025-07-24 19:01:00-07:00
1753407960000,2.0132,2.908,0,0,1,221,68.2,74,59.59,68.2,30.03,30.1252,16,2880,694,7843500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,,,2025-07-24 18:46:00-07:00
1753407060000,1.5659,2.908,0,0,1,221,68.0,72,58.63,68.0,30.03,30.1253,19,3420,694,7829100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,,,2025-07-24 18:31:00-07:00
1753406160000,0.6711,2.4606,0,0,1,221,67.3,76,59.47,67.3,30.03,30.1254,23,4140,694,7812000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,4.3,,2025-07-24 18:16:00-07:00
1753405260000,1.1185,3.5791,0,0,1,221,66.7,78,59.62,66.7,30.04,30.1356,31,5580,694,7791300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753401600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753401600000.json,2025-07-24,,,2025-07-24 18:01:00-07:00
