dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,lastRain,local_time
1761448620000,0.0,0.0,0,0,1,225,57.4,91,,54.79,57.4,29.99,30.0871,0,0,73,5203800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761436800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761436800000.json,2025-10-25,,2025-10-25 20:17:00-07:00
1761447720000,0.0,0.0,0,0,1,225,57.9,90,,54.98,57.9,29.99,30.087,0,0,73,5203800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761436800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761436800000.json,2025-10-25,,2025-10-25 20:02:00-07:00
1761446820000,0.0,0.0,0,0,1,225,58.6,90,4.33,55.67,58.6,30.0,30.0969,0,0,73,5203800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761436800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761436800000.json,2025-10-25,,2025-10-25 19:47:00-07:00
1761445920000,0.0,0.0,0,0,1,225,59.2,90,,56.27,59.2,30.0,30.0968,0,0,73,5203800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761436800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761436800000.json,2025-10-25,,2025-10-25 19:32:00-07:00
1761445020000,0.0,0.0,0,0,1,225,59.7,89,,56.45,59.7,29.99,30.0867,0,0,73,5203800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761436800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761436800000.json,2025-10-25,,2025-10-25 19:17:00-07:00
1761444120000,0.0,0.0,0,0,1,225,60.3,88,,56.73,60.3,29.99,30.0866,0,0,73,5203800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761436800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761436800000.json,2025-10-25,,2025-10-25 19:02:00-07:00
1761443220000,0.0,0.0,0,0,1,225,60.8,87,4.34,56.9,60.8,29.99,30.0865,0,0,73,5203800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761436800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761436800000.json,2025-10-25,,2025-10-25 18:47:00-07:00
1761442320000,0.0,0.0,0,0,1,225,61.3,86,,57.07,61.3,29.98,30.0764,0,0,73,5203800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761436800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761436800000.json,2025-10-25,,2025-10-25 18:32:00-07:00
1761441420000,0.0,0.0,0,0,1,225,62.1,84,,57.2,62.1,29.98,30.0762,0,0,73,5203800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761436800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761436800000.json,2025-10-25,,2025-10-25 18:17:00-07:00
1761440520000,0.0,0.0,0,0,1,225,62.6,83,,57.36,62.6,29.98,30.0761,2,360,73,5203800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761436800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761436800000.json,2025-10-25,,2025-10-25 18:02:00-07:00
1761439620000,0.0,0.0,0,0,1,225,63.1,83,4.34,57.85,63.1,29.99,30.0861,5,900,73,5202000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761436800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761436800000.json,2025-10-25,,2025-10-25 17:47:00-07:00
1761438720000,0.0,0.0,0,0,1,225,63.5,82,,57.9,63.5,29.99,30.086,10,1800,73,5197500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761436800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761436800000.json,2025-10-25,,2025-10-25 17:32:00-07:00
1761437820000,0.0,0.0,0,0,1,225,63.9,81,,57.95,63.9,29.99,30.0859,11,1980,73,5188500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761436800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761436800000.json,2025-10-25,,2025-10-25 17:17:00-07:00
1761436920000,0.0,0.0,0,0,1,225,63.9,81,,57.95,63.9,29.99,30.0859,17,3060,73,5178600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761436800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761436800000.json,2025-10-25,,2025-10-25 17:02:00-07:00
1761436020000,0.2237,1.5659,0,0,1,225,63.7,82,4.36,58.1,63.7,29.99,30.0859,19,3420,73,5163300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 16:47:00-07:00
1761435120000,1.5659,3.1317,0,0,1,225,63.9,81,,57.95,63.9,29.99,30.0859,24,4320,73,5146200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 16:32:00-07:00
1761434220000,1.1185,3.1317,0,0,1,225,63.9,81,,57.95,63.9,29.99,30.0859,56,10080,73,5124600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 16:17:00-07:00
1761433320000,2.0132,3.1317,0,0,1,225,63.9,81,,57.95,63.9,29.99,30.0859,223,40140,73,5074200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 16:02:00-07:00
1761432420000,2.0132,3.8028,0,0,1,225,64.0,80,4.38,57.7,64.0,30.0,30.0959,142,25560,73,4873500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 15:47:00-07:00
1761431520000,1.7895,3.8028,0,0,1,225,64.0,80,,57.7,64.0,30.0,30.0959,100,18000,73,4745700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 15:32:00-07:00
1761430620000,2.0132,3.1317,0,0,1,225,64.2,79,,57.55,64.2,30.0,30.0959,44,7920,73,4655700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 15:17:00-07:00
1761429720000,1.5659,3.8028,0,0,1,225,64.8,78,,57.77,64.8,30.0,30.0958,64,11520,73,4616100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 15:02:00-07:00
1761428820000,1.3422,3.8028,0,0,1,225,65.5,77,4.47,58.09,65.5,30.0,30.0956,72,12960,73,4558500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 14:47:00-07:00
1761427920000,2.0132,3.8028,0,0,1,225,65.7,76,,57.92,65.7,30.0,30.0956,266,47880,73,4493700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 14:32:00-07:00
1761427020000,2.2369,4.2502,0,0,1,225,66.0,74,,57.47,66.0,30.0,30.0956,390,70200,73,4254300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 14:17:00-07:00
1761426120000,1.1185,3.5791,0,0,1,225,66.2,74,,57.66,66.2,30.0,30.0955,532,95760,73,3903300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 14:02:00-07:00
1761425220000,2.6843,4.0265,0,0,1,229,66.4,74,4.68,57.85,66.4,30.01,30.1055,591,106380,73,3424500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 13:47:00-07:00
1761424320000,1.3422,3.1317,0,0,1,230,66.4,75,,58.23,66.4,30.01,30.1055,610,109800,73,2892600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 13:32:00-07:00
1761423420000,0.4474,2.6843,0,0,1,238,65.3,78,,58.26,65.3,30.01,30.1057,530,95400,73,2343600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 13:17:00-07:00
1761422520000,0.8948,3.1317,0,0,1,238,64.6,80,,58.28,64.6,30.03,30.1259,438,78840,73,1866600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 13:02:00-07:00
1761421620000,1.3422,3.1317,0,0,1,238,64.2,80,4.57,57.9,64.2,30.04,30.136,190,34200,73,1472400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 12:47:00-07:00
1761420720000,1.7895,4.0265,0,0,1,238,64.0,81,,58.05,64.0,30.04,30.136,99,17820,73,1301400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 12:32:00-07:00
1761419820000,1.3422,3.5791,0,0,1,238,63.9,82,,58.29,63.9,30.04,30.1361,173,31140,73,1212300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 12:17:00-07:00
1761418920000,1.5659,3.1317,0,0,1,238,63.7,82,,58.1,63.7,30.04,30.1361,208,37440,73,1056600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 12:02:00-07:00
1761418020000,1.1185,3.5791,0,0,1,239,63.0,83,4.38,57.75,63.0,30.05,30.1463,145,26100,73,869400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 11:47:00-07:00
1761417120000,0.0,0.0,0,0,1,57,62.2,84,,57.3,62.2,30.06,30.1564,142,25560,73,738900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 11:32:00-07:00
1761416220000,0.0,0.0,0,0,1,57,62.1,85,,57.53,62.1,30.06,30.1565,92,16560,73,611100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 11:17:00-07:00
1761415320000,0.0,0.0,0,0,1,57,61.7,86,,57.47,61.7,30.07,30.1666,103,18540,73,528300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 11:02:00-07:00
1761414420000,0.0,0.0,0,0,1,57,61.2,87,4.28,57.3,61.2,30.06,30.1566,93,16740,73,435600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 10:47:00-07:00
1761413520000,0.0,0.0,0,0,1,57,60.6,90,,57.65,60.6,30.06,30.1567,87,15660,0,78300,,,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,2025-10-14T14:47:00.000Z,2025-10-25 10:32:00-07:00
1761412620000,0.0,0.0,0,0,1,57,60.1,93,,58.07,60.1,30.06,30.1568,63,11340,237,273600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 10:17:00-07:00
1761411720000,0.0,0.0,0,0,1,57,59.5,94,,57.77,59.5,30.07,30.167,54,9720,145,216900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 10:02:00-07:00
1761410820000,0.0,0.0,0,0,1,57,59.0,96,4.28,57.86,59.0,30.07,30.1671,37,6660,120,168300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 09:47:00-07:00
1761409920000,0.0,0.0,0,0,1,57,58.8,97,,57.95,58.8,30.07,30.1671,40,7200,104,135000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 09:32:00-07:00
1761409020000,0.0,0.0,0,0,1,57,58.5,99,,58.22,58.5,30.06,30.1571,31,5580,104,99000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 09:17:00-07:00
1761408120000,0.0,0.0,0,0,1,57,58.3,99,,58.02,58.3,30.06,30.1572,25,4500,104,71100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 09:02:00-07:00
1761407220000,0.0,0.0,0,0,1,57,58.1,99,4.27,57.82,58.1,30.05,30.1472,21,3780,104,48600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 08:47:00-07:00
1761406320000,0.0,0.0,0,0,1,57,57.9,100,,57.9,57.9,30.05,30.1472,16,2880,92,29700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 08:32:00-07:00
1761405420000,0.0,0.0,0,0,1,57,57.7,100,,57.7,57.7,30.04,30.1372,9,1620,87,15300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 08:17:00-07:00
1761404520000,0.0,0.0,0,0,1,57,57.6,100,,57.6,57.6,30.04,30.1372,5,900,87,7200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 08:02:00-07:00
1761403620000,0.0,0.0,0,0,1,57,57.6,100,4.26,57.6,57.6,30.03,30.1272,3,540,87,2700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 07:47:00-07:00
1761402720000,0.0,0.0,0,0,1,57,57.4,100,,57.4,57.4,30.03,30.1272,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 07:32:00-07:00
1761401820000,0.0,0.0,0,0,1,57,57.2,100,,57.2,57.2,30.03,30.1273,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 07:17:00-07:00
1761400920000,0.0,0.0,0,0,1,57,57.0,100,,57.0,57.0,30.03,30.1273,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 07:02:00-07:00
1761400020000,0.0,1.3422,0,0,1,57,56.8,100,4.27,56.8,56.8,30.03,30.1274,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 06:47:00-07:00
1761399120000,0.0,1.3422,0,0,1,57,56.8,100,,56.8,56.8,30.02,30.1173,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 06:32:00-07:00
1761398220000,0.2237,1.3422,0,0,1,57,57.0,100,,57.0,57.0,30.02,30.1173,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 06:17:00-07:00
1761397320000,0.0,1.3422,0,0,1,57,57.6,100,,57.6,57.6,30.01,30.1071,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 06:02:00-07:00
1761396420000,0.0,1.3422,0,0,1,57,57.9,100,4.27,57.9,57.9,30.01,30.1071,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 05:47:00-07:00
1761395520000,0.0,0.0,0,0,1,57,57.9,100,,57.9,57.9,30.0,30.097,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 05:32:00-07:00
1761394620000,0.0,0.0,0,0,1,57,57.7,100,,57.7,57.7,30.0,30.0971,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 05:17:00-07:00
1761393720000,0.0,0.0,0,0,1,57,57.6,100,,57.6,57.6,30.0,30.0971,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 05:02:00-07:00
1761392820000,0.0,0.0,0,0,1,57,57.2,100,4.27,57.2,57.2,30.0,30.0972,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 04:47:00-07:00
1761391920000,0.0,1.1185,0,0,1,57,57.0,100,,57.0,57.0,29.99,30.0872,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 04:32:00-07:00
1761391020000,1.3422,2.908,0,0,1,57,56.8,100,,56.8,56.8,29.99,30.0872,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 04:17:00-07:00
1761390120000,1.5659,2.908,0,0,1,57,56.7,100,,56.7,56.7,29.99,30.0872,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 04:02:00-07:00
1761389220000,1.5659,3.1317,0,0,1,57,56.3,99,4.28,56.02,56.3,29.99,30.0873,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 03:47:00-07:00
1761388320000,1.7895,2.6843,0,0,1,57,56.3,99,,56.02,56.3,29.99,30.0873,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 03:32:00-07:00
1761387420000,1.1185,2.6843,0,0,1,57,56.8,99,,56.52,56.8,30.0,30.0973,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 03:17:00-07:00
1761386520000,0.4474,2.4606,0,0,1,57,57.2,99,,56.92,57.2,30.0,30.0972,0,0,87,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761350400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761350400000.json,2025-10-25,,2025-10-25 03:02:00-07:00
