dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,feelsLike,dewPoint,passkey,time,loc,date,batt1volts,local_time
1742193900000,0.4474,2.2369,0,0,1,191,50.2,91,30.14,30.239,0,0,0,6516900,America/Los_Angeles,True,50.2,47.67,184b25e1e4b0679445bdc4f9f9a9c3f0,1742169600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1742169600000.json,2025-03-16,,2025-03-16 23:45:00-07:00
1742193000000,0.0,0.0,0,0,1,191,50.5,92,30.14,30.2389,0,0,0,6516900,America/Los_Angeles,True,50.5,48.26,184b25e1e4b0679445bdc4f9f9a9c3f0,1742169600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1742169600000.json,2025-03-16,,2025-03-16 23:30:00-07:00
1742192100000,0.0,0.0,0,0,1,191,50.7,92,30.14,30.2389,0,0,0,6516900,America/Los_Angeles,True,50.7,48.46,184b25e1e4b0679445bdc4f9f9a9c3f0,1742169600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1742169600000.json,2025-03-16,,2025-03-16 23:15:00-07:00
1742191200000,0.0,0.0,0,0,1,191,50.9,90,30.15,30.2489,0,0,0,6516900,America/Los_Angeles,True,50.9,48.07,184b25e1e4b0679445bdc4f9f9a9c3f0,1742169600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1742169600000.json,2025-03-16,4.01,2025-03-16 23:00:00-07:00
1742189400000,0.0,0.0,0,0,1,191,51.6,88,30.15,30.2487,0,0,0,6516900,America/Los_Angeles,True,51.6,48.16,184b25e1e4b0679445bdc4f9f9a9c3f0,1742169600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1742169600000.json,2025-03-16,,2025-03-16 22:30:00-07:00
1742188500000,0.0,0.0,0,0,1,191,51.8,86,30.15,30.2487,0,0,0,6516900,America/Los_Angeles,True,51.8,47.75,184b25e1e4b0679445bdc4f9f9a9c3f0,1742169600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1742169600000.json,2025-03-16,,2025-03-16 22:15:00-07:00
1742186700000,0.8948,2.2369,0,0,1,191,52.0,87,30.14,30.2386,0,0,0,6516900,America/Los_Angeles,True,52.0,48.25,184b25e1e4b0679445bdc4f9f9a9c3f0,1742169600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1742169600000.json,2025-03-16,,2025-03-16 21:45:00-07:00
1742184900000,0.0,1.5659,0,0,1,191,52.3,86,30.14,30.2386,0,0,0,6516900,America/Los_Angeles,True,52.3,48.24,184b25e1e4b0679445bdc4f9f9a9c3f0,1742169600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1742169600000.json,2025-03-16,,2025-03-16 21:15:00-07:00
1742184000000,0.0,0.0,0,0,1,191,52.5,87,30.14,30.2385,0,0,0,6516900,America/Los_Angeles,True,52.5,48.74,184b25e1e4b0679445bdc4f9f9a9c3f0,1742169600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1742169600000.json,2025-03-16,4.01,2025-03-16 21:00:00-07:00
1742182200000,0.0,0.0,0,0,1,191,53.2,88,30.15,30.2484,0,0,0,6516900,America/Los_Angeles,True,53.2,49.74,184b25e1e4b0679445bdc4f9f9a9c3f0,1742169600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1742169600000.json,2025-03-16,,2025-03-16 20:30:00-07:00
