dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1754808420000,0.0,1.3422,0,0,1,236,60.8,94,59.06,60.8,29.88,29.9761,0,0,342,5525100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754784000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754784000000.json,2025-08-09,,,2025-08-09 23:47:00-07:00
1754807520000,0.8948,1.5659,0,0,1,236,60.8,94,59.06,60.8,29.88,29.9761,0,0,342,5525100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754784000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754784000000.json,2025-08-09,,,2025-08-09 23:32:00-07:00
1754806620000,0.4474,2.0132,0,0,1,236,60.6,94,58.86,60.6,29.88,29.9762,0,0,342,5525100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754784000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754784000000.json,2025-08-09,,,2025-08-09 23:17:00-07:00
1754805720000,0.0,0.0,0,0,1,236,60.6,94,58.86,60.6,29.88,29.9762,0,0,342,5525100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754784000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754784000000.json,2025-08-09,4.33,,2025-08-09 23:02:00-07:00
1754804820000,0.0,0.0,0,0,1,236,60.6,94,58.86,60.6,29.88,29.9762,0,0,342,5525100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754784000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754784000000.json,2025-08-09,,,2025-08-09 22:47:00-07:00
1754803920000,0.0,1.1185,0,0,1,236,60.4,94,58.66,60.4,29.88,29.9762,0,0,342,5525100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754784000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754784000000.json,2025-08-09,,,2025-08-09 22:32:00-07:00
1754803020000,0.0,0.0,0,0,1,236,60.3,95,58.86,60.3,29.88,29.9762,0,0,342,5525100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754784000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754784000000.json,2025-08-09,,,2025-08-09 22:17:00-07:00
1754802120000,0.0,0.0,0,0,1,236,59.7,94,57.97,59.7,29.89,29.9864,0,0,342,5525100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754784000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754784000000.json,2025-08-09,4.33,,2025-08-09 22:02:00-07:00
1754801220000,0.0,1.1185,0,0,1,236,59.5,93,57.47,59.5,29.89,29.9864,0,0,342,5525100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754784000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754784000000.json,2025-08-09,,,2025-08-09 21:47:00-07:00
1754800320000,0.0,0.0,0,0,1,236,59.5,93,57.47,59.5,29.88,29.9764,0,0,342,5525100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754784000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754784000000.json,2025-08-09,,,2025-08-09 21:32:00-07:00
1754799420000,0.0,0.0,0,0,1,236,59.9,93,57.87,59.9,29.88,29.9763,0,0,342,5525100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754784000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754784000000.json,2025-08-09,,,2025-08-09 21:17:00-07:00
