dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1752129960000,0.0,1.5659,0,0,1,180,61.9,88,58.3,61.9,29.93,30.0261,0,0,71,7997400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752105600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752105600000.json,2025-07-09,,,2025-07-09 23:46:00-07:00
1752129060000,0.0,0.0,0,0,1,180,62.2,89,58.91,62.2,29.94,30.0361,0,0,71,7997400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752105600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752105600000.json,2025-07-09,,,2025-07-09 23:31:00-07:00
1752128160000,0.0,0.0,0,0,1,180,62.4,88,58.8,62.4,29.94,30.036,0,0,71,7997400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752105600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752105600000.json,2025-07-09,4.26,,2025-07-09 23:16:00-07:00
1752127260000,0.0,1.1185,0,0,1,180,62.4,87,58.48,62.4,29.94,30.036,0,0,71,7997400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752105600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752105600000.json,2025-07-09,,,2025-07-09 23:01:00-07:00
1752126360000,0.0,0.8948,0,0,1,180,62.8,87,58.87,62.8,29.94,30.0359,0,0,71,7997400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752105600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752105600000.json,2025-07-09,,,2025-07-09 22:46:00-07:00
1752125460000,0.2237,1.3422,0,0,1,180,63.0,86,58.74,63.0,29.94,30.0359,0,0,71,7997400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752105600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752105600000.json,2025-07-09,,,2025-07-09 22:31:00-07:00
1752124560000,0.0,1.1185,0,0,1,180,63.3,85,58.71,63.3,29.94,30.0359,0,0,71,7997400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752105600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752105600000.json,2025-07-09,4.26,,2025-07-09 22:16:00-07:00
1752123660000,0.0,0.0,0,0,1,180,63.5,85,58.91,63.5,29.94,30.0358,0,0,71,7997400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752105600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752105600000.json,2025-07-09,,,2025-07-09 22:01:00-07:00
1752122760000,0.0,0.0,0,0,1,180,63.7,84,58.77,63.7,29.94,30.0358,0,0,71,7997400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752105600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752105600000.json,2025-07-09,,,2025-07-09 21:46:00-07:00
1752121860000,0.0,0.0,0,0,1,180,63.9,84,58.97,63.9,29.94,30.0357,0,0,71,7997400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752105600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752105600000.json,2025-07-09,,,2025-07-09 21:31:00-07:00
1752120960000,0.0,1.3422,0,0,1,180,64.0,83,58.73,64.0,29.94,30.0357,0,0,71,7997400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752105600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752105600000.json,2025-07-09,4.25,,2025-07-09 21:16:00-07:00
1752120060000,0.0,1.1185,0,0,1,180,64.0,82,58.39,64.0,29.94,30.0357,0,0,71,7997400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752105600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752105600000.json,2025-07-09,,,2025-07-09 21:01:00-07:00
