dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1754203620000,0.0,0.0,0,0,1,212,59.7,94,57.97,59.7,30.02,30.1168,0,0,113,7104600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,,,2025-08-02 23:47:00-07:00
1754202720000,0.0,0.0,0,0,1,212,60.1,94,58.37,60.1,30.03,30.1267,0,0,113,7104600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,,,2025-08-02 23:32:00-07:00
1754201820000,0.0,0.0,0,0,1,212,60.4,94,58.66,60.4,30.02,30.1166,0,0,113,7104600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,,,2025-08-02 23:17:00-07:00
1754200920000,0.0,0.0,0,0,1,212,60.4,94,58.66,60.4,30.02,30.1166,0,0,113,7104600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,4.3,,2025-08-02 23:02:00-07:00
1754200020000,0.0,0.0,0,0,1,212,60.4,93,58.36,60.4,30.02,30.1166,0,0,113,7104600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,,,2025-08-02 22:47:00-07:00
1754199120000,0.0,0.0,0,0,1,212,60.4,93,58.36,60.4,30.02,30.1166,0,0,113,7104600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,,,2025-08-02 22:32:00-07:00
1754198220000,0.0,0.0,0,0,1,212,60.6,93,58.56,60.6,30.02,30.1166,0,0,113,7104600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,,,2025-08-02 22:17:00-07:00
1754197320000,0.0,0.0,0,0,1,212,60.8,93,58.76,60.8,30.02,30.1166,0,0,113,7104600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,4.29,,2025-08-02 22:02:00-07:00
1754196420000,0.0,0.0,0,0,1,212,60.6,92,58.26,60.6,30.02,30.1166,0,0,113,7104600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,,,2025-08-02 21:47:00-07:00
1754195520000,0.0,0.0,0,0,1,212,60.6,92,58.26,60.6,30.02,30.1166,0,0,113,7104600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,,,2025-08-02 21:32:00-07:00
1754194620000,0.0,0.0,0,0,1,212,60.4,92,58.06,60.4,30.01,30.1066,0,0,113,7104600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,,,2025-08-02 21:17:00-07:00
1754193720000,0.0,0.0,0,0,1,212,60.4,91,57.76,60.4,30.01,30.1066,0,0,113,7104600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,4.3,,2025-08-02 21:02:00-07:00
1754192820000,0.0,0.0,0,0,1,212,60.6,91,57.96,60.6,30.01,30.1066,0,0,113,7104600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,,,2025-08-02 20:47:00-07:00
1754191920000,0.0,0.0,0,0,1,212,60.6,91,57.96,60.6,30.01,30.1066,0,0,113,7104600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,,,2025-08-02 20:32:00-07:00
1754191020000,0.0,0.0,0,0,1,212,60.8,90,57.85,60.8,30.01,30.1065,0,0,113,7104600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,,,2025-08-02 20:17:00-07:00
1754190120000,0.0,0.0,0,0,1,212,60.8,90,57.85,60.8,30.01,30.1065,0,0,113,7104600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,4.32,,2025-08-02 20:02:00-07:00
1754189220000,0.0,0.0,0,0,1,212,60.8,91,58.15,60.8,30.01,30.1065,3,540,113,7104600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,,,2025-08-02 19:47:00-07:00
1754188320000,0.0,0.0,0,0,1,212,60.6,91,57.96,60.6,30.01,30.1066,7,1260,113,7101900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,,,2025-08-02 19:32:00-07:00
1754187420000,0.6711,2.2369,0,0,1,212,60.6,92,58.26,60.6,30.01,30.1066,12,2160,113,7095600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,,,2025-08-02 19:17:00-07:00
1754186520000,1.5659,2.2369,0,0,1,212,61.0,91,58.35,61.0,30.01,30.1065,17,3060,113,7084800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754179200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754179200000.json,2025-08-02,4.33,,2025-08-02 19:02:00-07:00
