dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1753339560000,0.0,0.0,0,0,1,210,57.9,86,53.74,57.9,30.06,30.1572,0,0,840,4581900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753315200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753315200000.json,2025-07-23,,,2025-07-23 23:46:00-07:00
1753338660000,0.0,0.0,0,0,1,210,58.5,86,54.32,58.5,30.06,30.1571,0,0,840,4581900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753315200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753315200000.json,2025-07-23,,,2025-07-23 23:31:00-07:00
1753337760000,0.0,0.0,0,0,1,210,59.2,87,55.33,59.2,30.06,30.157,0,0,840,4581900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753315200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753315200000.json,2025-07-23,4.27,,2025-07-23 23:16:00-07:00
1753336860000,0.0,0.0,0,0,1,210,59.7,88,56.14,59.7,30.06,30.1569,0,0,840,4581900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753315200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753315200000.json,2025-07-23,,,2025-07-23 23:01:00-07:00
1753335960000,0.2237,1.5659,0,0,1,210,60.3,88,56.73,60.3,30.06,30.1568,0,0,840,4581900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753315200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753315200000.json,2025-07-23,,,2025-07-23 22:46:00-07:00
1753335060000,0.4474,2.2369,0,0,1,210,60.8,87,56.9,60.8,30.06,30.1567,0,0,840,4581900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753315200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753315200000.json,2025-07-23,,,2025-07-23 22:31:00-07:00
1753334160000,0.0,0.0,0,0,1,210,61.5,87,57.59,61.5,30.05,30.1465,0,0,840,4581900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753315200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753315200000.json,2025-07-23,4.28,,2025-07-23 22:16:00-07:00
1753333260000,0.0,0.0,0,0,1,210,61.9,86,57.66,61.9,30.05,30.1465,0,0,840,4581900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753315200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753315200000.json,2025-07-23,,,2025-07-23 22:01:00-07:00
1753332360000,0.4474,1.3422,0,0,1,210,61.7,87,57.79,61.7,30.05,30.1465,0,0,840,4581900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753315200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753315200000.json,2025-07-23,,,2025-07-23 21:46:00-07:00
1753331460000,0.0,0.0,0,0,1,210,61.3,88,57.71,61.3,30.05,30.1466,0,0,840,4581900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753315200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753315200000.json,2025-07-23,,,2025-07-23 21:31:00-07:00
1753330560000,0.0,0.0,0,0,1,210,61.2,89,57.93,61.2,30.04,30.1366,0,0,840,4581900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753315200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753315200000.json,2025-07-23,4.29,,2025-07-23 21:16:00-07:00
1753329660000,0.0,0.0,0,0,1,210,61.3,89,58.03,61.3,30.04,30.1365,0,0,840,4581900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753315200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753315200000.json,2025-07-23,,,2025-07-23 21:01:00-07:00
1753328760000,0.0,0.0,0,0,1,210,61.9,88,58.3,61.9,30.04,30.1364,0,0,840,4581900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753315200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753315200000.json,2025-07-23,,,2025-07-23 20:46:00-07:00
1753327860000,0.0,0.0,0,0,1,210,62.2,87,58.28,62.2,30.04,30.1364,0,0,840,4581900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753315200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753315200000.json,2025-07-23,,,2025-07-23 20:31:00-07:00
1753326960000,0.0,0.0,0,0,1,210,62.6,86,58.35,62.6,30.04,30.1363,0,0,840,4581900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753315200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753315200000.json,2025-07-23,4.29,,2025-07-23 20:16:00-07:00
1753326060000,0.0,1.5659,0,0,1,210,63.0,86,58.74,63.0,30.04,30.1362,1,180,840,4581900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753315200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753315200000.json,2025-07-23,,,2025-07-23 20:01:00-07:00
1753325160000,0.0,1.3422,0,0,1,210,63.1,86,58.84,63.1,30.04,30.1362,3,540,840,4581000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753315200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753315200000.json,2025-07-23,,,2025-07-23 19:46:00-07:00
