dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,feelsLike,dewPoint,passkey,time,loc,date,batt1volts,local_time
1741247100000,0.8948,3.5791,0.0,0,1,346,48.2,75,29.9,29.9986,0,0,0,1161000,America/Los_Angeles,True,48.2,40.65,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,,2025-03-05 23:45:00-08:00
1741246200000,0.0,2.908,0.0,0,1,346,48.6,76,29.9,29.9985,0,0,0,1161000,America/Los_Angeles,True,48.6,41.38,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,,2025-03-05 23:30:00-08:00
1741245300000,0.2237,3.1317,0.0,0,1,346,48.6,78,29.9,29.9985,0,0,0,1161000,America/Los_Angeles,True,48.6,42.06,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,4.04,2025-03-05 23:15:00-08:00
1741244400000,0.0,3.1317,0.0,0,1,346,48.7,78,29.9,29.9985,0,0,0,1161000,America/Los_Angeles,True,48.7,42.15,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,,2025-03-05 23:00:00-08:00
1741243500000,0.0,1.7895,0.0,0,1,346,49.3,77,29.9,29.9984,0,0,0,1161000,America/Los_Angeles,True,49.3,42.4,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,,2025-03-05 22:45:00-08:00
1741242600000,0.8948,4.0265,0.0,0,1,331,49.8,77,29.9,29.9983,0,0,0,1161000,America/Los_Angeles,True,49.8,42.88,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,,2025-03-05 22:30:00-08:00
1741241700000,1.1185,3.1317,0.0,0,1,327,50.2,78,29.91,30.0082,0,0,0,1161000,America/Los_Angeles,True,50.2,43.61,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,4.04,2025-03-05 22:15:00-08:00
1741240800000,0.2237,2.2369,0.0,0,1,11,50.9,79,29.91,30.0081,0,0,0,1161000,America/Los_Angeles,True,50.9,44.62,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,,2025-03-05 22:00:00-08:00
1741239900000,0.6711,5.145,0.0,0,1,238,51.6,81,29.91,30.008,0,0,0,1161000,America/Los_Angeles,True,51.6,45.96,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,,2025-03-05 21:45:00-08:00
1741239000000,0.6711,4.0265,0.0,0,1,333,52.2,81,29.91,30.0078,0,0,0,1161000,America/Los_Angeles,True,52.2,46.55,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,,2025-03-05 21:30:00-08:00
1741238100000,0.2237,3.1317,0.0,0,1,2,52.3,81,29.91,30.0078,0,0,0,1161000,America/Los_Angeles,True,52.3,46.64,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,4.05,2025-03-05 21:15:00-08:00
1741237200000,0.2237,3.3554,0.0,0,1,243,52.3,83,29.91,30.0078,0,0,0,1161000,America/Los_Angeles,True,52.3,47.29,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,,2025-03-05 21:00:00-08:00
1741236300000,0.4474,3.5791,0.0,0,1,237,52.3,83,29.9,29.9978,0,0,0,1161000,America/Los_Angeles,True,52.3,47.29,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,,2025-03-05 20:45:00-08:00
1741235400000,1.1185,2.908,0.0,0,1,237,52.3,83,29.9,29.9978,0,0,0,1161000,America/Los_Angeles,True,52.3,47.29,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,,2025-03-05 20:30:00-08:00
1741234500000,2.2369,4.6976,0.0,0,1,237,52.5,82,29.89,29.9877,0,0,0,1161000,America/Los_Angeles,True,52.5,47.17,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,4.05,2025-03-05 20:15:00-08:00
1741233600000,2.2369,5.3686,0.0,0,1,238,52.7,83,29.89,29.9877,0,0,0,1161000,America/Los_Angeles,True,52.7,47.68,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,,2025-03-05 20:00:00-08:00
1741232700000,2.908,6.7108,0.0,0,1,241,52.7,81,29.88,29.9776,0,0,0,1161000,America/Los_Angeles,True,52.7,47.03,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,,2025-03-05 19:45:00-08:00
1741231800000,2.6843,6.0397,0.0,0,1,245,52.9,80,29.88,29.9776,0,0,0,1161000,America/Los_Angeles,True,52.9,46.9,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,,2025-03-05 19:30:00-08:00
1741230900000,1.7895,9.1714,0.0,0,1,245,53.1,80,29.88,29.9776,0,0,0,1161000,America/Los_Angeles,True,53.1,47.09,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,4.05,2025-03-05 19:15:00-08:00
1741230000000,2.4606,6.2634,0.0,0,1,221,53.2,78,29.88,29.9775,0,0,0,1161000,America/Los_Angeles,True,53.2,46.52,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,,2025-03-05 19:00:00-08:00
1741229100000,1.5659,6.9345,0.0,0,1,274,53.4,76,29.87,29.9675,0,0,0,1161000,America/Los_Angeles,True,53.4,46.03,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,,2025-03-05 18:45:00-08:00
1741228200000,1.1185,6.2634,0.0,0,1,242,53.8,75,29.87,29.9674,0,0,0,1161000,America/Los_Angeles,True,53.8,46.06,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,,2025-03-05 18:30:00-08:00
1741227300000,2.6843,7.1582,0.0,0,1,204,53.2,79,29.87,29.9675,0,0,0,1161000,America/Los_Angeles,True,53.2,46.86,184b25e1e4b0679445bdc4f9f9a9c3f0,1741219200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741219200000.json,2025-03-05,4.05,2025-03-05 18:15:00-08:00
