dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,passkey,time,loc,date,batt1volts,tz,historical,local_time
1762563060000,0.0,0.0,0.0,0.01,1,111,70.7,65,58.35,70.53,29.81,29.8815,30,27000,15293,13790700,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762560000000,7395c226de765e6694f274e64ffcfa1e/daily/1762560000000.json,2025-11-07,,,,2025-11-07 16:51:00-08:00
1762562160000,0.0,1.5659,0.0,0.01,1,111,72.7,58,57.06,72.4,29.81,29.8812,60,54000,15233,13763700,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762560000000,7395c226de765e6694f274e64ffcfa1e/daily/1762560000000.json,2025-11-07,,,,2025-11-07 16:36:00-08:00
1762561260000,0.8948,4.6976,0.0,0.01,1,111,73.2,55,56.05,72.8,29.81,29.8811,95,85500,15138,13709700,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762560000000,7395c226de765e6694f274e64ffcfa1e/daily/1762560000000.json,2025-11-07,,,,2025-11-07 16:21:00-08:00
1762560360000,2.4606,6.0397,0.0,0.01,1,122,72.9,56,56.27,72.52,29.81,29.8812,132,118800,15006,13624200,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762560000000,7395c226de765e6694f274e64ffcfa1e/daily/1762560000000.json,2025-11-07,4.36,,,2025-11-07 16:06:00-08:00
1762559460000,3.3554,5.5923,0.0,0.01,1,153,73.4,60,58.66,73.26,29.81,29.8811,170,153000,14836,13505400,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 15:51:00-08:00
1762558560000,3.3554,6.9345,0.0,0.01,1,165,72.0,67,60.43,72.05,29.81,29.8813,212,190800,14624,13352400,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 15:36:00-08:00
1762557660000,3.1317,6.2634,0.0,0.01,1,171,72.0,71,62.07,72.24,29.81,29.8813,252,226800,14372,13161600,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 15:21:00-08:00
1762556760000,3.5791,6.2634,0.0,0.01,1,171,70.9,73,61.8,71.12,29.81,29.8814,291,261900,14081,12934800,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,4.37,,,2025-11-07 15:06:00-08:00
1762555860000,3.8028,6.9345,0.0,0.01,1,173,69.4,73,60.36,69.47,29.82,29.8917,330,297000,13751,12672900,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 14:51:00-08:00
1762554960000,2.908,5.5923,0.0,0.01,1,206,70.5,65,58.16,70.31,29.82,29.8915,368,331200,13383,12375900,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 14:36:00-08:00
1762554060000,3.3554,5.3686,0.0,0.01,1,208,70.7,64,57.91,70.48,29.82,29.8915,404,363600,12979,12044700,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 14:21:00-08:00
1762553160000,2.2369,4.2502,0.0,0.01,1,208,70.2,69,59.54,70.16,29.83,29.9016,437,393300,12542,11681100,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,4.37,,,2025-11-07 14:06:00-08:00
1762552260000,3.8028,5.816,0.0,0.01,1,208,68.5,76,60.63,68.62,29.83,29.9018,467,420300,12075,11287800,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 13:51:00-08:00
1762551360000,4.6976,6.9345,0.0,0.01,1,208,68.2,77,60.71,68.34,29.84,29.9119,495,445500,11580,10867500,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 13:36:00-08:00
1762550460000,4.9213,7.3819,0.0,0.01,1,223,68.7,76,60.82,68.84,29.85,29.9218,519,467100,11061,10422000,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 13:21:00-08:00
1762549560000,4.9213,7.3819,0.0,0.01,1,212,68.7,76,60.82,68.84,29.85,29.9218,541,486900,10520,9954900,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,4.38,,,2025-11-07 13:06:00-08:00
1762548660000,4.2502,6.7108,0.0,0.01,1,200,70.2,72,60.74,70.3,29.86,29.9316,559,503100,9961,9468000,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 12:51:00-08:00
1762547760000,2.0132,5.3686,0.0,0.01,1,216,70.5,65,58.16,70.31,29.88,29.9516,575,517500,9386,8964900,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 12:36:00-08:00
1762546860000,2.908,6.2634,0.0,0.01,1,169,68.9,76,61.01,69.06,29.88,29.9519,585,526500,8801,8447400,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 12:21:00-08:00
1762545960000,3.1317,6.2634,0.0,0.01,1,160,68.9,77,61.38,69.11,29.89,29.9619,592,532800,8209,7920900,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,4.38,,,2025-11-07 12:06:00-08:00
1762545060000,4.0265,6.9345,0.0,0.01,1,191,68.5,77,61.0,68.67,29.9,29.972,595,535500,7614,7388100,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 11:51:00-08:00
1762544160000,4.2502,6.7108,0.0,0.01,1,170,68.0,78,60.88,68.0,29.91,29.9821,594,534600,7020,6852600,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 11:36:00-08:00
1762543260000,4.6976,7.8293,0.0,0.01,1,167,68.0,77,60.51,68.0,29.91,29.9821,590,531000,6430,6318000,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 11:21:00-08:00
1762542360000,4.4739,6.9345,0.0,0.01,1,165,68.2,76,60.34,68.29,29.93,30.0021,582,523800,5848,5787000,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,4.39,,,2025-11-07 11:06:00-08:00
1762541460000,5.5923,8.7241,0.0,0.01,1,172,67.8,77,60.32,67.8,29.93,30.0021,571,513900,5277,5263200,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 10:51:00-08:00
1762540560000,5.5923,8.7241,0.0,0.01,1,159,68.2,78,61.07,68.39,29.93,30.0021,556,500400,4721,4749300,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 10:36:00-08:00
1762539660000,5.5923,8.9477,0.0,0.01,1,166,68.0,79,61.24,68.0,29.94,30.0121,536,482400,4185,4248900,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 10:21:00-08:00
1762538760000,5.3686,8.5004,0.0,0.01,1,165,67.6,80,61.2,67.6,29.95,30.0222,513,461700,3672,3766500,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,4.4,,,2025-11-07 10:06:00-08:00
1762537860000,4.6976,8.2767,0.0,0.01,1,141,68.7,77,61.19,68.89,29.95,30.0221,486,437400,3186,3304800,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 09:51:00-08:00
1762536960000,5.3686,8.9477,0.0,0.01,1,151,67.6,79,60.85,67.6,29.95,30.0222,459,413100,2727,2867400,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 09:36:00-08:00
1762536060000,3.8028,7.3819,0.0,0.01,1,157,68.0,78,60.88,68.0,29.95,30.0222,426,383400,2301,2454300,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 09:21:00-08:00
1762535160000,3.5791,7.3819,0.0,0.01,1,128,67.3,79,60.56,67.3,29.94,30.0122,393,353700,1908,2070900,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,4.51,,,2025-11-07 09:06:00-08:00
1762534260000,2.2369,5.145,0.0,0.01,1,100,66.0,81,60.0,66.0,29.94,30.0124,362,325800,1546,1717200,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 08:51:00-08:00
1762533360000,2.908,6.4871,0.0,0.01,1,131,65.1,85,60.47,65.1,29.94,30.0125,325,292500,1221,1391400,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 08:36:00-08:00
1762532460000,2.0132,5.816,0.0,0.01,1,149,63.9,87,59.95,63.9,29.94,30.0127,288,259200,933,1098900,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 08:21:00-08:00
1762531560000,0.0,2.2369,0.0,0.01,1,163,62.2,89,58.91,62.2,29.95,30.023,252,226800,681,839700,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,4.47,,,2025-11-07 08:06:00-08:00
1762530660000,0.0,2.4606,0.0,0.01,1,64,61.3,92,58.95,61.3,29.95,30.0231,215,193500,466,612900,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 07:51:00-08:00
1762529760000,0.0,1.1185,0.0,0.01,1,57,59.0,93,56.98,59.0,29.95,30.0234,176,158400,290,419400,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 07:36:00-08:00
1762528860000,0.0,0.0,0.0,0.01,1,57,56.5,94,54.79,56.5,29.95,30.0238,137,123300,153,261000,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 07:21:00-08:00
1762527960000,0.2237,3.1317,0.0,0.01,1,57,56.5,94,54.79,56.5,29.95,30.0238,94,84600,59,137700,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,4.24,,,2025-11-07 07:06:00-08:00
1762527060000,0.2237,2.908,0.0,0.01,1,57,54.9,94,53.2,54.9,29.94,30.014,51,45900,8,53100,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 06:51:00-08:00
1762526160000,0.6711,2.6843,0.0,0.01,1,57,53.6,95,52.2,53.6,29.94,30.0142,8,7200,0,7200,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 06:36:00-08:00
1762525260000,1.1185,2.908,0.0,0.01,1,57,53.6,94,51.91,53.6,29.93,30.0041,0,0,0,0,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 06:21:00-08:00
1762524360000,0.2237,2.6843,0.0,0.01,1,57,53.6,94,51.91,53.6,29.93,30.0041,0,0,0,0,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,4.23,,,2025-11-07 06:06:00-08:00
1762523460000,0.4474,2.0132,0.0,0.01,1,57,53.6,94,51.91,53.6,29.93,30.0041,0,0,0,0,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 05:51:00-08:00
1762522560000,1.1185,3.8028,0.0,0.01,1,11,54.3,94,52.61,54.3,29.93,30.004,0,0,0,0,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 05:36:00-08:00
1762521660000,1.1185,3.8028,0.03,0.0,1,355,52.2,95,50.81,52.2,29.93,30.0043,0,0,0,0,2025-11-07T13:21:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 05:21:00-08:00
1762520760000,1.1185,4.6976,0.0,0.0,1,355,51.3,95,49.92,51.3,29.92,29.9944,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,4.23,,,2025-11-07 05:06:00-08:00
1762519860000,0.4474,3.8028,0.0,0.0,1,355,50.9,95,49.52,50.9,29.92,29.9945,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 04:51:00-08:00
1762518960000,0.4474,2.4606,0.0,0.0,1,355,51.6,95,50.21,51.6,29.92,29.9944,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 04:36:00-08:00
1762518060000,0.6711,3.1317,0.0,0.0,1,355,51.3,94,49.63,51.3,29.92,29.9944,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 04:21:00-08:00
1762517160000,0.4474,2.2369,0.0,0.0,1,355,51.6,94,49.93,51.6,29.92,29.9944,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,4.23,,,2025-11-07 04:06:00-08:00
1762516260000,0.6711,2.908,0.0,0.0,1,355,52.5,94,50.82,52.5,29.92,29.9943,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 03:51:00-08:00
1762515360000,1.7895,3.8028,0.0,0.0,1,355,52.7,94,51.02,52.7,29.92,29.9942,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 03:36:00-08:00
1762514460000,1.3422,3.1317,0.0,0.0,1,355,52.5,94,50.82,52.5,29.93,30.0043,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 03:21:00-08:00
