dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,local_time
1760761020000,0.0,0.0,0,0,1,243,59.7,74,51.4,59.7,29.92,30.0165,0,0,34,4604400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-17,,2025-10-17 21:17:00-07:00
1760760120000,0.0,0.0,0,0,1,243,60.3,76,52.7,60.3,29.92,30.0163,0,0,34,4604400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-17,4.33,2025-10-17 21:02:00-07:00
1760759220000,0.0,0.0,0,0,1,243,61.0,78,54.09,61.0,29.92,30.0162,0,0,34,4604400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-17,,2025-10-17 20:47:00-07:00
1760758320000,0.0,0.0,0,0,1,243,61.3,80,55.07,61.3,29.91,30.0061,0,0,34,4604400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-17,,2025-10-17 20:32:00-07:00
1760757420000,0.0,0.0,0,0,1,243,61.9,82,56.34,61.9,29.91,30.006,0,0,34,4604400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-17,,2025-10-17 20:17:00-07:00
1760756520000,0.0,0.0,0,0,1,243,62.8,82,57.22,62.8,29.91,30.0059,0,0,34,4604400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-17,4.33,2025-10-17 20:02:00-07:00
1760755620000,0.0,0.0,0,0,1,243,63.5,81,57.56,63.5,29.91,30.0057,0,0,34,4604400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-17,,2025-10-17 19:47:00-07:00
1760754720000,0.0,0.0,0,0,1,243,64.2,79,57.55,64.2,29.91,30.0056,0,0,34,4604400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-17,,2025-10-17 19:32:00-07:00
1760753820000,0.2237,1.7895,0,0,1,243,65.1,78,58.06,65.1,29.91,30.0054,0,0,34,4604400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-17,,2025-10-17 19:17:00-07:00
1760752920000,0.4474,2.2369,0,0,1,243,66.0,75,57.84,66.0,29.91,30.0053,0,0,34,4604400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-17,4.34,2025-10-17 19:02:00-07:00
1760752020000,0.6711,3.3554,0,0,1,243,66.7,73,57.76,66.7,29.9,29.9951,0,0,34,4604400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-17,,2025-10-17 18:47:00-07:00
1760751120000,0.0,0.0,0,0,1,243,67.8,72,58.44,67.8,29.9,29.9949,0,0,34,4604400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-17,,2025-10-17 18:32:00-07:00
1760750220000,1.3422,2.908,0,0,1,243,68.7,65,56.45,68.33,29.9,29.9947,1,180,34,4604400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-17,,2025-10-17 18:17:00-07:00
1760749320000,0.4474,3.1317,0,0,1,243,69.3,62,55.71,68.84,29.9,29.9946,4,720,34,4603500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-17,4.34,2025-10-17 18:02:00-07:00
1760748420000,0.4474,2.2369,0,0,1,243,69.6,62,55.99,69.17,29.9,29.9946,7,1260,34,4599900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-17,,2025-10-17 17:47:00-07:00
1760747520000,1.5659,2.4606,0,0,1,243,70.3,59,55.28,69.8,29.9,29.9945,10,1800,34,4593600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-17,,2025-10-17 17:32:00-07:00
1760746620000,1.3422,3.5791,0,0,1,243,71.1,55,54.1,70.49,29.89,29.9843,14,2520,34,4584600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-17,,2025-10-17 17:17:00-07:00
1760745720000,1.3422,2.908,0,0,1,243,71.8,52,53.21,71.12,29.9,29.9942,20,3600,34,4572000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-17,4.32,2025-10-17 17:02:00-07:00
1760740320000,0.2237,2.4606,0,0,1,194,74.3,41,49.06,73.36,29.9,29.9938,70,12600,34,4326300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760659200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760659200000.json,2025-10-17,,2025-10-17 15:32:00-07:00
1760733120000,0.0,1.5659,0,0,1,194,76.1,37,47.92,75.15,29.91,30.0035,565,101700,34,2560500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760659200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760659200000.json,2025-10-17,,2025-10-17 13:32:00-07:00
1760732220000,0.8948,3.3554,0,0,1,194,74.1,45,51.39,73.32,29.93,30.0239,561,100980,34,2052000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760659200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760659200000.json,2025-10-17,,2025-10-17 13:17:00-07:00
1760730420000,2.0132,3.1317,0,0,1,194,71.1,65,58.72,70.97,29.94,30.0344,159,28620,34,1287900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760659200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760659200000.json,2025-10-17,,2025-10-17 12:47:00-07:00
1760726820000,2.4606,3.5791,0,0,1,194,69.8,64,57.06,69.49,29.96,30.0547,136,24480,34,718200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760659200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760659200000.json,2025-10-17,,2025-10-17 11:47:00-07:00
1760721420000,1.1185,3.1317,0,0,1,194,66.4,72,57.09,66.4,29.96,30.0554,38,6840,34,283500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760659200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760659200000.json,2025-10-17,,2025-10-17 10:17:00-07:00
1760716020000,0.0,0.0,0,0,1,194,52.5,88,49.05,52.5,29.94,30.0379,22,3960,34,64800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760659200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760659200000.json,2025-10-17,,2025-10-17 08:47:00-07:00
1760711520000,0.0,0.0,0,0,1,194,49.8,93,47.86,49.8,29.93,30.0284,4,720,34,3600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760659200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760659200000.json,2025-10-17,,2025-10-17 07:32:00-07:00
1760707920000,0.0,0.0,0,0,1,194,51.1,91,48.56,51.1,29.92,30.0181,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760659200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760659200000.json,2025-10-17,,2025-10-17 06:32:00-07:00
1760704320000,0.4474,1.3422,0,0,1,194,51.4,94,49.73,51.4,29.91,30.008,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760659200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760659200000.json,2025-10-17,,2025-10-17 05:32:00-07:00
1760701620000,0.4474,2.2369,0,0,1,194,51.6,93,49.64,51.6,29.9,29.9979,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760659200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760659200000.json,2025-10-17,,2025-10-17 04:47:00-07:00
1760690820000,0.0,0.0,0,0,1,194,53.1,90,50.24,53.1,29.89,29.9876,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760659200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760659200000.json,2025-10-17,,2025-10-17 01:47:00-07:00
1760689920000,0.0,0.0,0,0,1,194,53.4,90,50.54,53.4,29.88,29.9775,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760659200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760659200000.json,2025-10-17,,2025-10-17 01:32:00-07:00
1760689020000,0.0,0.0,0,0,1,194,53.6,91,51.04,53.6,29.88,29.9775,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760659200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760659200000.json,2025-10-17,4.29,2025-10-17 01:17:00-07:00
1760688120000,0.0,0.0,0,0,1,194,54.0,91,51.43,54.0,29.89,29.9874,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760659200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760659200000.json,2025-10-17,,2025-10-17 01:02:00-07:00
