dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1759560420000,4.4739,6.9345,0,0,1,12,61.9,71,52.39,61.9,29.97,30.0662,0,0,0,6359400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-03,,,2025-10-03 23:47:00-07:00
1759559520000,3.1317,5.3686,0,0,1,6,61.9,73,53.15,61.9,29.97,30.0662,0,0,0,6359400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-03,4.32,,2025-10-03 23:32:00-07:00
1759558620000,2.4606,6.0397,0,0,1,10,62.4,73,53.63,62.4,29.97,30.0661,0,0,0,6359400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-03,,,2025-10-03 23:17:00-07:00
1759557720000,1.5659,6.7108,0,0,1,355,62.6,74,54.19,62.6,29.97,30.0661,0,0,0,6359400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-03,,,2025-10-03 23:02:00-07:00
1759556820000,2.0132,6.2634,0,0,1,325,63.0,72,53.83,63.0,29.98,30.076,0,0,0,6359400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-03,,,2025-10-03 22:47:00-07:00
1759555920000,1.7895,6.0397,0,0,1,326,63.1,71,53.54,63.1,29.97,30.066,0,0,0,6359400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-03,4.33,,2025-10-03 22:32:00-07:00
1759555020000,2.0132,7.3819,0,0,1,331,63.5,69,53.14,63.5,29.97,30.0659,0,0,0,6359400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-03,,,2025-10-03 22:17:00-07:00
1759554120000,1.7895,5.145,0,0,1,299,63.9,69,53.52,63.9,29.96,30.0558,0,0,0,6359400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-03,,,2025-10-03 22:02:00-07:00
1759553220000,2.4606,8.9477,0,0,1,317,63.7,69,53.33,63.7,29.96,30.0558,0,0,0,6359400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-03,,,2025-10-03 21:47:00-07:00
1759552320000,2.0132,7.1582,0,0,1,296,63.7,70,53.73,63.7,29.96,30.0558,0,0,0,6359400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-03,4.33,,2025-10-03 21:32:00-07:00
1759551420000,2.0132,7.3819,0,0,1,285,63.9,70,53.92,63.9,29.97,30.0658,0,0,0,6359400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-03,,,2025-10-03 21:17:00-07:00
1759550520000,2.6843,7.8293,0,0,1,236,65.1,65,53.04,65.1,29.96,30.0556,0,0,0,6359400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-03,,,2025-10-03 21:02:00-07:00
1759549620000,0.4474,4.4739,0,0,1,324,66.7,56,50.5,66.7,29.96,30.0553,0,0,0,6359400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-03,,,2025-10-03 20:47:00-07:00
1759548720000,2.0132,5.145,0,0,1,355,67.6,52,49.34,67.6,29.96,30.0551,0,0,0,6359400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-03,4.33,,2025-10-03 20:32:00-07:00
1759547820000,4.0265,9.3951,0,0,1,353,68.0,51,49.19,68.0,29.95,30.045,0,0,0,6359400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-03,,,2025-10-03 20:17:00-07:00
1759546920000,4.2502,8.5004,0,0,1,355,68.4,51,49.56,67.34,29.94,30.0349,0,0,0,6359400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-03,,,2025-10-03 20:02:00-07:00
