dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,lastRain,local_time
1761547620000,0.0,0.0,0,0,1,30,59.7,80,4.31,53.52,59.7,29.99,30.0867,0,0,41,4878000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-26,,2025-10-26 23:47:00-07:00
1761546720000,0.0,0.0,0,0,1,30,60.3,79,,53.76,60.3,30.0,30.0966,0,0,41,4878000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-26,,2025-10-26 23:32:00-07:00
1761545820000,0.0,2.6843,0,0,1,30,61.5,77,,54.22,61.5,30.0,30.0964,0,0,41,4878000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-26,,2025-10-26 23:17:00-07:00
1761544920000,0.0,2.0132,0,0,1,30,61.3,78,,54.38,61.3,30.0,30.0964,0,0,41,4878000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-26,,2025-10-26 23:02:00-07:00
1761544020000,1.7895,5.145,0,0,1,344,58.5,89,4.31,55.27,58.5,30.0,30.0969,0,0,41,4878000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-26,,2025-10-26 22:47:00-07:00
1761543120000,0.2237,1.5659,0,0,1,213,57.2,94,,55.49,57.2,30.01,30.1072,0,0,41,4878000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-26,,2025-10-26 22:32:00-07:00
1761542220000,0.0,0.8948,0,0,1,213,57.2,94,,55.49,57.2,30.0,30.0972,0,0,41,4878000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-26,,2025-10-26 22:17:00-07:00
1761541320000,0.0,2.6843,0,0,1,213,57.4,94,,55.69,57.4,30.0,30.0971,0,0,41,4878000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-26,,2025-10-26 22:02:00-07:00
1761540420000,0.2237,2.2369,0,0,1,213,57.9,94,4.32,56.18,57.9,30.0,30.097,0,0,41,4878000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-26,,2025-10-26 21:47:00-07:00
1761539520000,0.0,0.0,0,0,1,213,58.5,95,,57.07,58.5,30.0,30.0969,0,0,41,4878000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-26,,2025-10-26 21:32:00-07:00
1761538620000,0.0,1.3422,0,0,1,213,58.8,95,,57.37,58.8,30.0,30.0969,0,0,41,4878000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-26,,2025-10-26 21:17:00-07:00
