dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1760510820000,0.0,0.0,0.0,0.0,1,27,52.0,97,51.17,52.0,29.99,30.0881,0,0,10,4061700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760486400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760486400000.json,2025-10-14,,,2025-10-14 23:47:00-07:00
1760509920000,0.0,0.0,0.0,0.0,1,27,52.3,97,51.47,52.3,29.98,30.078,0,0,10,4061700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760486400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760486400000.json,2025-10-14,,,2025-10-14 23:32:00-07:00
1760509020000,0.0,0.0,0.0,0.0,1,27,52.7,97,51.87,52.7,29.98,30.078,0,0,10,4061700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760486400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760486400000.json,2025-10-14,4.29,,2025-10-14 23:17:00-07:00
1760508120000,0.0,0.0,0.0,0.0,1,27,53.1,97,52.27,53.1,29.98,30.0779,0,0,10,4061700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760486400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760486400000.json,2025-10-14,,,2025-10-14 23:02:00-07:00
1760507220000,0.0,0.0,0.0,0.0,1,27,53.1,97,52.27,53.1,29.98,30.0779,0,0,10,4061700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760486400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760486400000.json,2025-10-14,,,2025-10-14 22:47:00-07:00
1760506320000,0.0,0.0,0.0,0.0,1,27,53.1,97,52.27,53.1,29.98,30.0779,0,0,10,4061700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760486400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760486400000.json,2025-10-14,,,2025-10-14 22:32:00-07:00
1760505420000,0.0,0.0,0.0,0.0,1,27,53.1,97,52.27,53.1,29.98,30.0779,0,0,10,4061700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760486400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760486400000.json,2025-10-14,4.28,,2025-10-14 22:17:00-07:00
1760504520000,0.0,0.0,0.0,0.0,1,27,53.1,97,52.27,53.1,29.97,30.0679,0,0,10,4061700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760486400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760486400000.json,2025-10-14,,,2025-10-14 22:02:00-07:00
1760503620000,0.0,0.0,0.0,0.0,1,27,53.1,97,52.27,53.1,29.97,30.0679,0,0,10,4061700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760486400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760486400000.json,2025-10-14,,,2025-10-14 21:47:00-07:00
1760502720000,0.0,0.0,0.0,0.0,1,27,53.1,96,51.99,53.1,29.96,30.0578,0,0,10,4061700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760486400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760486400000.json,2025-10-14,,,2025-10-14 21:32:00-07:00
