dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,lastRain,local_time
1755240420000,0.0,0.0,0,0,1,213,58.6,93,4.32,56.58,58.6,29.89,29.9866,0,0,85,8695800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 23:47:00-07:00
1755239520000,0.0,0.0,0,0,1,213,59.0,92,,56.68,59.0,29.89,29.9865,0,0,85,8695800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 23:32:00-07:00
1755238620000,0.0,0.0,0,0,1,213,59.2,91,,56.57,59.2,29.89,29.9865,0,0,85,8695800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 23:17:00-07:00
1755237720000,0.0,0.0,0,0,1,213,59.4,90,,56.46,59.4,29.89,29.9864,0,0,85,8695800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 23:02:00-07:00
1755236820000,0.0,0.0,0,0,1,213,59.5,90,4.32,56.56,59.5,29.89,29.9864,0,0,85,8695800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 22:47:00-07:00
1755235920000,0.0,0.0,0,0,1,213,59.9,89,,56.65,59.9,29.88,29.9763,0,0,85,8695800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 22:32:00-07:00
1755235020000,0.0,0.0,0,0,1,213,60.6,90,,57.65,60.6,29.88,29.9762,0,0,85,8695800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 22:17:00-07:00
1755234120000,0.0,0.0,0,0,1,213,61.3,90,,58.34,61.3,29.88,29.976,0,0,85,8695800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 22:02:00-07:00
1755233220000,0.0,0.0,0,0,1,213,62.1,90,4.33,59.13,62.1,29.88,29.9759,0,0,85,8695800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 21:47:00-07:00
1755232320000,0.0,0.0,0,0,1,213,62.4,91,,59.74,62.4,29.87,29.9658,0,0,85,8695800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 21:32:00-07:00
1755231420000,0.0,0.0,0,0,1,213,62.8,91,,60.13,62.8,29.87,29.9657,0,0,85,8695800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 21:17:00-07:00
1755230520000,0.0,0.0,0,0,1,213,63.0,90,,60.02,63.0,29.86,29.9557,0,0,85,8695800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 21:02:00-07:00
1755229620000,0.0,0.0,0,0,1,213,63.1,90,4.34,60.12,63.1,29.86,29.9556,0,0,85,8695800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 20:47:00-07:00
1755228720000,0.0,0.0,0,0,1,213,63.5,89,,60.2,63.5,29.86,29.9556,0,0,85,8695800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 20:32:00-07:00
1755227820000,0.0,0.0,0,0,1,213,63.9,88,,60.27,63.9,29.85,29.9455,0,0,85,8695800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 20:17:00-07:00
1755226920000,0.0,0.0,0,0,1,213,64.2,87,,60.25,64.2,29.85,29.9454,0,0,85,8695800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 20:02:00-07:00
1755226020000,0.0,0.0,0,0,1,213,64.8,85,4.34,60.18,64.8,29.85,29.9453,0,0,85,8695800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 19:47:00-07:00
1755225120000,0.0,0.8948,0,0,1,213,65.5,84,,60.53,65.5,29.85,29.9452,3,540,85,8695800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 19:32:00-07:00
1755224220000,0.0,0.0,0,0,1,213,66.0,82,,60.34,66.0,29.85,29.9451,6,1080,85,8693100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 19:17:00-07:00
1755223320000,0.0,0.8948,0,0,1,213,66.6,80,,60.23,66.6,29.85,29.945,13,2340,85,8687700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 19:02:00-07:00
1755222420000,0.0,1.3422,0,0,1,213,67.1,79,4.34,60.36,67.1,29.85,29.9449,14,2520,85,8676000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755216000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755216000000.json,2025-08-14,,2025-08-14 18:47:00-07:00
