dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1752821160000,0.0,0.0,0,0,1,217,58.6,94,56.88,58.6,29.95,30.0468,0,0,278,7240500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,,,2025-07-17 23:46:00-07:00
1752820260000,0.0,0.0,0,0,1,217,58.6,94,56.88,58.6,29.95,30.0468,0,0,278,7240500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,,,2025-07-17 23:31:00-07:00
1752819360000,0.0,0.0,0,0,1,217,58.8,94,57.08,58.8,29.95,30.0467,0,0,278,7240500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,4.29,,2025-07-17 23:16:00-07:00
1752818460000,0.0,0.0,0,0,1,217,59.0,94,57.27,59.0,29.95,30.0467,0,0,278,7240500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,,,2025-07-17 23:01:00-07:00
1752817560000,0.0,0.0,0,0,1,217,59.4,93,57.37,59.4,29.95,30.0466,0,0,278,7240500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,,,2025-07-17 22:46:00-07:00
1752816660000,0.0,0.0,0,0,1,217,59.4,93,57.37,59.4,29.94,30.0366,0,0,278,7240500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,,,2025-07-17 22:31:00-07:00
1752815760000,0.0,0.0,0,0,1,217,59.7,92,57.37,59.7,29.94,30.0365,0,0,278,7240500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,4.28,,2025-07-17 22:16:00-07:00
1752814860000,0.0,0.0,0,0,1,217,60.1,92,57.77,60.1,29.94,30.0364,0,0,278,7240500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,,,2025-07-17 22:01:00-07:00
1752813960000,0.0,0.0,0,0,1,217,60.3,92,57.96,60.3,29.94,30.0364,0,0,278,7240500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,,,2025-07-17 21:46:00-07:00
1752813060000,0.0,0.0,0,0,1,217,60.4,92,58.06,60.4,29.93,30.0264,0,0,278,7240500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,,,2025-07-17 21:31:00-07:00
1752812160000,0.0,0.0,0,0,1,217,60.8,92,58.46,60.8,29.93,30.0263,0,0,278,7240500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,4.29,,2025-07-17 21:16:00-07:00
1752811260000,0.0,0.0,0,0,1,217,61.0,91,58.35,61.0,29.93,30.0262,0,0,278,7240500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,,,2025-07-17 21:01:00-07:00
1752810360000,0.4474,1.5659,0,0,1,217,61.2,91,58.55,61.2,29.92,30.0162,0,0,278,7240500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,,,2025-07-17 20:46:00-07:00
1752809460000,0.4474,2.0132,0,0,1,217,61.5,90,58.54,61.5,29.92,30.0161,0,0,278,7240500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,,,2025-07-17 20:31:00-07:00
1752808560000,1.1185,2.908,0,0,1,217,61.7,90,58.73,61.7,29.92,30.0161,0,0,278,7240500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,4.29,,2025-07-17 20:16:00-07:00
1752807660000,1.5659,3.1317,0,0,1,217,62.1,89,58.82,62.1,29.91,30.006,2,360,278,7240500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,,,2025-07-17 20:01:00-07:00
1752806760000,1.7895,3.3554,0,0,1,217,62.2,88,58.6,62.2,29.91,30.006,5,900,278,7238700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,,,2025-07-17 19:46:00-07:00
1752805860000,2.0132,4.0265,0,0,1,217,62.6,87,58.67,62.6,29.91,30.0059,7,1260,278,7234200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,,,2025-07-17 19:31:00-07:00
1752804960000,1.7895,4.0265,0,0,1,217,62.8,87,58.87,62.8,29.91,30.0059,12,2160,278,7227900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-17,4.29,,2025-07-17 19:16:00-07:00
