dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,feelsLike,dewPoint,passkey,time,loc,date,batt1volts,local_time
1741506300000,0.0,0.0,0,0,1,198,43.7,84,30.27,30.3707,0,0,5,8120700,America/Los_Angeles,True,43.7,39.19,184b25e1e4b0679445bdc4f9f9a9c3f0,1741478400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741478400000.json,2025-03-08,,2025-03-08 23:45:00-08:00
1741505400000,0.0,0.0,0,0,1,198,44.2,81,30.28,30.3806,0,0,5,8120700,America/Los_Angeles,True,44.2,38.75,184b25e1e4b0679445bdc4f9f9a9c3f0,1741478400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741478400000.json,2025-03-08,,2025-03-08 23:30:00-08:00
1741504500000,0.0,0.0,0,0,1,198,44.8,81,30.28,30.3805,0,0,5,8120700,America/Los_Angeles,True,44.8,39.33,184b25e1e4b0679445bdc4f9f9a9c3f0,1741478400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741478400000.json,2025-03-08,4.02,2025-03-08 23:15:00-08:00
1741503600000,0.0,0.0,0,0,1,198,45.1,79,30.28,30.3804,0,0,5,8120700,America/Los_Angeles,True,45.1,38.98,184b25e1e4b0679445bdc4f9f9a9c3f0,1741478400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741478400000.json,2025-03-08,,2025-03-08 23:00:00-08:00
1741502700000,0.0,0.0,0,0,1,198,45.3,78,30.29,30.3904,0,0,5,8120700,America/Los_Angeles,True,45.3,38.85,184b25e1e4b0679445bdc4f9f9a9c3f0,1741478400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741478400000.json,2025-03-08,,2025-03-08 22:45:00-08:00
1741501800000,0.0,0.0,0,0,1,198,45.7,78,30.29,30.3904,0,0,5,8120700,America/Los_Angeles,True,45.7,39.24,184b25e1e4b0679445bdc4f9f9a9c3f0,1741478400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741478400000.json,2025-03-08,,2025-03-08 22:30:00-08:00
1741500900000,0.0,0.0,0,0,1,198,45.9,78,30.29,30.3903,0,0,5,8120700,America/Los_Angeles,True,45.9,39.43,184b25e1e4b0679445bdc4f9f9a9c3f0,1741478400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741478400000.json,2025-03-08,4.03,2025-03-08 22:15:00-08:00
1741500000000,0.0,0.0,0,0,1,198,46.2,77,30.28,30.3802,0,0,5,8120700,America/Los_Angeles,True,46.2,39.39,184b25e1e4b0679445bdc4f9f9a9c3f0,1741478400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741478400000.json,2025-03-08,,2025-03-08 22:00:00-08:00
1741499100000,0.0,0.0,0,0,1,198,46.6,76,30.28,30.3801,0,0,5,8120700,America/Los_Angeles,True,46.6,39.45,184b25e1e4b0679445bdc4f9f9a9c3f0,1741478400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741478400000.json,2025-03-08,,2025-03-08 21:45:00-08:00
1741498200000,0.0,0.0,0,0,1,198,47.1,73,30.28,30.38,0,0,5,8120700,America/Los_Angeles,True,47.1,38.9,184b25e1e4b0679445bdc4f9f9a9c3f0,1741478400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741478400000.json,2025-03-08,,2025-03-08 21:30:00-08:00
