dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,lastRain,local_time
1755672420000,0.2237,1.3422,0,0,1,213,67.6,87,4.33,63.59,67.6,29.96,30.0551,0,0,18,8949600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755648000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755648000000.json,2025-08-19,,2025-08-19 23:47:00-07:00
1755671520000,0.6711,1.5659,0,0,1,213,67.5,87,,63.49,67.5,29.96,30.0552,0,0,18,8949600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755648000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755648000000.json,2025-08-19,,2025-08-19 23:32:00-07:00
1755670620000,0.0,0.0,0,0,1,213,67.5,86,,63.16,67.5,29.96,30.0552,0,0,18,8949600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755648000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755648000000.json,2025-08-19,,2025-08-19 23:17:00-07:00
1755669720000,0.0,0.0,0,0,1,213,67.5,87,,63.49,67.5,29.96,30.0552,0,0,18,8949600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755648000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755648000000.json,2025-08-19,,2025-08-19 23:02:00-07:00
1755668820000,0.0,0.0,0,0,1,213,67.5,87,4.33,63.49,67.5,29.96,30.0552,0,0,18,8949600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755648000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755648000000.json,2025-08-19,,2025-08-19 22:47:00-07:00
1755667920000,0.0,0.0,0,0,1,213,67.5,88,,63.82,67.5,29.96,30.0552,0,0,18,8949600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755648000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755648000000.json,2025-08-19,,2025-08-19 22:32:00-07:00
1755667020000,0.0,1.3422,0,0,1,213,67.5,88,,63.82,67.5,29.96,30.0552,0,0,18,8949600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755648000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755648000000.json,2025-08-19,,2025-08-19 22:17:00-07:00
1755666120000,0.0,0.0,0,0,1,213,67.5,88,,63.82,67.5,29.96,30.0552,0,0,18,8949600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755648000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755648000000.json,2025-08-19,,2025-08-19 22:02:00-07:00
1755665220000,0.0,0.0,0,0,1,213,67.3,88,4.33,63.62,67.3,29.96,30.0552,0,0,18,8949600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755648000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755648000000.json,2025-08-19,,2025-08-19 21:47:00-07:00
1755664320000,0.0,0.0,0,0,1,213,67.5,87,,63.49,67.5,29.96,30.0552,0,0,18,8949600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755648000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755648000000.json,2025-08-19,,2025-08-19 21:32:00-07:00
